id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Swaziland;2020-04-25 21:39:47+00:00;1587850787;2020-04-25 21:39:47+00:00;1587850787.0;[1587850787, 1587850941.2, 1587851252.6000001, 1587851295.2, 1587851573.0];2020-04-25 21:52:53+00:00;0.0;4;4;Client_2;D;32yw;D_2;'h''1''67''6';L1;Analyst_4;['h', '1', '67', '6'];Distance LESS 3;13.1;13.1;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
11;Iceland;2020-04-27 06:26:23+00:00;1587968783;2020-04-27 06:26:23+00:00;1587968783.0;[1587968783, 1587968866.4, 1587968958.8000002, 1587969234.2000003, 1587970108.4000003, 1587970289.6000004];2020-04-27 06:51:29.600000+00:00;0.0;2;2;Client_2;F;IroTG;F_4;'i''70''e7''a5''F';L1;Analyst_5;['i', '70', 'e7', 'a5', 'F'];Distance LESS 3;25.11;25.11;---;--;Closed;False;False;False;False;False;False;False;False;157.157.154.65;755;181.188.208.126;53433
12;Belize;2020-04-28 08:52:22+00:00;1588063942;2020-04-28 08:52:22+00:00;1588063942.0;[1588063942, 1588064081.8, 1588064495.2, 1588064886.4, 1588065077.2, 1588065335.2, 1588065668.8, 1588065724.0, 1588065854.2];2020-04-28 09:24:14.200000+00:00;0.0;2;2;Client_2;B;3dS0nvLG;B_2;'h''a8''89''c7''36''f2''81''F';L1;Analyst_6;['h', 'a8', '89', 'c7', '36', 'f2', '81', 'F'];Distance LESS 3;31.87;31.87;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
13;Slovenia;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140717.6, 1588140917.3999999, 1588141001.3999999];2020-04-29 06:16:41.400000+00:00;0.0;2;2;Client_1;K;IxG;K_1;'i''36''F';L1;Analyst_5;['i', '36', 'F'];Distance LESS 3;5.69;5.69;---;--;Closed;False;False;True;True;True;True;True;True;95.143.150.40;94;86.106.220.145;62462
14;Canada;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465442.0, 1588465601.0, 1588465751.6, 1588466103.8, 1588466358.2, 1588466471.6000001];2020-05-03 00:41:11.600000+00:00;0.0;2;2;Client_1;E;38cHMG;E_5;'h''66''f9''dd''52''F';L1;Analyst_7;['h', '66', 'f9', 'dd', '52', 'F'];Distance LESS 3;19.66;19.66;---;--;Closed;False;False;False;False;True;True;False;False;46.36.200.167;43230;192.231.237.203;64427
15;Cape Verde;2020-05-04 03:27:57+00:00;1588562877;2020-05-04 03:27:57+00:00;1588562877.0;[1588562877, 1588562959.8, 1588563030.6, 1588563196.8];2020-05-04 03:33:16.800000+00:00;0.0;2;2;Client_2;L;Izw;L_1;'i''3c''6';L1;Analyst_5;['i', '3c', '6'];Distance LESS 3;5.33;5.33;---;--;Closed;False;False;False;True;False;True;True;True;---;---;---;---
16;Tanzania;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711560.84, 1588712285.52, 1588712344.26, 1588712816.16, 1588712984.46, 1588713232.6200001];2020-05-05 21:13:52.620000+00:00;0.0;1;1;Client_2;A;IrD78w;A_1;'i''b4''7e''24''67''6';L1;Analyst_3;['i', 'b4', '7e', '24', '67', '6'];Distance LESS 3;26.07;28.677;---;--;Closed;False;True;True;True;False;False;False;True;---;---;---;---
17;Sao Tome and Principe;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970792.2, 1588971213.4, 1588971270.4, 1588971536.8000002, 1588971668.2000003, 1588971869.2000003];2020-05-08 21:04:29.200000+00:00;0.0;1;1;Client_1;A;IrD78w;A_1;'i''b4''7e''24''67''6';L1;Analyst_4;['i', 'b4', '7e', '24', '67', '6'];Distance LESS 3;19.17;19.17;---;--;Closed;False;False;True;True;False;False;False;True;---;---;---;---
18;Mauritania;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324253.8, 1589324517.8, 1589324758.3999999, 1589324857.3999999, 1589325247.9999998, 1589325393.1999998];2020-05-12 23:16:33.200000+00:00;0.0;1;1;Client_1;J;3xqjdG;J_2;'h''d7''39''99''18''F';L1;Analyst_4;['h', 'd7', '39', '99', '18', 'F'];Distance LESS 3;21.42;21.42;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
19;Colombia;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587344.0, 1589587597.2, 1589587799.4, 1589588037.6000001, 1589588499.6000001, 1589588667.6000001];2020-05-16 00:24:27.600000+00:00;8.666666666666666;2;2;Client_1;E;38cHMG;E_3;'h''66''1f''fc''f8''F';L1;Analyst_8;['h', '66', '1f', 'fc', 'f8', 'F'];Distance LESS 3;24.46;24.46;---;--;Closed;False;False;False;False;True;True;False;False;190.124.43.179;44027;195.225.152.92;62920
20;Gabon;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005620.0, 1590005693.8, 1590006276.3999999, 1590006783.3999999, 1590007009.6];2020-05-20 20:36:49.600000+00:00;0.0;1;1;Client_1;G;IqJCw;G_2;'i''d0''7e''1a''6';L1;Analyst_4;['i', 'd0', '7e', '1a', '6'];Distance LESS 3;24.51;24.51;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
21;Liechtenstein;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037258.8, 1590037534.2, 1590037729.2];2020-05-21 05:08:49.200000+00:00;0.0;2;2;Client_1;K;IxG;K_2;'i''c8''F';L1;Analyst_5;['i', 'c8', 'F'];Distance LESS 3;9.17;9.17;---;--;Closed;False;False;True;True;True;True;True;True;80.248.204.224;46224;128.41.161.227;65160
22;Tajikistan;2020-05-22 06:31:26+00:00;1590129086;2020-05-22 06:31:26+00:00;1590129086.0;[1590129086, 1590129190.4, 1590129346.4, 1590130104.8000002, 1590130296.8000002, 1590130520.6000001, 1590130711.4];2020-05-22 06:58:31.400000+00:00;0.0;4;4;Client_1;I;3opdxw;I_5;'h''50''80''1a''43''6';L1;Analyst_7;['h', '50', '80', '1a', '43', '6'];Distance LESS 3;27.09;27.09;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
23;Federated States of Micronesia;2020-05-26 11:19:59+00:00;1590491999;2020-05-26 11:19:59+00:00;1590491999.0;[1590491999, 1590492116.0, 1590492357.2, 1590492626.0, 1590492914.0, 1590493324.4, 1590493602.2, 1590493680.8, 1590493794.8];2020-05-26 11:49:54.800000+00:00;0.0;2;2;Client_2;B;3dS0nvLG;B_1;'h''c''2b''c7''a5''d7''78''F';L1;Analyst_9;['h', 'c', '2b', 'c7', 'a5', 'd7', '78', 'F'];Distance LESS 3;29.93;29.93;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
24;Republic of the Congo;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590914963.4, 1590915108.6000001, 1590915306.6000001, 1590915490.8000002, 1590915669.6000001];2020-05-31 09:01:09.600000+00:00;0.0;2;2;Client_1;F;IroTG;F_3;'i''db''e7''2a''F';L1;Analyst_1;['i', 'db', 'e7', '2a', 'F'];Distance LESS 3;12.56;12.56;---;--;Closed;False;False;False;False;False;False;False;False;197.149.138.178;43170;200.85.159.179;60864
25;Tuvalu;2020-06-01 14:36:59+00:00;1591022219;2020-06-01 14:36:59+00:00;1591022219.0;[1591022219, 1591022319.8, 1591022403.8, 1591022596.3999999, 1591022712.1999998, 1591022986.9999998];2020-06-01 14:49:47+00:00;0.0;1;1;Client_1;G;IqJCw;G_1;'i''d0''4c''1f''6';L1;Analyst_9;['i', 'd0', '4c', '1f', '6'];Distance LESS 3;12.8;12.8;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
26;Kazakhstan;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125106.0, 1591125344.8, 1591125577.6, 1591125802.0, 1591125981.4, 1591126158.4, 1591126496.8000002, 1591126694.2000003, 1591126852.6000004];2020-06-02 19:40:52.600000+00:00;0.0;2;2;Client_1;B;3dS0nvLG;B_3;'h''c''89''c7''36''d7''77''F';L1;Analyst_4;['h', 'c7', 'c', '89', 'c7', '36', 'd7', '77', 'F'];Distance LESS 3;31.31;31.31;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
27;Argentina;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256369.76, 1591256472.72, 1591256845.6200001, 1591256943.96, 1591257124.14, 1591257366.3600001];2020-06-04 07:56:06.360000+00:00;0.0;4;4;Client_1;I;3opdxw;I_8;'h''c9''80''14''61''6';L1;Analyst_7;['h', 'c9', '80', '14', '61', '6'];Distance LESS 3;16.96;18.656;---;--;Closed;False;True;True;False;False;False;False;False;---;---;---;---
28;Barbados;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591531089.0, 1591531403.4, 1591531755.6000001, 1591531874.4, 1591531999.2, 1591532386.8, 1591532481.6, 1591532608.1999998];2020-06-07 12:23:28.200000+00:00;0.0;2;2;Client_1;B;3dS0nvLG;B_2;'h''a8''89''c7''36''f2''81''F';L1;Analyst_9;['h', 'a8', '89', 'c7', '36', 'f2', '81', 'F'];Distance LESS 3;28.42;28.42;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
29;Costa Rica;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540718.8, 1591541085.3999999, 1591541328.9999998, 1591541616.3999999, 1591541784.3999999, 1591542042.9999998, 1591542092.1999998, 1591542187.6];2020-06-07 15:03:07.600000+00:00;0.0;2;2;Client_1;B;3dS0nvLG;B_2;'h''a8''89''c7''36''f2''81''F';L1;Analyst_6;['h', 'a8', '89', 'c7', '36', 'f2', '81', 'F'];Distance LESS 3;27.16;27.16;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
30;Singapore;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548180.2, 1591548590.6000001, 1591548705.2, 1591548935.6000001];2020-06-07 16:55:35.600000+00:00;0.0;4;4;Client_1;D;32yw;D_3;'h''37''ae''6';L1;Analyst_4;['h', '37', 'ae', '6'];Distance LESS 3;15.06;15.06;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
31;Kazakhstan;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677779.4, 1591678056.0, 1591678375.2, 1591678584.6000001];2020-06-09 04:56:24.600000+00:00;0.0;1;1;Client_1;H;IDOw;H_2;'i''8d''2b''6';L1;Analyst_5;['i', '8d', '2b', '6'];Distance LESS 3;14.76;14.76;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
32;Colombia;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792625.2, 1591793028.4, 1591793216.8000002, 1591793448.4, 1591793677.0, 1591793954.8, 1591794217.0, 1591794397.6];2020-06-10 13:06:37.600000+00:00;0.0;2;2;Client_1;B;3dS0nvLG;B_5;'h''a8''d4''a1''36''d7''77''F';L1;Analyst_1;['h', 'a8', 'd4', 'a1', '36', 'd7', '77', 'F'];Distance LESS 3;31.66;31.66;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
33;Albania;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109810.8, 1592109875.6, 1592110046.6, 1592110527.1999998, 1592110706.6];2020-06-14 04:58:26.600000+00:00;0.0;2;2;Client_2;F;IroTG;F_4;'i''70''e7''a5''F';L1;Analyst_5;['i', '70', 'e7', 'a5', 'F'];Distance LESS 3;15.61;15.61;---;--;Closed;False;False;False;False;False;False;False;False;178.132.216.67;14739;116.66.195.21;59861
34;Uganda;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159238.8, 1592159386.3999999, 1592159467.9999998, 1592159686.3999999];2020-06-14 18:34:46.400000+00:00;0.0;4;4;Client_2;D;32yw;D_4;'h''fa''67''6';L1;Analyst_3;['h', 'fa', '67', '6'];Distance LESS 3;9.19;9.19;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
35;Lesotho;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337778.2, 1592338428.0, 1592338554.0, 1592338647.6, 1592339124.0, 1592339490.6];2020-06-16 20:31:30.600000+00:00;0.0;1;1;Client_2;A;IrD78w;A_1;'i''b4''7e''24''67''6';L1;Analyst_2;['i', 'b4', '44', '7e', '24', 'N'];Last step removed due to ESCALATION Status;30.01;30.01;---;--;Transfer;True;False;True;True;False;False;False;True;---;---;---;---
36;Italy;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423551.6, 1592424139.6, 1592424197.8, 1592424535.6, 1592424686.1999998, 1592424968.1999998];2020-06-17 20:16:08.200000+00:00;0.0;1;1;Client_2;A;IrD78w;A_1;'i''b4''7e''24''67''6';L1;Analyst_3;['i', 'b4', '7e', '24', '67', '6'];Distance LESS 3;24.32;24.32;---;--;Closed;False;False;True;True;False;False;False;True;---;---;---;---
37;Dominica;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117414.8, 1593117519.2, 1593117673.4];2020-06-25 20:41:13.400000+00:00;0.0;3;3;Client_1;C;3eG;C_3;'h''30''F';L1;Analyst_2;['h', '30', 'F'];Distance LESS 3;6.94;6.94;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
38;Guyana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269596.0, 1593269749.6, 1593270241.0, 1593270464.2, 1593270599.2, 1593270818.2];2020-06-27 15:13:38.200000+00:00;0.0;4;4;Client_1;I;3opdxw;I_3;'h''f2''80''1a''d''6';L1;Analyst_6;['h', 'f2', '80', '1a', 'd', '6'];Distance LESS 3;23.57;23.57;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
39;Italy;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877587.2, 1593877790.0, 1593877895.0, 1593878085.8];2020-07-04 15:54:45.800000+00:00;0.0;4;4;Client_2;D;32yw;D_4;'h''fa''67''6';L1;Analyst_6;['h', 'fa', '67', '6'];Distance LESS 3;11.38;11.38;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
40;East Timor;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009776.2, 1594009847.0, 1594010142.2, 1594010606.0, 1594010754.8];2020-07-06 04:45:54.800000+00:00;0.0;2;2;Client_1;F;IroTG;F_4;'i''70''e7''a5''F';L1;Analyst_8;['i', '70', 'e7', 'a5', 'F'];Distance LESS 3;17.08;17.08;---;--;Closed;False;False;False;False;False;False;False;False;43.254.58.207;37383;80.78.26.16;55838
41;Ghana;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292979.0, 1594293115.8, 1594293520.2, 1594293779.4, 1594293896.4, 1594294008.0, 1594294192.8];2020-07-09 11:29:52.800000+00:00;0.0;4;4;Client_1;I;3opdxw;I_8;'h''c9''80''14''61''6';L1;Analyst_1;['h', 'c9', '80', 'f2', '14', '61', '6'];Distance LESS 3;22.93;22.93;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
42;Sri Lanka;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449113.8, 1594449190.6, 1594449470.1999998, 1594449921.3999999, 1594450080.3999999];2020-07-11 06:48:00.400000+00:00;0.0;2;2;Client_1;F;IroTG;F_4;'i''70''e7''a5''F';L1;Analyst_8;['i', '70', 'e7', 'a5', 'F'];Distance LESS 3;17.44;17.44;---;--;Closed;False;False;False;False;False;False;False;False;175.157.248.201;238;190.115.18.210;54791
43;Hong Kong;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594613920.2, 1594614332.4, 1594614483.0];2020-07-13 04:28:03+00:00;0.0;2;2;Client_2;K;IxG;K_2;'i''c8''F';L1;Analyst_8;['i', 'c8', 'F'];Distance LESS 3;10.55;10.55;---;--;Closed;False;False;True;True;True;True;True;True;57.72.9.167;37454;196.197.242.64;64733
44;Monaco;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072848.2, 1595073251.4, 1595073522.6000001, 1595073589.8000002, 1595073798.6000001, 1595073949.8000002, 1595074258.8000002, 1595074462.2000003, 1595074569.0000002];2020-07-18 12:16:09+00:00;0.0;2;2;Client_1;B;3dS0nvLG;B_5;'h''a8''d4''a1''36''d7''77''F';L1;Analyst_9;['h', 'a8', 'd4', '78', 'a1', '36', 'd7', '77', 'F'];Distance LESS 3;30.6;30.6;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
45;Spain;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279501.2, 1595279884.6000001, 1595280011.2, 1595280062.8, 1595280525.3999999, 1595280636.9999998, 1595280882.9999998];2020-07-20 21:34:43+00:00;0.0;1;1;Client_1;A;IrD78w;A_1;'i''b4''7e''24''67''6';L1;Analyst_2;['i', 'b4', '44', '7e', '24', '67', '6'];Distance LESS 3;24.05;24.05;---;--;Closed;False;False;True;True;False;False;False;True;---;---;---;---
46;France;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332332.8, 1595332514.6, 1595332638.8];2020-07-21 11:57:18.800000+00:00;0.0;2;2;Client_2;L;Izw;L_1;'i''3c''6';L1;Analyst_1;['i', '3c', '6'];Distance LESS 3;6.63;6.63;---;--;Closed;False;False;False;True;False;True;True;True;---;---;---;---
47;North Korea;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474822.2, 1595474983.6000001, 1595475635.8000002, 1595475793.6000001, 1595475918.4, 1595476057.0];2020-07-23 03:47:37+00:00;0.0;4;4;Client_1;I;3opdxw;I_6;'h''50''80''14''d''6';L1;Analyst_8;['h', '50', '80', '14', 'd', '6'];Distance LESS 3;23.95;23.95;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
48;Bulgaria;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848751.6, 1595848908.8, 1595849501.6, 1595849679.1999998, 1595850052.3999999, 1595850407.6, 1595850588.1999998, 1595850667.9999998];2020-07-27 11:51:08+00:00;0.0;2;2;Client_2;B;3dS0nvLG;B_1;'h''c''2b''c7''a5''d7''78''F';L1;Analyst_9;['h', 'c', '2b', 'c7', 'a5', 'd7', '78', 'F'];Distance LESS 3;33.4;33.4;---;--;Closed;False;False;False;True;False;True;False;False;---;---;---;---
49;Gambia;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159362.6, 1596159572.6, 1596159911.0, 1596160377.8, 1596160658.6, 1596160773.1999998];2020-07-31 01:59:33.200000+00:00;0.0;2;2;Client_1;E;38cHMG;E_2;'h''56''30''dd''52''F';L1;Analyst_7;['h', '56', '30', 'dd', '52', 'F'];Distance LESS 3;24.72;24.72;---;--;Closed;False;False;False;False;True;True;False;False;46.36.200.221;987;200.106.237.152;55364
50;Uganda;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338954.2, 1596339023.2, 1596339179.8, 1596339532.6, 1596339881.1999998, 1596339985.6];2020-08-02 03:46:25.600000+00:00;0.0;2;2;Client_1;F;IroTG;F_2;'i''db''e7''2a''F';L1;Analyst_7;['i', 'db', 'e7', '2a', '88', 'F'];Distance LESS 3;18.06;18.06;---;--;Closed;False;False;False;False;False;False;False;False;196.216.197.0;29996;196.43.247.188;57950
51;Saudi Arabia;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748227.4, 1596748366.0, 1596748448.8];2020-08-06 21:14:08.800000+00:00;0.0;3;3;Client_2;C;3eG;C_7;'h''11''F';L1;Analyst_2;['h', '11', 'F'];Distance LESS 3;5.68;5.68;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
52;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108766.16, 1597108942.38, 1597109108.0400002];2020-08-11 01:25:08.040000+00:00;0.0;2;2;Client_1;K;IxG;K_1;'i''36''F';L1;Analyst_7;['i', '36', 'F'];Distance LESS 3;6.44;7.084;---;--;Closed;False;True;True;True;True;True;True;True;64.57.112.133;1013;170.51.60.206;61014
53;Guinea-Bissau;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593700.2, 1597594216.2, 1597594292.4, 1597594586.4, 1597595334.6000001, 1597595414.4, 1597595594.4];2020-08-16 16:33:14.400000+00:00;4.916666666666667;1;1;Client_2;A;IrD78w;A_1;'i''b4''7e''24''67''6';L1;Analyst_2;['i', 'b4', '7e', '24', '86', '67', '6'];Distance LESS 3;33.24;33.24;---;--;Closed;False;False;True;True;False;False;False;True;---;---;---;---
