id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Honduras;2020-04-25 21:39:47+00:00;1587850787;2020-04-25 21:39:47+00:00;1587850787.0;[1587850787, 1587850929.8, 1587851158.3999999, 1587851403.8];2020-04-25 21:50:03.800000+00:00;0.0;4;4;Client_1;D;f51;D_2;'p''33''L';L1;Analyst_2;['p', '33', 'L'];Distance LESS 3;10.28;10.28;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
11;Grenada;2020-04-27 06:26:23+00:00;1587968783;2020-04-27 06:26:23+00:00;1587968783.0;[1587968783, 1587968913.02, 1587969122.9, 1587969457.52, 1587969751.22];2020-04-27 06:42:31.220000+00:00;0.0;2;2;Client_1;F;fMs1;F_4;'p''62''56''L';L1;Analyst_1;['p', '62', '56', 'L'];Distance LESS 3;14.67;16.137;---;--;Closed;False;True;False;False;False;False;False;False;63.245.67.52;755;190.131.32.253;53433
12;Belize;2020-04-28 08:52:22+00:00;1588063942;2020-04-28 08:52:22+00:00;1588063942.0;[1588063942, 1588064015.2, 1588064108.2, 1588064303.2, 1588064377.6000001];2020-04-28 08:59:37.600000+00:00;0.0;2;2;Client_2;B;4q6I;B_2;'K''92''f8''v';L1;Analyst_4;['K', '92', 'f8', 'v'];Distance LESS 3;7.26;7.26;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
13;Mali;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140708.18, 1588140804.54, 1588141036.2, 1588141132.56];2020-04-29 06:18:52.560000+00:00;0.0;2;2;Client_2;K;458I;K_1;'K''29''25''v';L1;Analyst_7;['K', '29', '25', 'v'];Distance LESS 3;7.16;7.876;---;--;Closed;False;True;False;False;False;False;False;False;154.70.193.138;94;185.79.43.36;62462
14;Venezuela;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465471.52, 1588465629.92, 1588465763.9, 1588466035.8200002];2020-05-03 00:33:55.820000+00:00;0.0;2;2;Client_1;E;fWo1;E_5;'p''ff''c8''L';L1;Analyst_1;['p', 'ff', 'c8', 'L'];Distance LESS 3;11.27;12.397;---;--;Closed;False;True;True;False;True;False;False;False;206.49.87.224;43230;105.31.214.92;64427
15;Cape Verde;2020-05-04 03:27:57+00:00;1588562877;2020-05-04 03:27:57+00:00;1588562877.0;[1588562877, 1588562950.2, 1588563200.4, 1588563818.4, 1588563883.2, 1588564128.0];2020-05-04 03:48:48+00:00;0.0;2;2;Client_2;L;4oi1;L_1;'K''7f''89''L';L1;Analyst_1;['K', '7f', 'ea', '89', 'L'];Distance LESS 3;20.85;20.85;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
16;Israel;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711612.2, 1588712088.6000001, 1588712503.8000002, 1588712650.2000003, 1588712701.8000002];2020-05-05 21:05:01.800000+00:00;0.0;1;1;Client_2;A;ftAqI;A_1;'p''b1''3b''d4''v';L1;Analyst_9;['p', 'b1', '3b', 'd4', 'v'];Distance LESS 3;19.83;19.83;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
17;Sao Tome and Principe;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970882.2, 1588971406.0, 1588971671.8, 1588971968.2, 1588972029.4];2020-05-08 21:07:09.400000+00:00;0.0;1;1;Client_1;A;ftAqI;A_1;'p''b1''3b''d4''v';L1;Analyst_9;['p', 'b1', '3b', 'd4', 'v'];Distance LESS 3;21.84;21.84;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
18;Mauritania;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324264.0, 1589324599.4, 1589324684.0];2020-05-12 23:04:44+00:00;0.0;1;1;Client_1;J;fHI;J_2;'p''3c''v';L1;Analyst_6;['p', '3c', 'v'];Distance LESS 3;9.6;9.6;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
19;Bulgaria;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587291.8, 1589587547.3999999, 1589587630.1999998, 1589587751.9999998];2020-05-16 00:09:12+00:00;8.666666666666666;2;2;Client_2;E;fWo1;E_3;'p''39''c4''L';L1;Analyst_1;['p', '39', 'c4', 'L'];Distance LESS 3;9.2;9.2;---;--;Closed;False;False;True;False;True;False;False;False;185.43.57.157;44027;195.112.180.176;62920
20;Gabon;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005681.2, 1590005846.2, 1590005923.6000001, 1590006040.0000002, 1590006226.0000002];2020-05-20 20:23:46+00:00;0.0;1;1;Client_1;G;f6JV1;G_2;'p''8b''33''f8''L';L1;Analyst_9;['p', '8b', '33', 'f8', 'L'];Distance LESS 3;11.45;11.45;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
21;Uganda;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037243.2, 1590037361.4, 1590037849.8000002, 1590037929.6000001];2020-05-21 05:12:09.600000+00:00;0.0;2;2;Client_2;K;458I;K_2;'K''b6''fb''v';L1;Analyst_5;['K', 'b6', 'fb', 'v'];Distance LESS 3;12.51;12.51;---;--;Closed;False;False;False;False;False;False;False;False;41.210.167.7;46224;103.224.127.67;65160
22;Tajikistan;2020-05-22 06:31:26+00:00;1590129086;2020-05-22 06:31:26+00:00;1590129086.0;[1590129086, 1590129161.0, 1590129401.0, 1590129873.8, 1590130089.8, 1590130155.2];2020-05-22 06:49:15.200000+00:00;0.0;4;4;Client_1;I;4QMgI;I_5;'K''28''fb''f2''v';L1;Analyst_1;['K', '28', 'fb', 'f2', 'v'];Distance LESS 3;17.82;17.82;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
23;Federated States of Micronesia;2020-05-26 11:19:59+00:00;1590491999;2020-05-26 11:19:59+00:00;1590491999.0;[1590491999, 1590492063.8, 1590492453.2, 1590492590.0, 1590492642.2];2020-05-26 11:30:42.200000+00:00;0.0;2;2;Client_2;B;4q6I;B_1;'K''5f''f6''v';L1;Analyst_4;['K', '5f', 'f6', 'v'];Distance LESS 3;10.72;10.72;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
24;North Korea;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590915086.94, 1590915399.1200001, 1590915739.68, 1590915883.5600002];2020-05-31 09:04:43.560000+00:00;0.0;2;2;Client_1;F;fMs1;F_3;'p''c8''56''L';L1;Analyst_4;['p', 'c8', '56', 'L'];Distance LESS 3;14.66;16.126;---;--;Closed;False;True;False;False;False;False;False;False;31.220.29.149;43170;200.24.182.105;60864
25;Tuvalu;2020-06-01 14:36:59+00:00;1591022219;2020-06-01 14:36:59+00:00;1591022219.0;[1591022219, 1591022400.8, 1591022659.3999999, 1591022744.6, 1591022991.8, 1591023129.8];2020-06-01 14:52:09.800000+00:00;0.0;1;1;Client_1;G;f6JV1;G_1;'p''95''33''66''L';L1;Analyst_8;['p', '95', '33', '66', 'L'];Distance LESS 3;15.18;15.18;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
26;Kazakhstan;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125049.6, 1591125602.1999998, 1591125715.6, 1591125786.3999999];2020-06-02 19:23:06.400000+00:00;0.0;2;2;Client_1;B;4q6I;B_3;'K''5f''f8''v';L1;Analyst_9;['K', '5f', 'f8', 'v'];Distance LESS 3;13.54;13.54;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
27;Argentina;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256330.82, 1591256930.1, 1591257409.26, 1591257472.62, 1591257547.1999998];2020-06-04 07:59:07.200000+00:00;0.0;4;4;Client_1;I;4QMgI;I_8;'K''50''fb''ff''v';L1;Analyst_7;['K', '50', 'fb', 'ff', 'v'];Distance LESS 3;19.7;21.67;---;--;Closed;False;True;True;True;True;True;True;True;---;---;---;---
28;East Timor;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591530998.4, 1591531163.4, 1591531359.6000001, 1591531419.0000002];2020-06-07 12:03:39+00:00;0.0;2;2;Client_2;B;4q6I;B_2;'K''92''f8''v';L1;Analyst_4;['K', '92', 'f8', 'v'];Distance LESS 3;8.6;8.6;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
29;Fiji;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540596.4, 1591540714.6000001, 1591540850.8000002, 1591540942.6000001];2020-06-07 14:42:22.600000+00:00;0.0;2;2;Client_1;B;4q6I;B_2;'K''92''f8''v';L1;Analyst_3;['K', '92', 'f8', 'v'];Distance LESS 3;6.41;6.41;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
30;Singapore;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548153.2, 1591548467.0, 1591548601.4];2020-06-07 16:50:01.400000+00:00;0.0;4;4;Client_1;D;f51;D_3;'p''33''L';L1;Analyst_6;['p', '33', 'L'];Distance LESS 3;9.49;9.49;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
31;Kazakhstan;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677818.4, 1591678191.0, 1591678632.0, 1591678851.0];2020-06-09 05:00:51+00:00;0.0;1;1;Client_1;H;fw21;H_2;'p''55''36''L';L1;Analyst_5;['p', '55', '36', 'L'];Distance LESS 3;19.2;19.2;---;--;Closed;False;False;True;True;True;True;True;False;---;---;---;---
32;Taiwan;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792578.4, 1591792903.0, 1591793239.0, 1591793287.0];2020-06-10 12:48:07+00:00;0.0;2;2;Client_2;B;4q6I;B_5;'K''5f''d0''v';L1;Analyst_8;['K', '5f', 'd0', 'v'];Distance LESS 3;13.15;13.15;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
33;Guinea-Bissau;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109915.2, 1592110119.8, 1592110503.2, 1592110712.0];2020-06-14 04:58:32+00:00;0.0;2;2;Client_2;F;fMs1;F_4;'p''62''56''L';L1;Analyst_7;['p', '62', '56', 'L'];Distance LESS 3;15.7;15.7;---;--;Closed;False;False;False;False;False;False;False;False;197.159.89.215;14739;45.112.181.138;59861
34;Iran;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159301.8, 1592159376.8, 1592159565.8];2020-06-14 18:32:45.800000+00:00;0.0;4;4;Client_1;D;f51;D_4;'p''c4''L';L1;Analyst_6;['p', 'c4', 'L'];Distance LESS 3;7.18;7.18;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
35;Albania;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337801.0, 1592338194.6, 1592338542.0, 1592338768.2, 1592338847.4];2020-06-16 20:20:47.400000+00:00;0.0;1;1;Client_1;A;ftAqI;A_1;'p''b1''3b''d4''v';L1;Analyst_9;['p', 'b1', '3b', 'd4', 'v'];Distance LESS 3;19.29;19.29;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
36;China;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423607.34, 1592424104.98, 1592424333.34, 1592424608.56, 1592424675.8799999];2020-06-17 20:11:15.880000+00:00;0.0;1;1;Client_1;A;ftAqI;A_1;'p''b1''3b''d4''v';L1;Analyst_9;['p', 'b1', '3b', 'd4', 'v'];Distance LESS 3;17.68;19.448;---;--;Closed;False;True;True;True;True;True;True;True;---;---;---;---
37;Dominica;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117334.4, 1593117852.8000002, 1593117996.2000003];2020-06-25 20:46:36.200000+00:00;0.0;3;3;Client_1;C;4U1;C_3;'K''5''L';L1;Analyst_9;['K', '5', 'L'];Distance LESS 3;12.32;12.32;---;--;Closed;False;False;True;False;False;True;True;False;---;---;---;---
38;Guyana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269476.0, 1593269572.0, 1593269689.6, 1593269771.8, 1593269854.6];2020-06-27 14:57:34.600000+00:00;0.0;4;4;Client_1;I;4QMgI;I_3;'K''2f''21''ff''v';L1;Analyst_8;['K', '2f', '21', 'ff', 'v'];Distance LESS 3;7.51;7.51;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
39;Cyprus;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877587.2, 1593877655.0, 1593877883.6];2020-07-04 15:51:23.600000+00:00;0.0;4;4;Client_1;D;f51;D_4;'p''c4''L';L1;Analyst_8;['p', 'c4', 'L'];Distance LESS 3;8.01;8.01;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
40;Moldova;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009865.6, 1594010165.6, 1594010630.6, 1594010910.8, 1594011096.2];2020-07-06 04:51:36.200000+00:00;0.0;2;2;Client_2;F;fMs1;F_4;'p''62''56''L';L1;Analyst_5;['p', '62', '24', '56', 'L'];Distance LESS 3;22.77;22.77;---;--;Closed;False;False;False;False;False;False;False;False;89.44.114.179;37383;41.75.0.191;55838
41;Pakistan;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292871.0, 1594293360.6, 1594293795.6, 1594293902.3999999, 1594293992.3999999, 1594294048.1999998];2020-07-09 11:27:28.200000+00:00;0.0;4;4;Client_1;I;4QMgI;I_8;'K''50''fb''ff''v';L1;Analyst_8;['K', '50', 'fb', '2f', 'ff', 'v'];Distance LESS 3;20.52;20.52;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
42;Democratic Republic of the Congo;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449220.0, 1594449529.6, 1594450112.1999998, 1594450524.3999999, 1594450715.8];2020-07-11 06:58:35.800000+00:00;0.0;2;2;Client_1;F;fMs1;F_4;'p''62''56''L';L1;Analyst_5;['p', '62', '24', '56', 'L'];Distance LESS 3;28.03;28.03;---;--;Closed;False;False;False;False;False;False;False;False;41.77.220.238;797;186.2.167.45;54791
43;Hong Kong;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594614063.6, 1594614457.8, 1594614826.2, 1594615078.2];2020-07-13 04:37:58.200000+00:00;0.0;2;2;Client_2;F;fMs1;F_3;'p''c8''56''L';L1;Analyst_7;['p', 'c8', '56', 'L'];Distance LESS 3;20.47;20.47;---;--;Closed;False;False;False;False;False;False;False;False;57.72.21.79;37454;203.99.137.201;64733
44;Monaco;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072781.6, 1595073415.1999998, 1595073605.9999998, 1595073682.7999997];2020-07-18 12:01:22.800000+00:00;0.0;2;2;Client_1;B;4q6I;B_5;'K''5f''d0''v';L1;Analyst_8;['K', '5f', 'd0', 'v'];Distance LESS 3;15.83;15.83;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
45;Spain;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279569.6, 1595279836.6, 1595280040.6, 1595280301.6, 1595280614.8, 1595280658.6];2020-07-20 21:30:58.600000+00:00;0.0;1;1;Client_1;A;ftAqI;A_1;'p''b1''3b''d4''v';L1;Analyst_6;['p', 'b1', '89', '3b', 'd4', 'v'];Distance LESS 3;20.31;20.31;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
46;Guinea-Bissau;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332290.8, 1595332476.8, 1595332562.0, 1595332816.4];2020-07-21 12:00:16.400000+00:00;0.0;2;2;Client_2;L;4oi1;L_1;'K''7f''89''L';L1;Analyst_3;['K', '7f', '89', 'L'];Distance LESS 3;9.59;9.59;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
47;North Korea;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474700.4, 1595474990.2, 1595475112.6000001, 1595475248.8000002, 1595475814.0000002, 1595475900.4000003];2020-07-23 03:45:00.400000+00:00;0.0;4;4;Client_1;I;4QMgI;I_6;'K''50''21''4d''v';L1;Analyst_1;['K', '50', '21', '41', '4d', 'v'];Distance LESS 3;21.34;21.34;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
48;Cambodia;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848728.8, 1595849083.3999999, 1595849199.1999998, 1595849254.3999999];2020-07-27 11:27:34.400000+00:00;0.0;2;2;Client_1;B;4q6I;B_1;'K''5f''f6''v';L1;Analyst_3;['K', '5f', 'f6', 'v'];Distance LESS 3;9.84;9.84;---;--;Closed;False;False;True;False;True;True;False;False;---;---;---;---
49;Israel;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159415.4, 1596159684.8000002, 1596159783.8000002, 1596159905.0000002, 1596160017.2000003];2020-07-31 01:46:57.200000+00:00;0.0;2;2;Client_1;E;fWo1;E_2;'p''ff''8f''L';L1;Analyst_1;['p', 'ff', '8f', '50', 'L'];Distance LESS 3;12.12;12.12;---;--;Closed;False;False;True;False;True;False;False;False;139.92.208.44;987;209.124.99.152;55364
50;Kiribati;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338980.6, 1596339064.6, 1596339629.1999998, 1596339741.9999998];2020-08-02 03:42:22+00:00;0.0;2;2;Client_2;F;fMs1;F_2;'p''13''24''L';L1;Analyst_5;['p', '13', '24', 'L'];Distance LESS 3;14.0;14.0;---;--;Closed;False;False;False;False;False;False;False;False;202.6.122.0;29996;154.66.171.204;57950
51;Belarus;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748201.0, 1596748339.0, 1596748561.0];2020-08-06 21:16:01+00:00;0.0;3;3;Client_2;C;4U1;C_7;'K''4d''L';L1;Analyst_9;['K', '4d', 'L'];Distance LESS 3;7.55;7.55;---;--;Closed;False;False;True;False;False;True;True;False;---;---;---;---
52;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108756.26, 1597108914.66, 1597109102.76, 1597109255.8799999, 1597109323.1999998];2020-08-11 01:28:43.200000+00:00;0.0;2;2;Client_1;K;458I;K_1;'K''29''25''v';L1;Analyst_1;['K', '29', '25', 'b6', 'v'];Distance LESS 3;9.7;10.67;---;--;Closed;False;True;False;False;False;False;False;False;217.15.125.8;1013;190.93.188.235;61014
53;Puerto Rico;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593687.0, 1597594008.6, 1597594363.8, 1597594767.0, 1597594837.2];2020-08-16 16:20:37.200000+00:00;4.916666666666667;1;1;Client_2;A;ftAqI;A_1;'p''b1''3b''d4''v';L1;Analyst_9;['p', 'b1', '3b', 'd4', 'v'];Distance LESS 3;20.62;20.62;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
54;Malta;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604727.8, 1597605081.2, 1597605263.0];2020-08-16 19:14:23+00:00;0.0;4;4;Client_2;D;f51;D_3;'p''33''L';L1;Analyst_6;['p', '33', 'L'];Distance LESS 3;11.1;11.1;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
55;Tajikistan;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597740962.46, 1597741156.5, 1597741318.86, 1597741409.28];2020-08-18 09:03:29.280000+00:00;0.0;2;2;Client_1;B;4q6I;B_2;'K''92''f8''v';L1;Analyst_4;['K', '92', 'f8', 'v'];Distance LESS 3;8.08;8.888;---;--;Closed;False;True;True;False;True;True;False;False;---;---;---;---
56;United States;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958563.8, 1597958716.2, 1597958776.2, 1597958971.8];2020-08-20 21:29:31.800000+00:00;0.0;2;2;Client_2;E;fWo1;E_1;'p''39''c4''L';L1;Analyst_9;['p', '39', 'c4', 'L'];Distance LESS 3;8.58;8.58;---;--;Closed;False;False;True;False;True;False;False;False;168.88.8.231;14102;213.55.83.20;52815
57;Burundi;2020-08-21 22:02:33+00:00;1598047353;2020-08-21 22:02:33+00:00;1598047353.0;[1598047353, 1598047494.6, 1598047710.6, 1598047909.8, 1598048126.3999999];2020-08-21 22:15:26.400000+00:00;0.0;2;2;Client_1;E;fWo1;E_2;'p''ff''8f''L';L1;Analyst_9;['p', 'ff', '8f', 'L'];Distance LESS 3;12.89;12.89;---;--;Closed;False;False;True;False;True;False;False;False;104.167.207.73;16058;186.2.167.164;56716
58;Cambodia;2020-08-24 08:24:43+00:00;1598257483;2020-08-24 08:24:43+00:00;1598257483.0;[1598257483, 1598257531.84, 1598258117.26, 1598258406.34, 1598258447.9199998];2020-08-24 08:40:47.920000+00:00;0.0;2;2;Client_2;B;4q6I;B_1;'K''5f''f6''v';L1;Analyst_4;['K', '5f', 'f6', 'v'];Distance LESS 3;14.62;16.082;---;--;Closed;False;True;True;False;True;True;False;False;---;---;---;---
