id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
11;El Salvador;2025-05-07 23:02:49+00:00;1746658969;2025-05-07 23:02:49+00:00;1746658969;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;200.13.190.82;5996;83.136.15.123;56347
12;Malawi;2025-05-10 18:40:02+00:00;1746902402;2025-05-10 18:40:02+00:00;1746902402;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
13;Belarus;2025-05-12 22:28:26+00:00;1747088906;2025-05-12 22:28:26+00:00;1747088906;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
14;Luxembourg;2025-05-14 16:08:04+00:00;1747238884;2025-05-14 16:08:04+00:00;1747238884;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
15;Bulgaria;2025-05-14 16:34:51+00:00;1747240491;2025-05-14 16:34:51+00:00;1747240491;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;False;True;True;False;False;---;---;---;---
16;Iceland;2025-05-15 10:46:28+00:00;1747305988;2025-05-15 10:46:28+00:00;1747305988;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
17;Ghana;2025-05-18 14:54:22+00:00;1747580062;2025-05-18 14:54:22+00:00;1747580062;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
18;Japan;2025-05-19 20:47:31+00:00;1747687651;2025-05-19 20:47:31+00:00;1747687651;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
19;Costa Rica;2025-05-20 16:26:37+00:00;1747758397;2025-05-20 16:26:37+00:00;1747758397;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
20;Namibia;2025-05-26 03:19:39+00:00;1748229579;2025-05-26 03:19:39+00:00;1748229579;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;196.216.165.64;35556;57.82.159.205;63188
21;Mauritania;2025-05-26 14:37:37+00:00;1748270257;2025-05-26 14:37:37+00:00;1748270257;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
22;Equatorial Guinea;2025-05-29 01:55:39+00:00;1748483739;2025-05-29 01:55:39+00:00;1748483739;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;True;False;True;False;False;False;80.78.18.208;41176;196.3.184.93;53872
23;Sierra Leone;2025-05-30 17:16:10+00:00;1748625370;2025-05-30 17:16:10+00:00;1748625370;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;False;False;True;True;False;---;---;---;---
24;Israel;2025-05-31 16:06:16+00:00;1748707576;2025-05-31 16:06:16+00:00;1748707576;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
25;Madagascar;2025-06-04 06:58:15+00:00;1749020295;2025-06-04 06:58:15+00:00;1749020295;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
26;Nepal;2025-06-04 11:50:27+00:00;1749037827;2025-06-04 11:50:27+00:00;1749037827;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;False;True;True;False;False;---;---;---;---
27;Bhutan;2025-06-07 13:05:28+00:00;1749301528;2025-06-07 13:05:28+00:00;1749301528;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
28;Cape Verde;2025-06-09 16:03:08+00:00;1749484988;2025-06-09 16:03:08+00:00;1749484988;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
29;Austria;2025-06-11 15:15:59+00:00;1749654959;2025-06-11 15:15:59+00:00;1749654959;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
30;Burkina Faso;2025-06-15 07:47:30+00:00;1749973650;2025-06-15 07:47:30+00:00;1749973650;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
31;Trinidad and Tobago;2025-06-18 02:03:34+00:00;1750212214;2025-06-18 02:03:34+00:00;1750212214;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;190.59.234.117;5863;46.100.251.174;61285
32;New Zealand;2025-06-20 08:53:51+00:00;1750409631;2025-06-20 08:53:51+00:00;1750409631;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;103.248.177.212;763;104.167.195.30;56673
33;Cape Verde;2025-06-20 11:48:04+00:00;1750420084;2025-06-20 11:48:04+00:00;1750420084;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
34;Madagascar;2025-06-22 16:05:43+00:00;1750608343;2025-06-22 16:05:43+00:00;1750608343;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
35;Federated States of Micronesia;2025-06-22 19:19:39+00:00;1750619979;2025-06-22 19:19:39+00:00;1750619979;---;3;3;Client_2;C;C_7;---;---;---;---;---;---;False;---;True;False;False;True;True;False;---;---;---;---
36;Haiti;2025-06-23 23:37:19+00:00;1750721839;2025-06-23 23:37:19+00:00;1750721839;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
37;Gambia;2025-06-25 02:22:18+00:00;1750818138;2025-06-25 02:22:18+00:00;1750818138;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
38;Vatican;2025-06-29 22:59:34+00:00;1751237974;2025-06-29 22:59:34+00:00;1751237974;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
39;Grenada;2025-06-30 06:16:16+00:00;1751264176;2025-06-30 06:16:16+00:00;1751264176;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
40;Uruguay;2025-07-05 00:21:20+00:00;1751674880;2025-07-05 00:21:20+00:00;1751674880;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;False;True;False;False;False;152.156.37.174;7638;173.245.51.216;50072
41;Lesotho;2025-07-05 15:09:41+00:00;1751728181;2025-07-05 15:09:41+00:00;1751728181;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
42;Armenia;2025-07-08 12:37:48+00:00;1751978268;2025-07-08 12:37:48+00:00;1751978268;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
43;Palau;2025-07-10 03:19:33+00:00;1752117573;2025-07-10 03:19:33+00:00;1752117573;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
44;Venezuela;2025-07-10 18:52:31+00:00;1752173551;2025-07-10 18:52:31+00:00;1752173551;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
45;Ghana;2025-07-13 23:55:32+00:00;1752450932;2025-07-13 23:55:32+00:00;1752450932;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
46;Grenada;2025-07-19 19:32:27+00:00;1752953547;2025-07-19 19:32:27+00:00;1752953547;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
47;Spain;2025-07-20 21:53:55+00:00;1753048435;2025-07-20 21:53:55+00:00;1753048435;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;True;False;False;True;True;False;---;---;---;---
48;Hungary;2025-07-23 18:49:28+00:00;1753296568;2025-07-23 18:49:28+00:00;1753296568;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
49;Cuba;2025-07-24 07:10:11+00:00;1753341011;2025-07-24 07:10:11+00:00;1753341011;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
50;Uzbekistan;2025-07-27 09:27:57+00:00;1753608477;2025-07-27 09:27:57+00:00;1753608477;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
51;Gabon;2025-07-28 14:38:17+00:00;1753713497;2025-07-28 14:38:17+00:00;1753713497;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
52;Tunisia;2025-07-29 12:30:41+00:00;1753792241;2025-07-29 12:30:41+00:00;1753792241;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
53;Burundi;2025-08-02 07:44:06+00:00;1754120646;2025-08-02 07:44:06+00:00;1754120646;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;41.79.45.145;746;103.242.96.93;51350
54;Democratic Republic of the Congo;2025-08-02 15:05:35+00:00;1754147135;2025-08-02 15:05:35+00:00;1754147135;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
55;Guatemala;2025-08-08 16:32:17+00:00;1754670737;2025-08-08 16:32:17+00:00;1754670737;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
56;Burundi;2025-08-11 12:58:34+00:00;1754917114;2025-08-11 12:58:34+00:00;1754917114;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
57;Zimbabwe;2025-08-12 04:28:27+00:00;1754972907;2025-08-12 04:28:27+00:00;1754972907;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
58;Turkey;2025-08-12 15:25:57+00:00;1755012357;2025-08-12 15:25:57+00:00;1755012357;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
59;Panama;2025-08-13 03:50:21+00:00;1755057021;2025-08-13 03:50:21+00:00;1755057021;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;190.123.46.73;15842;190.131.44.104;54977
60;Andorra;2025-08-15 20:51:42+00:00;1755291102;2025-08-15 20:51:42+00:00;1755291102;---;4;4;Client_1;D;D_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
61;Haiti;2025-08-20 00:48:27+00:00;1755650907;2025-08-20 00:48:27+00:00;1755650907;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
62;Canada;2025-08-24 09:11:17+00:00;1756026677;2025-08-24 09:11:17+00:00;1756026677;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;142.70.203.129;458;93.187.37.252;49937
63;Chad;2025-08-27 22:41:20+00:00;1756334480;2025-08-27 22:41:20+00:00;1756334480;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
64;Djibouti;2025-08-29 00:30:35+00:00;1756427435;2025-08-29 00:30:35+00:00;1756427435;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;True;False;True;False;False;False;46.36.203.22;724;195.95.149.201;56445
65;Republic of Ireland;2025-08-29 00:46:55+00:00;1756428415;2025-08-29 00:46:55+00:00;1756428415;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;True;False;True;False;False;False;83.136.46.73;24000;200.1.156.40;62000
66;Azerbaijan;2025-08-30 13:02:08+00:00;1756558928;2025-08-30 13:02:08+00:00;1756558928;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
67;Sweden;2025-08-31 02:50:03+00:00;1756608603;2025-08-31 02:50:03+00:00;1756608603;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
68;Kuwait;2025-09-02 03:01:27+00:00;1756782087;2025-09-02 03:01:27+00:00;1756782087;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
69;Jamaica;2025-09-03 13:31:58+00:00;1756906318;2025-09-03 13:31:58+00:00;1756906318;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
70;Saint Vincent and the Grenadines;2025-09-04 06:11:43+00:00;1756966303;2025-09-04 06:11:43+00:00;1756966303;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;216.110.121.16;532;41.210.92.126;50509
71;Guinea-Bissau;2025-09-09 09:48:05+00:00;1757411285;2025-09-09 09:48:05+00:00;1757411285;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;197.159.89.221;4879;195.95.149.241;57755
72;Pakistan;2025-09-12 16:05:18+00:00;1757693118;2025-09-12 16:05:18+00:00;1757693118;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
73;Niger;2025-09-17 14:10:12+00:00;1758118212;2025-09-17 14:10:12+00:00;1758118212;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
74;Cameroon;2025-09-19 01:59:35+00:00;1758247175;2025-09-19 01:59:35+00:00;1758247175;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;True;False;True;False;False;False;80.78.18.225;193;194.21.5.193;57437
75;Iceland;2025-09-21 12:43:14+00:00;1758458594;2025-09-21 12:43:14+00:00;1758458594;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
76;Trinidad and Tobago;2025-09-23 12:07:28+00:00;1758629248;2025-09-23 12:07:28+00:00;1758629248;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
77;France;2025-09-24 15:07:39+00:00;1758726459;2025-09-24 15:07:39+00:00;1758726459;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
78;Argentina;2025-09-25 11:50:07+00:00;1758801007;2025-09-25 11:50:07+00:00;1758801007;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
79;Antigua and Barbuda;2025-09-26 20:01:36+00:00;1758916896;2025-09-26 20:01:36+00:00;1758916896;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;True;False;True;False;False;False;199.189.114.189;28357;45.62.40.122;61602
80;Belize;2025-09-28 03:02:50+00:00;1759028570;2025-09-28 03:02:50+00:00;1759028570;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;179.42.244.14;980;115.84.135.17;52449
81;Uzbekistan;2025-09-30 19:45:14+00:00;1759261514;2025-09-30 19:45:14+00:00;1759261514;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
82;Solomon Islands;2025-10-01 19:59:44+00:00;1759348784;2025-10-01 19:59:44+00:00;1759348784;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
83;India;2025-10-03 19:35:08+00:00;1759520108;2025-10-03 19:35:08+00:00;1759520108;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
84;Guatemala;2025-10-08 19:46:54+00:00;1759952814;2025-10-08 19:46:54+00:00;1759952814;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
85;Jamaica;2025-10-12 15:00:42+00:00;1760281242;2025-10-12 15:00:42+00:00;1760281242;---;3;3;Client_2;C;C_7;---;---;---;---;---;---;False;---;True;False;False;True;True;False;---;---;---;---
86;Switzerland;2025-10-14 04:47:42+00:00;1760417262;2025-10-14 04:47:42+00:00;1760417262;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;130.82.227.101;22807;200.113.208.115;61490
87;Ethiopia;2025-10-15 15:16:49+00:00;1760541409;2025-10-15 15:16:49+00:00;1760541409;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
88;Jordan;2025-10-21 23:34:26+00:00;1761089666;2025-10-21 23:34:26+00:00;1761089666;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
89;Cambodia;2025-10-22 03:45:45+00:00;1761104745;2025-10-22 03:45:45+00:00;1761104745;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;27.109.116.186;20852;46.36.203.142;61657
90;Canada;2025-11-01 04:24:28+00:00;1761971068;2025-11-01 04:24:28+00:00;1761971068;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
91;Algeria;2025-11-03 22:15:12+00:00;1762208112;2025-11-03 22:15:12+00:00;1762208112;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;81.52.161.253;814;57.97.67.251;56203
92;Zimbabwe;2025-11-08 12:35:29+00:00;1762605329;2025-11-08 12:35:29+00:00;1762605329;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
93;Kyrgyzstan;2025-11-11 05:55:18+00:00;1762840518;2025-11-11 05:55:18+00:00;1762840518;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
94;Botswana;2025-11-12 14:53:44+00:00;1762959224;2025-11-12 14:53:44+00:00;1762959224;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;True;False;True;True;False;False;---;---;---;---
95;Togo;2025-11-13 06:17:19+00:00;1763014639;2025-11-13 06:17:19+00:00;1763014639;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
96;Guinea;2025-11-14 00:04:33+00:00;1763078673;2025-11-14 00:04:33+00:00;1763078673;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
97;Samoa;2025-11-19 04:15:54+00:00;1763525754;2025-11-19 04:15:54+00:00;1763525754;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;182.50.168.66;887;196.49.7.163;51530
98;Sri Lanka;2025-11-19 21:32:13+00:00;1763587933;2025-11-19 21:32:13+00:00;1763587933;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
99;Portugal;2025-11-20 12:59:24+00:00;1763643564;2025-11-20 12:59:24+00:00;1763643564;---;4;4;Client_2;I;I_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
