id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
32;Spain;2025-06-06 22:36:06+00:00;1749249366;2025-06-06 22:36:06+00:00;1749249366;---;2;2;Client_1;E;E_4;---;---;---;---;---;---;False;---;False;False;True;False;False;False;212.80.176.114;421;104.224.1.79;54285
33;Turkmenistan;2025-06-10 18:29:28+00:00;1749580168;2025-06-10 18:29:28+00:00;1749580168;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;True;True;---;---;---;---
34;Serbia;2025-06-14 00:37:42+00:00;1749861462;2025-06-14 00:37:42+00:00;1749861462;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
35;Brazil;2025-06-15 18:27:43+00:00;1750012063;2025-06-15 18:27:43+00:00;1750012063;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;132.255.85.67;4251;154.0.34.160;51631
36;Honduras;2025-06-16 13:32:39+00:00;1750080759;2025-06-16 13:32:39+00:00;1750080759;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;200.75.190.207;49;101.2.190.227;53042
37;Ethiopia;2025-06-18 18:04:13+00:00;1750269853;2025-06-18 18:04:13+00:00;1750269853;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;45.59.144.251;477;193.194.80.8;58073
38;Bahrain;2025-06-18 22:40:24+00:00;1750286424;2025-06-18 22:40:24+00:00;1750286424;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;188.137.144.1;712;27.0.97.29;59563
39;Barbados;2025-06-19 06:48:20+00:00;1750315700;2025-06-19 06:48:20+00:00;1750315700;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
40;Australia;2025-06-23 02:07:22+00:00;1750644442;2025-06-23 02:07:22+00:00;1750644442;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;203.215.31.4;43732;195.80.238.208;65188
41;Republic of Ireland;2025-06-26 14:44:50+00:00;1750949090;2025-06-26 14:44:50+00:00;1750949090;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;True;True;---;---;---;---
42;Macedonia;2025-06-27 09:32:21+00:00;1751016741;2025-06-27 09:32:21+00:00;1751016741;---;4;4;Client_1;I;I_3;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
43;Burundi;2025-06-29 00:56:47+00:00;1751158607;2025-06-29 00:56:47+00:00;1751158607;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;False;False;True;False;False;False;196.223.3.162;770;200.32.76.241;58202
44;Zambia;2025-07-01 07:28:55+00:00;1751354935;2025-07-01 07:28:55+00:00;1751354935;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;False;True;True;True;False;---;---;---;---
45;East Timor;2025-07-03 05:33:17+00:00;1751520797;2025-07-03 05:33:17+00:00;1751520797;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;43.254.59.81;299;43.254.59.92;64412
46;Tonga;2025-07-03 17:58:38+00:00;1751565518;2025-07-03 17:58:38+00:00;1751565518;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;104.167.249.232;3;193.37.153.202;52361
47;Gabon;2025-07-04 23:42:45+00:00;1751672565;2025-07-04 23:42:45+00:00;1751672565;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;41.78.99.255;457;91.240.40.252;62609
48;Estonia;2025-07-17 07:59:55+00:00;1752739195;2025-07-17 07:59:55+00:00;1752739195;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;46.36.223.71;33999;91.220.236.109;65526
49;Haiti;2025-07-18 01:24:25+00:00;1752801865;2025-07-18 01:24:25+00:00;1752801865;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;192.255.95.229;507;196.223.40.104;65369
50;Nepal;2025-07-21 23:42:34+00:00;1753141354;2025-07-21 23:42:34+00:00;1753141354;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
51;Tuvalu;2025-07-23 00:39:26+00:00;1753231166;2025-07-23 00:39:26+00:00;1753231166;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
52;South Africa;2025-07-24 00:33:53+00:00;1753317233;2025-07-24 00:33:53+00:00;1753317233;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;196.195.209.11;21718;185.22.157.149;56766
53;Fiji;2025-07-24 08:22:44+00:00;1753345364;2025-07-24 08:22:44+00:00;1753345364;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
54;Vietnam;2025-07-24 23:53:50+00:00;1753401230;2025-07-24 23:53:50+00:00;1753401230;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;103.37.35.132;950;203.99.158.178;51383
55;Yemen;2025-07-25 08:13:16+00:00;1753431196;2025-07-25 08:13:16+00:00;1753431196;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
56;Latvia;2025-07-28 12:23:38+00:00;1753705418;2025-07-28 12:23:38+00:00;1753705418;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;194.19.249.243;32347;197.148.74.125;64989
57;Estonia;2025-07-28 16:40:28+00:00;1753720828;2025-07-28 16:40:28+00:00;1753720828;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;True;True;---;---;---;---
58;Croatia;2025-07-31 02:40:23+00:00;1753929623;2025-07-31 02:40:23+00:00;1753929623;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
59;Spain;2025-07-31 03:49:04+00:00;1753933744;2025-07-31 03:49:04+00:00;1753933744;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;212.80.176.75;19927;41.189.48.102;60610
60;Pakistan;2025-08-04 07:32:48+00:00;1754292768;2025-08-04 07:32:48+00:00;1754292768;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;208.194.251.62;259;146.23.155.0;65473
61;Papua New Guinea;2025-08-05 19:51:20+00:00;1754423480;2025-08-05 19:51:20+00:00;1754423480;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;134.159.140.173;43292;41.77.113.149;59807
62;Jamaica;2025-08-06 12:57:19+00:00;1754485039;2025-08-06 12:57:19+00:00;1754485039;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
63;Cuba;2025-08-09 09:07:04+00:00;1754730424;2025-08-09 09:07:04+00:00;1754730424;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
64;Dominican Republic;2025-08-16 06:34:09+00:00;1755326049;2025-08-16 06:34:09+00:00;1755326049;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
65;Australia;2025-08-17 00:41:39+00:00;1755391299;2025-08-17 00:41:39+00:00;1755391299;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
66;Iran;2025-08-29 13:29:12+00:00;1756474152;2025-08-29 13:29:12+00:00;1756474152;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;176.12.69.240;250;185.36.91.224;63686
67;Seychelles;2025-08-29 23:08:38+00:00;1756508918;2025-08-29 23:08:38+00:00;1756508918;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;193.107.17.121;272;37.235.49.0;55391
68;Vatican;2025-09-02 22:18:52+00:00;1756851532;2025-09-02 22:18:52+00:00;1756851532;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
69;Vatican;2025-09-04 01:08:05+00:00;1756948085;2025-09-04 01:08:05+00:00;1756948085;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;193.43.128.174;42083;46.243.149.180;57274
70;Indonesia;2025-09-04 20:55:03+00:00;1757019303;2025-09-04 20:55:03+00:00;1757019303;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;202.152.10.51;631;57.70.186.144;59842
71;Chad;2025-09-06 17:35:06+00:00;1757180106;2025-09-06 17:35:06+00:00;1757180106;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;154.73.113.151;24430;185.79.249.34;62930
72;Suriname;2025-09-12 17:00:56+00:00;1757696456;2025-09-12 17:00:56+00:00;1757696456;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;190.98.37.215;6908;91.238.11.45;57806
73;Belgium;2025-09-13 21:26:05+00:00;1757798765;2025-09-13 21:26:05+00:00;1757798765;---;3;3;Client_1;C;C_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;89.163.167.138;32832;45.59.180.191;64982
74;Mali;2025-09-15 21:20:36+00:00;1757971236;2025-09-15 21:20:36+00:00;1757971236;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;196.32.119.181;39679;80.78.19.208;62944
75;Saint Lucia;2025-09-18 05:54:07+00:00;1758174847;2025-09-18 05:54:07+00:00;1758174847;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
76;Madagascar;2025-09-21 09:11:29+00:00;1758445889;2025-09-21 09:11:29+00:00;1758445889;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
77;Zimbabwe;2025-09-25 07:20:06+00:00;1758784806;2025-09-25 07:20:06+00:00;1758784806;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
78;Thailand;2025-09-28 11:55:01+00:00;1759060501;2025-09-28 11:55:01+00:00;1759060501;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
79;Saudi Arabia;2025-09-29 14:26:54+00:00;1759156014;2025-09-29 14:26:54+00:00;1759156014;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
80;Thailand;2025-09-29 16:04:27+00:00;1759161867;2025-09-29 16:04:27+00:00;1759161867;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;49.230.207.89;34379;180.87.77.73;54405
81;Hungary;2025-10-01 07:11:16+00:00;1759302676;2025-10-01 07:11:16+00:00;1759302676;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;94.125.253.52;615;91.189.14.85;55200
82;Indonesia;2025-10-04 13:09:06+00:00;1759583346;2025-10-04 13:09:06+00:00;1759583346;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
83;Austria;2025-10-04 19:41:16+00:00;1759606876;2025-10-04 19:41:16+00:00;1759606876;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
84;Gabon;2025-10-07 18:22:20+00:00;1759861340;2025-10-07 18:22:20+00:00;1759861340;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
85;Nepal;2025-10-13 21:02:47+00:00;1760389367;2025-10-13 21:02:47+00:00;1760389367;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
86;Finland;2025-10-14 12:15:20+00:00;1760444120;2025-10-14 12:15:20+00:00;1760444120;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;True;True;---;---;---;---
87;North Korea;2025-10-14 14:07:49+00:00;1760450869;2025-10-14 14:07:49+00:00;1760450869;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;True;True;---;---;---;---
88;Republic of the Congo;2025-10-15 02:59:24+00:00;1760497164;2025-10-15 02:59:24+00:00;1760497164;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
89;Uruguay;2025-10-17 12:48:41+00:00;1760705321;2025-10-17 12:48:41+00:00;1760705321;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
90;Samoa;2025-10-18 14:48:04+00:00;1760798884;2025-10-18 14:48:04+00:00;1760798884;---;3;3;Client_2;C;C_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;37.35.105.224;950;193.178.168.55;56115
91;Ukraine;2025-10-26 16:08:01+00:00;1761494881;2025-10-26 16:08:01+00:00;1761494881;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
92;Tanzania;2025-10-28 14:22:28+00:00;1761661348;2025-10-28 14:22:28+00:00;1761661348;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
93;Zimbabwe;2025-11-09 00:17:25+00:00;1762647445;2025-11-09 00:17:25+00:00;1762647445;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
94;Brunei;2025-11-11 19:24:55+00:00;1762889095;2025-11-11 19:24:55+00:00;1762889095;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
95;Serbia;2025-11-14 03:39:52+00:00;1763091592;2025-11-14 03:39:52+00:00;1763091592;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;193.53.106.245;47363;82.206.222.64;53195
96;Samoa;2025-11-14 23:26:00+00:00;1763162760;2025-11-14 23:26:00+00:00;1763162760;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;37.35.105.224;936;80.78.23.197;56100
97;Palau;2025-11-17 22:28:39+00:00;1763418519;2025-11-17 22:28:39+00:00;1763418519;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
98;Marshall Islands;2025-11-18 08:43:58+00:00;1763455438;2025-11-18 08:43:58+00:00;1763455438;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;False;True;True;True;False;---;---;---;---
99;Gambia;2025-11-26 09:06:47+00:00;1764148007;2025-11-26 09:06:47+00:00;1764148007;---;4;4;Client_2;I;I_2;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
