id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
27;Costa Rica;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591531076.4, 1591531274.4, 1591531405.8000002, 1591531621.8000002];2020-06-07 12:07:01.800000+00:00;0.0;2;2;Client_2;F;Pcdz;F_1;'a''7e''a5''l';L1;Analyst_8;['a', '7e', 'a5', 'l'];Distance LESS 3;11.98;11.98;---;--;Closed;False;False;True;True;True;True;True;True;181.233.72.154;32149;192.255.90.187;49560
28;Vatican;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540797.4, 1591540863.4, 1591541052.4];2020-06-07 14:44:12.400000+00:00;0.0;3;3;Client_2;C;euz;C_6;'2''65''l';L1;Analyst_8;['2', '65', 'l'];Distance LESS 3;8.24;8.24;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
29;North Korea;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548299.6, 1591548435.1999998, 1591548480.1999998, 1591548571.9999998, 1591548724.3999999];2020-06-07 16:52:04.400000+00:00;0.0;2;2;Client_1;E;ewBz;E_5;'2''28''1b''l';L1;Analyst_7;['2', '1b', '28', '1b', 'l'];Distance LESS 3;11.54;11.54;---;--;Closed;False;False;False;True;True;True;True;True;210.52.109.161;14215;212.33.174.145;55046
30;Japan;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677958.2, 1591678249.2, 1591678450.2, 1591678741.2, 1591679014.2, 1591679268.6000001, 1591679428.8000002];2020-06-09 05:10:28.800000+00:00;0.0;1;1;Client_2;J;P3gs4Sb;J_1;'a''ff''56''1c''35''21''6';L1;Analyst_4;['a', 'ff', '56', '1c', '35', '21', '6'];Distance LESS 3;28.83;28.83;---;--;Closed;False;False;True;True;True;False;True;False;---;---;---;---
31;Mongolia;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792705.6, 1591792851.3999999, 1591792963.6, 1591793365.6, 1591793732.8, 1591794164.2, 1591794310.0, 1591794476.2];2020-06-10 13:07:56.200000+00:00;0.0;2;2;Client_2;B;eCZHBWz;B_3;'2''3a''b3''46''74''a8''l';L1;Analyst_8;['2', '3a', '3a', 'b3', '46', '74', 'a8', 'l'];Distance LESS 3;32.97;32.97;---;--;Closed;False;False;True;True;True;False;True;True;---;---;---;---
32;Poland;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592110022.0, 1592110728.8, 1592110874.6, 1592111034.1999998, 1592111322.1999998, 1592111434.9999998];2020-06-14 05:10:35+00:00;0.0;1;1;Client_2;H;PxS19b;H_1;'a''f0''fa''fd''af''6';L1;Analyst_4;['a', 'f0', 'fa', 'fd', 'af', '6'];Distance LESS 3;27.75;27.75;---;--;Closed;False;False;False;True;False;False;True;False;---;---;---;---
33;Antigua and Barbuda;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159367.98, 1592159480.18, 1592159571.92, 1592159685.44];2020-06-14 18:34:45.440000+00:00;0.0;3;3;Client_2;C;euz;C_6;'2''65''l';L1;Analyst_1;['2', '5', '65', 'l'];Distance LESS 3;8.34;9.174;---;--;Closed;False;True;False;True;True;True;True;False;---;---;---;---
34;Angola;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337851.4, 1592337939.6000001, 1592338127.4, 1592338314.0, 1592338471.2];2020-06-16 20:14:31.200000+00:00;0.0;1;1;Client_2;A;Pshxz;A_1;'a''ae''90''fa''l';L1;Analyst_7;['a', 'ae', '90', 'fa', 'l'];Distance LESS 3;13.02;13.02;---;--;Closed;False;False;True;False;False;True;True;True;---;---;---;---
35;Tunisia;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423785.0, 1592423915.8, 1592424120.3999999, 1592424347.8, 1592424460.0];2020-06-17 20:07:40+00:00;0.0;1;1;Client_2;A;Pshxz;A_1;'a''ae''90''fa''l';L1;Analyst_7;['a', 'ae', '90', 'fa', 'l'];Distance LESS 3;15.85;15.85;---;--;Closed;False;False;True;False;False;True;True;True;---;---;---;---
36;Barbados;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117396.8, 1593117659.6, 1593117774.8];2020-06-25 20:42:54.800000+00:00;0.0;3;3;Client_1;C;euz;C_3;'2''81''l';L1;Analyst_1;['2', '81', 'l'];Distance LESS 3;8.63;8.63;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
37;Dominican Republic;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269672.2, 1593269923.6000001, 1593270300.4, 1593270446.8000002];2020-06-27 15:07:26.800000+00:00;0.0;4;4;Client_1;D;e8vb;D_5;'2''ce''6c''6';L1;Analyst_8;['2', 'ce', '6c', '6'];Distance LESS 3;17.38;17.38;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
38;Singapore;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877512.2, 1593877574.6000001, 1593877786.4, 1593877866.8000002];2020-07-04 15:51:06.800000+00:00;0.0;2;2;Client_2;E;ewBz;E_5;'2''28''1b''l';L1;Analyst_6;['2', '28', '1b', 'l'];Distance LESS 3;7.73;7.73;---;--;Closed;False;False;False;True;True;True;True;True;203.116.205.93;43220;217.11.189.202;52536
39;Morocco;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009974.2, 1594010296.4, 1594010651.0, 1594011060.8, 1594011260.0, 1594011422.6, 1594011552.1999998];2020-07-06 04:59:12.200000+00:00;0.0;1;1;Client_1;J;P3gs4Sb;J_1;'a''ff''56''1c''35''21''6';L1;Analyst_3;['a', 'ff', '56', '1c', '35', '21', '6'];Distance LESS 3;30.37;30.37;---;--;Closed;False;False;True;True;True;False;True;False;---;---;---;---
40;Niger;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594293066.0, 1594293168.6, 1594293399.6, 1594293892.1999998, 1594294022.9999998];2020-07-09 11:27:03+00:00;0.0;1;1;Client_1;G;PcVmb;G_1;'a''9d''97''d1''6';L1;Analyst_2;['a', '9d', '97', 'd1', '6'];Distance LESS 3;20.1;20.1;---;--;Closed;False;False;False;True;False;True;True;False;---;---;---;---
41;Cape Verde;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449155.8, 1594449289.0, 1594449370.6, 1594449477.3999999];2020-07-11 06:37:57.400000+00:00;0.0;2;2;Client_2;F;Pcdz;F_1;'a''7e''a5''l';L1;Analyst_5;['a', '7e', 'a5', 'l'];Distance LESS 3;7.39;7.39;---;--;Closed;False;False;True;True;True;True;True;True;197.231.227.227;11249;5.44.33.124;50944
42;Sudan;2020-07-11 11:09:35+00:00;1594465775;2020-07-11 11:09:35+00:00;1594465775.0;[1594465775, 1594465946.6, 1594466106.32, 1594466261.4199998, 1594466617.82, 1594466782.1599998, 1594467062.6599998, 1594467300.2599998, 1594467461.9599998];2020-07-11 11:37:41.960000+00:00;0.0;4;4;Client_2;I;eTRms7z;I_7;'2''35''b9''cc''c4''9b''l';L1;Analyst_8;['2', '35', 'b9', 'cc', 'c4', 'f0', '9b', 'l'];Distance LESS 3;25.56;28.116;---;--;Closed;False;True;True;True;False;True;True;False;---;---;---;---
43;Iceland;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594614009.0, 1594614238.2, 1594614401.4, 1594614715.8000002, 1594614879.0000002, 1594615216.8000002];2020-07-13 04:40:16.800000+00:00;0.0;1;1;Client_1;J;P3gs4Sb;J_3;'a''a0''1a''d6''5e''21''6';L1;Analyst_4;['a', 'a0', '1a', 'd6', '5e', 'J'];Last step removed due to ESCALATION Status;22.78;22.78;---;--;Transfer;True;False;True;True;True;False;True;False;---;---;---;---
44;Cyprus;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595073006.9, 1595073206.88, 1595073354.72, 1595073507.18];2020-07-18 11:58:27.180000+00:00;0.0;2;2;Client_1;F;Pcdz;F_4;'a''41''a5''l';L1;Analyst_6;['a', '41', 'a5', 'l'];Distance LESS 3;11.73;12.903;---;--;Closed;False;True;True;True;True;True;True;True;94.229.6.30;269;129.232.28.87;65341
45;Rwanda;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279693.8, 1595280086.2, 1595280326.8, 1595280479.8];2020-07-20 21:27:59.800000+00:00;0.0;4;4;Client_1;D;e8vb;D_6;'2''ce''6c''6';L1;Analyst_1;['2', 'ce', '6c', '6'];Distance LESS 3;17.33;17.33;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
46;Togo;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332443.8, 1595332580.6, 1595332751.0, 1595332960.4, 1595333082.8000002];2020-07-21 12:04:42.800000+00:00;0.0;1;1;Client_1;A;Pshxz;A_1;'a''ae''90''fa''l';L1;Analyst_2;['a', 'ae', '90', 'fa', 'l'];Distance LESS 3;14.03;14.03;---;--;Closed;False;False;True;False;False;True;True;True;---;---;---;---
47;Canada;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474768.8, 1595475082.6, 1595475457.6, 1595475605.1999998];2020-07-23 03:40:05.200000+00:00;0.0;2;2;Client_2;F;Pcdz;F_3;'a''41''a5''l';L1;Analyst_5;['a', '41', '41', 'l'];Distance LESS 3;16.42;16.42;---;--;Closed;False;False;True;True;True;True;True;True;198.105.116.240;43443;46.36.200.37;53181
48;Saudi Arabia;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848901.6, 1595849284.3999999, 1595849400.1999998, 1595849522.6, 1595849610.1999998];2020-07-27 11:33:30.200000+00:00;0.0;2;2;Client_1;F;Pcdz;F_3;'a''41''a5''l';L1;Analyst_8;['a', '41', 'a5', 'a5', 'l'];Distance LESS 3;15.77;15.77;---;--;Closed;False;False;True;True;True;True;True;True;77.221.113.139;14408;103.224.99.217;56042
49;Republic of Ireland;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159464.6, 1596159546.8, 1596159676.3999999, 1596159780.8, 1596159916.3999999];2020-07-31 01:45:16.400000+00:00;0.0;2;2;Client_1;E;ewBz;E_6;'2''28''1b''l';L1;Analyst_3;['2', '28', '1b', '7b', 'l'];Distance LESS 3;10.44;10.44;---;--;Closed;False;False;False;True;True;True;True;True;213.199.167.214;113;213.193.63.0;57621
50;Saudi Arabia;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596339173.8, 1596339568.0, 1596339804.4, 1596340022.8000002, 1596340165.6000001, 1596340268.2];2020-08-02 03:51:08.200000+00:00;0.0;1;1;Client_2;H;PxS19b;H_1;'a''f0''fa''fd''af''6';L1;Analyst_3;['a', 'f0', 'fa', 'fd', 'af', '6'];Distance LESS 3;22.77;22.77;---;--;Closed;False;False;False;True;False;False;True;False;---;---;---;---
51;Taiwan;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748278.4, 1596748673.2, 1596748850.8];2020-08-06 21:20:50.800000+00:00;0.0;3;3;Client_1;C;euz;C_2;'2''81''l';L1;Analyst_9;['2', '81', 'l'];Distance LESS 3;12.38;12.38;---;--;Closed;False;False;False;True;True;True;True;False;---;---;---;---
52;Mauritius;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108944.0, 1597109133.6, 1597109376.0, 1597109588.4, 1597109718.6000001, 1597109865.6000001];2020-08-11 01:37:45.600000+00:00;0.0;1;1;Client_2;H;PxS19b;H_3;'a''70''fa''fd''af''6';L1;Analyst_5;['a', '70', 'fa', 'fd', 'af', '6'];Distance LESS 3;19.71;19.71;---;--;Closed;False;False;False;True;False;False;True;False;---;---;---;---
53;Kenya;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593829.2, 1597594070.4, 1597594446.6000001, 1597594614.6000001];2020-08-16 16:16:54.600000+00:00;4.916666666666667;4;4;Client_1;D;e8vb;D_4;'2''df''6c''6';L1;Analyst_1;['2', 'df', '6c', '6'];Distance LESS 3;16.91;16.91;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
54;Equatorial Guinea;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604815.4, 1597604893.4, 1597605119.6000001, 1597605282.8000002];2020-08-16 19:14:42.800000+00:00;0.0;4;4;Client_2;D;e8vb;D_2;'2''c6''6c''6';L1;Analyst_7;['2', 'c6', '6c', '6'];Distance LESS 3;11.43;11.43;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
