id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
89;Tunisia;2025-11-02 17:04:54+00:00;1762103094;2025-11-02 17:04:54+00:00;1762103094;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
90;Israel;2025-11-05 10:31:47+00:00;1762338707;2025-11-05 10:31:47+00:00;1762338707;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;True;---;---;---;---
91;Lesotho;2025-11-06 15:42:33+00:00;1762443753;2025-11-06 15:42:33+00:00;1762443753;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
92;Togo;2025-11-08 15:15:16+00:00;1762614916;2025-11-08 15:15:16+00:00;1762614916;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;False;True;True;False;True;True;---;---;---;---
93;Jamaica;2025-11-08 16:26:23+00:00;1762619183;2025-11-08 16:26:23+00:00;1762619183;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
94;Vatican;2025-11-09 12:54:53+00:00;1762692893;2025-11-09 12:54:53+00:00;1762692893;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;False;True;True;False;True;True;---;---;---;---
95;Ethiopia;2025-11-11 13:43:27+00:00;1762868607;2025-11-11 13:43:27+00:00;1762868607;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
96;Antigua and Barbuda;2025-11-13 23:47:08+00:00;1763077628;2025-11-13 23:47:08+00:00;1763077628;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
97;Grenada;2025-11-17 10:27:18+00:00;1763375238;2025-11-17 10:27:18+00:00;1763375238;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;True;False;False;True;False;False;---;---;---;---
98;Costa Rica;2025-11-22 13:41:04+00:00;1763818864;2025-11-22 13:41:04+00:00;1763818864;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;False;True;True;False;True;True;---;---;---;---
99;Mauritania;2025-11-25 05:27:54+00:00;1764048474;2025-11-25 05:27:54+00:00;1764048474;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
