id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Bulgaria;2025-04-24 23:06:08+00:00;1745535968;2025-04-24 23:06:08+00:00;1745535968;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;194.153.118.155;39887;194.12.24.192;60035
11;Saint Vincent and the Grenadines;2025-04-26 14:26:51+00:00;1745677611;2025-04-26 14:26:51+00:00;1745677611;---;3;3;Client_2;C;C_1;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
12;Uzbekistan;2025-05-01 05:50:36+00:00;1746078636;2025-05-01 05:50:36+00:00;1746078636;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
13;Costa Rica;2025-05-04 03:40:26+00:00;1746330026;2025-05-04 03:40:26+00:00;1746330026;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;181.233.76.35;793;93.95.210.255;56395
14;Argentina;2025-05-04 12:24:37+00:00;1746361477;2025-05-04 12:24:37+00:00;1746361477;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
15;Somalia;2025-05-05 22:30:45+00:00;1746484245;2025-05-05 22:30:45+00:00;1746484245;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;154.73.47.241;605;41.76.53.125;54957
16;Uruguay;2025-05-08 07:18:13+00:00;1746688693;2025-05-08 07:18:13+00:00;1746688693;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
17;Belarus;2025-05-09 13:10:23+00:00;1746796223;2025-05-09 13:10:23+00:00;1746796223;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
18;Mauritania;2025-05-12 12:01:41+00:00;1747051301;2025-05-12 12:01:41+00:00;1747051301;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
19;Madagascar;2025-05-14 06:15:04+00:00;1747203304;2025-05-14 06:15:04+00:00;1747203304;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
20;Canada;2025-05-18 21:31:54+00:00;1747603914;2025-05-18 21:31:54+00:00;1747603914;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
21;Equatorial Guinea;2025-05-21 02:00:31+00:00;1747792831;2025-05-21 02:00:31+00:00;1747792831;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
22;Iceland;2025-05-22 13:16:41+00:00;1747919801;2025-05-22 13:16:41+00:00;1747919801;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
23;Papua New Guinea;2025-05-24 08:00:31+00:00;1748073631;2025-05-24 08:00:31+00:00;1748073631;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;125.22.115.8;43964;45.42.174.191;59405
24;Tunisia;2025-05-27 05:10:26+00:00;1748322626;2025-05-27 05:10:26+00:00;1748322626;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
25;Cuba;2025-05-28 02:38:13+00:00;1748399893;2025-05-28 02:38:13+00:00;1748399893;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;169.158.77.139;42425;91.220.225.226;62890
26;Bhutan;2025-05-31 14:53:56+00:00;1748703236;2025-05-31 14:53:56+00:00;1748703236;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;103.245.242.150;27355;46.36.203.81;58327
27;Panama;2025-06-03 11:41:22+00:00;1748950882;2025-06-03 11:41:22+00:00;1748950882;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
28;Malawi;2025-06-05 20:21:14+00:00;1749154874;2025-06-05 20:21:14+00:00;1749154874;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;104.167.199.111;24931;200.1.104.196;52578
29;United Arab Emirates;2025-06-06 06:00:20+00:00;1749189620;2025-06-06 06:00:20+00:00;1749189620;---;4;4;Client_2;I;I_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
30;Trinidad and Tobago;2025-06-06 20:53:10+00:00;1749243190;2025-06-06 20:53:10+00:00;1749243190;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
31;Austria;2025-06-07 08:43:47+00:00;1749285827;2025-06-07 08:43:47+00:00;1749285827;---;4;4;Client_2;I;I_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
32;Luxembourg;2025-06-08 03:39:35+00:00;1749353975;2025-06-08 03:39:35+00:00;1749353975;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;146.3.23.148;368;41.77.131.35;51530
33;Finland;2025-06-10 05:07:12+00:00;1749532032;2025-06-10 05:07:12+00:00;1749532032;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
34;Algeria;2025-06-14 17:23:59+00:00;1749921839;2025-06-14 17:23:59+00:00;1749921839;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
35;India;2025-06-20 15:19:23+00:00;1750432763;2025-06-20 15:19:23+00:00;1750432763;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
36;Haiti;2025-06-22 06:52:35+00:00;1750575155;2025-06-22 06:52:35+00:00;1750575155;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;190.102.85.88;7029;131.72.132.206;54469
37;Guinea-Bissau;2025-06-23 23:34:52+00:00;1750721692;2025-06-23 23:34:52+00:00;1750721692;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;46.36.202.129;870;155.254.103.78;51190
38;Cameroon;2025-06-24 14:45:04+00:00;1750776304;2025-06-24 14:45:04+00:00;1750776304;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
39;Pakistan;2025-06-30 03:38:37+00:00;1751254717;2025-06-30 03:38:37+00:00;1751254717;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;202.141.247.135;8547;80.85.28.7;49736
40;Venezuela;2025-06-30 23:33:37+00:00;1751326417;2025-06-30 23:33:37+00:00;1751326417;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
41;Burkina Faso;2025-07-07 01:36:06+00:00;1751852166;2025-07-07 01:36:06+00:00;1751852166;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;196.28.242.91;499;197.156.126.76;52604
42;Guatemala;2025-07-07 04:51:53+00:00;1751863913;2025-07-07 04:51:53+00:00;1751863913;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;179.0.97.220;824;217.52.152.72;62200
43;Grenada;2025-07-09 23:22:08+00:00;1752103328;2025-07-09 23:22:08+00:00;1752103328;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;69.73.231.26;13782;154.120.254.246;50912
44;Iceland;2025-07-11 21:21:01+00:00;1752268861;2025-07-11 21:21:01+00:00;1752268861;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
45;Grenada;2025-07-12 19:20:47+00:00;1752348047;2025-07-12 19:20:47+00:00;1752348047;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
46;Armenia;2025-07-16 07:59:32+00:00;1752652772;2025-07-16 07:59:32+00:00;1752652772;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;185.13.198.220;547;45.216.48.93;58873
47;Ethiopia;2025-07-23 01:16:46+00:00;1753233406;2025-07-23 01:16:46+00:00;1753233406;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;155.254.213.207;46606;111.68.145.134;61532
48;Djibouti;2025-07-24 03:25:44+00:00;1753327544;2025-07-24 03:25:44+00:00;1753327544;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;80.78.16.131;935;80.78.17.112;54248
49;Mozambique;2025-07-26 21:31:06+00:00;1753565466;2025-07-26 21:31:06+00:00;1753565466;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
50;Bolivia;2025-07-29 21:55:13+00:00;1753826113;2025-07-29 21:55:13+00:00;1753826113;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
51;Grenada;2025-08-01 02:55:14+00:00;1754016914;2025-08-01 02:55:14+00:00;1754016914;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;216.110.127.219;38518;213.31.232.189;50110
52;Guatemala;2025-08-02 00:52:20+00:00;1754095940;2025-08-02 00:52:20+00:00;1754095940;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;179.0.105.9;70;37.59.160.43;60579
53;Uzbekistan;2025-08-04 13:27:13+00:00;1754314033;2025-08-04 13:27:13+00:00;1754314033;---;2;2;Client_2;B;B_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
54;Burundi;2025-08-07 22:18:30+00:00;1754605110;2025-08-07 22:18:30+00:00;1754605110;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
55;Venezuela;2025-08-08 10:29:16+00:00;1754648956;2025-08-08 10:29:16+00:00;1754648956;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
56;Togo;2025-08-14 22:27:13+00:00;1755210433;2025-08-14 22:27:13+00:00;1755210433;---;2;2;Client_2;E;E_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;197.148.118.219;6402;158.181.33.245;51272
57;Japan;2025-08-17 08:06:20+00:00;1755417980;2025-08-17 08:06:20+00:00;1755417980;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;180.87.30.10;41360;41.194.33.100;62226
58;Zimbabwe;2025-08-19 14:31:11+00:00;1755613871;2025-08-19 14:31:11+00:00;1755613871;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
59;Chad;2025-08-19 16:41:32+00:00;1755621692;2025-08-19 16:41:32+00:00;1755621692;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
60;Brazil;2025-08-22 21:15:58+00:00;1755897358;2025-08-22 21:15:58+00:00;1755897358;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
61;Botswana;2025-08-24 18:01:39+00:00;1756058499;2025-08-24 18:01:39+00:00;1756058499;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
62;Palau;2025-08-25 22:43:17+00:00;1756161797;2025-08-25 22:43:17+00:00;1756161797;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
63;Cape Verde;2025-08-27 17:49:21+00:00;1756316961;2025-08-27 17:49:21+00:00;1756316961;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
64;Madagascar;2025-08-28 10:55:10+00:00;1756378510;2025-08-28 10:55:10+00:00;1756378510;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
65;Gambia;2025-08-31 14:53:12+00:00;1756651992;2025-08-31 14:53:12+00:00;1756651992;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
66;Gabon;2025-09-02 14:39:08+00:00;1756823948;2025-09-02 14:39:08+00:00;1756823948;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
67;Vatican;2025-09-03 20:27:42+00:00;1756931262;2025-09-03 20:27:42+00:00;1756931262;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
68;Antigua and Barbuda;2025-09-04 12:44:12+00:00;1756989852;2025-09-04 12:44:12+00:00;1756989852;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
69;Ghana;2025-09-05 14:32:31+00:00;1757082751;2025-09-05 14:32:31+00:00;1757082751;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
70;El Salvador;2025-09-07 14:16:08+00:00;1757254568;2025-09-07 14:16:08+00:00;1757254568;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
71;Portugal;2025-09-08 06:07:12+00:00;1757311632;2025-09-08 06:07:12+00:00;1757311632;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
72;Zimbabwe;2025-09-10 00:27:21+00:00;1757464041;2025-09-10 00:27:21+00:00;1757464041;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
73;Sweden;2025-09-13 00:40:46+00:00;1757724046;2025-09-13 00:40:46+00:00;1757724046;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
74;Jordan;2025-09-16 01:27:26+00:00;1757986046;2025-09-16 01:27:26+00:00;1757986046;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;195.158.223.155;635;192.191.16.29;65515
75;Canada;2025-09-20 19:26:21+00:00;1758396381;2025-09-20 19:26:21+00:00;1758396381;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
76;Hungary;2025-09-29 12:34:41+00:00;1759149281;2025-09-29 12:34:41+00:00;1759149281;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
77;France;2025-10-02 08:43:26+00:00;1759394606;2025-10-02 08:43:26+00:00;1759394606;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
78;Andorra;2025-10-08 18:13:44+00:00;1759947224;2025-10-08 18:13:44+00:00;1759947224;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
79;Nepal;2025-10-10 22:06:49+00:00;1760134009;2025-10-10 22:06:49+00:00;1760134009;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;202.70.75.0;240;41.78.119.92;65359
80;Turkey;2025-10-11 10:00:25+00:00;1760176825;2025-10-11 10:00:25+00:00;1760176825;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
81;Federated States of Micronesia;2025-10-12 12:11:37+00:00;1760271097;2025-10-12 12:11:37+00:00;1760271097;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;119.252.117.132;22185;115.80.190.62;55271
82;Sierra Leone;2025-10-21 23:20:51+00:00;1761088851;2025-10-21 23:20:51+00:00;1761088851;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
83;Kyrgyzstan;2025-10-24 09:50:30+00:00;1761299430;2025-10-24 09:50:30+00:00;1761299430;---;4;4;Client_1;I;I_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
84;Switzerland;2025-10-25 18:43:58+00:00;1761417838;2025-10-25 18:43:58+00:00;1761417838;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
85;Guinea;2025-10-26 07:57:17+00:00;1761465437;2025-10-26 07:57:17+00:00;1761465437;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;False;False;False;True;False;---;---;---;---
86;Lesotho;2025-10-27 17:59:22+00:00;1761587962;2025-10-27 17:59:22+00:00;1761587962;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
87;Haiti;2025-11-03 08:33:19+00:00;1762158799;2025-11-03 08:33:19+00:00;1762158799;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;False;False;False;True;False;---;---;---;---
88;Democratic Republic of the Congo;2025-11-03 16:43:16+00:00;1762188196;2025-11-03 16:43:16+00:00;1762188196;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
89;Trinidad and Tobago;2025-11-10 01:00:04+00:00;1762736404;2025-11-10 01:00:04+00:00;1762736404;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
90;Cambodia;2025-11-15 14:45:17+00:00;1763217917;2025-11-15 14:45:17+00:00;1763217917;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
91;New Zealand;2025-11-15 22:02:11+00:00;1763244131;2025-11-15 22:02:11+00:00;1763244131;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
92;Burundi;2025-11-16 20:58:52+00:00;1763326732;2025-11-16 20:58:52+00:00;1763326732;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
93;Pakistan;2025-11-17 02:11:41+00:00;1763345501;2025-11-17 02:11:41+00:00;1763345501;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;117.102.20.22;35056;169.158.36.93;61240
94;Spain;2025-11-18 03:15:33+00:00;1763435733;2025-11-18 03:15:33+00:00;1763435733;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
95;Cape Verde;2025-11-18 05:50:00+00:00;1763445000;2025-11-18 05:50:00+00:00;1763445000;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;104.167.200.254;21818;41.79.136.214;58667
96;Solomon Islands;2025-11-18 22:34:59+00:00;1763505299;2025-11-18 22:34:59+00:00;1763505299;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
97;Republic of Ireland;2025-11-18 22:55:14+00:00;1763506514;2025-11-18 22:55:14+00:00;1763506514;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;False;False;---;---;---;---
98;Samoa;2025-11-21 23:46:55+00:00;1763768815;2025-11-21 23:46:55+00:00;1763768815;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;203.99.255.57;26191;80.78.17.219;52180
99;Cameroon;2025-11-23 16:02:12+00:00;1763913732;2025-11-23 16:02:12+00:00;1763913732;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
