id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
50;Norway;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748147.6, 1596748270.6, 1596748561.6, 1596748809.3999999];2020-08-06 21:20:09.400000+00:00;0.0;3;3;Client_1;C;EdpN;C_8;'B''ba''65''8';L1;Analyst_8;['B', 'ba', '65', '8'];Distance LESS 3;11.69;11.69;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
51;Grenada;2020-08-10 00:38:50+00:00;1597019930;2020-08-10 00:38:50+00:00;1597019930.0;[1597019930, 1597020051.2, 1597020206.0, 1597020305.6];2020-08-10 00:45:05.600000+00:00;0.0;1;1;Client_1;J;czI;J_1;'C''b0''W';L1;Analyst_9;['C', 'b0', 'W'];Distance LESS 3;6.26;6.26;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
52;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108827.0, 1597108885.2, 1597109005.2];2020-08-11 01:23:25.200000+00:00;0.0;1;1;Client_1;H;cwI;H_1;'C''4a''W';L1;Analyst_9;['C', '4a', 'W'];Distance LESS 3;5.37;5.37;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
53;Estonia;2020-08-14 12:13:17+00:00;1597407197;2020-08-14 12:13:17+00:00;1597407197.0;[1597407197, 1597407296.6, 1597407471.8, 1597407712.3999999, 1597407806.6];2020-08-14 12:23:26.600000+00:00;0.0;4;4;Client_1;D;EVhI;D_3;'B''9d''24''W';L1;Analyst_1;['B', '9d', '24', 'W'];Distance LESS 3;10.16;10.16;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
54;Republic of Ireland;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593665.4, 1597593748.8000002, 1597593952.2000003, 1597594134.0000002];2020-08-16 16:08:54+00:00;4.916666666666667;4;4;Client_1;D;EVhI;D_3;'B''9d''24''W';L1;Analyst_8;['B', '9d', '24', 'W'];Distance LESS 3;8.9;8.9;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
55;Suriname;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604657.0, 1597604818.4, 1597605099.2, 1597605183.8];2020-08-16 19:13:03.800000+00:00;0.0;4;4;Client_1;D;EVhI;D_3;'B''9d''24''W';L1;Analyst_8;['B', '9d', '24', 'W'];Distance LESS 3;9.78;9.78;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
56;Singapore;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597741006.8, 1597741135.2, 1597741210.8, 1597741525.2, 1597741690.2];2020-08-18 09:08:10.200000+00:00;0.0;2;2;Client_2;B;cPeSN;B_6;'C''d5''78''5''8';L1;Analyst_3;['C', 'd5', '78', '5', '8'];Distance LESS 3;13.57;13.57;---;--;Closed;False;False;True;False;True;False;True;True;---;---;---;---
57;Czech Republic;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958672.16, 1597958864.22, 1597959299.16, 1597959542.7, 1597959755.22];2020-08-20 21:42:35.220000+00:00;0.0;1;1;Client_1;A;cMqN;A_1;'C''8f''b6''8';L1;Analyst_2;['C', 'd', '8f', 'b6', '8'];Distance LESS 3;19.67;21.637;---;--;Closed;False;True;False;False;True;False;True;True;---;---;---;---
58;Guyana;2020-08-21 22:02:33+00:00;1598047353;2020-08-21 22:02:33+00:00;1598047353.0;[1598047353, 1598047414.2, 1598047593.0, 1598047876.8, 1598048247.0, 1598048381.4];2020-08-21 22:19:41.400000+00:00;0.0;3;3;Client_2;C;EdpN;C_4;'B''dd''bc''8';L1;Analyst_8;['B', 'dd', 'bc', '65', '8'];Distance LESS 3;17.14;17.14;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
59;Central African Republic;2020-08-24 08:24:43+00:00;1598257483;2020-08-24 08:24:43+00:00;1598257483.0;[1598257483, 1598257612.6, 1598257671.3999999, 1598257792.6];2020-08-24 08:29:52.600000+00:00;0.0;1;1;Client_1;H;cwI;H_3;'C''4a''W';L1;Analyst_5;['C', '4a', 'W'];Distance LESS 3;5.16;5.16;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
60;Pakistan;2020-08-25 06:17:54+00:00;1598336274;2020-08-25 06:17:54+00:00;1598336274.0;[1598336274, 1598336464.2, 1598336545.8, 1598336871.0, 1598336919.0, 1598337075.0];2020-08-25 06:31:15+00:00;0.0;2;2;Client_2;K;cHN;K_1;'C''aa''8';L1;Analyst_9;['C', '84', 'aa', '84', '8'];Distance LESS 3;13.35;13.35;---;--;Closed;False;False;True;True;True;False;True;True;103.247.66.170;23653;200.50.66.181;56288
