id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
24;Gabon;2025-06-10 09:11:35+00:00;1749546695;2025-06-10 09:11:35+00:00;1749546695;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
25;New Zealand;2025-06-10 17:05:07+00:00;1749575107;2025-06-10 17:05:07+00:00;1749575107;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
26;Burkina Faso;2025-06-11 13:16:54+00:00;1749647814;2025-06-11 13:16:54+00:00;1749647814;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;True;---;---;---;---
27;Finland;2025-06-15 19:34:26+00:00;1750016066;2025-06-15 19:34:26+00:00;1750016066;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
28;Zimbabwe;2025-06-16 23:50:10+00:00;1750117810;2025-06-16 23:50:10+00:00;1750117810;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
29;Trinidad and Tobago;2025-06-17 02:55:07+00:00;1750128907;2025-06-17 02:55:07+00:00;1750128907;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
30;Brazil;2025-06-18 03:17:24+00:00;1750216644;2025-06-18 03:17:24+00:00;1750216644;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;179.61.205.32;4459;168.187.81.86;58380
31;Sri Lanka;2025-06-20 10:55:14+00:00;1750416914;2025-06-20 10:55:14+00:00;1750416914;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
32;Guinea-Bissau;2025-06-21 09:43:35+00:00;1750499015;2025-06-21 09:43:35+00:00;1750499015;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
33;El Salvador;2025-06-24 11:15:36+00:00;1750763736;2025-06-24 11:15:36+00:00;1750763736;---;2;2;Client_2;B;B_5;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
34;Jamaica;2025-06-26 22:17:10+00:00;1750976230;2025-06-26 22:17:10+00:00;1750976230;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
35;Algeria;2025-06-29 02:08:06+00:00;1751162886;2025-06-29 02:08:06+00:00;1751162886;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
36;Canada;2025-06-29 17:07:01+00:00;1751216821;2025-06-29 17:07:01+00:00;1751216821;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
37;Pakistan;2025-07-04 04:39:08+00:00;1751603948;2025-07-04 04:39:08+00:00;1751603948;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
38;Democratic Republic of the Congo;2025-07-04 15:54:23+00:00;1751644463;2025-07-04 15:54:23+00:00;1751644463;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
39;Ghana;2025-07-05 18:58:20+00:00;1751741900;2025-07-05 18:58:20+00:00;1751741900;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
40;Jamaica;2025-07-06 00:30:57+00:00;1751761857;2025-07-06 00:30:57+00:00;1751761857;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
41;Trinidad and Tobago;2025-07-06 22:04:30+00:00;1751839470;2025-07-06 22:04:30+00:00;1751839470;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
42;Equatorial Guinea;2025-07-08 12:38:03+00:00;1751978283;2025-07-08 12:38:03+00:00;1751978283;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
43;Uzbekistan;2025-07-09 20:00:26+00:00;1752091226;2025-07-09 20:00:26+00:00;1752091226;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
44;Mauritania;2025-07-12 03:03:55+00:00;1752289435;2025-07-12 03:03:55+00:00;1752289435;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;104.167.245.215;22703;200.30.129.64;64610
45;Turkey;2025-07-13 13:26:19+00:00;1752413179;2025-07-13 13:26:19+00:00;1752413179;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
46;Bolivia;2025-07-14 09:30:19+00:00;1752485419;2025-07-14 09:30:19+00:00;1752485419;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
47;Guatemala;2025-07-18 05:27:43+00:00;1752816463;2025-07-18 05:27:43+00:00;1752816463;---;4;4;Client_2;I;I_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
48;Burundi;2025-07-21 05:21:12+00:00;1753075272;2025-07-21 05:21:12+00:00;1753075272;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
49;Ghana;2025-07-23 15:17:17+00:00;1753283837;2025-07-23 15:17:17+00:00;1753283837;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
50;Cape Verde;2025-07-23 21:15:23+00:00;1753305323;2025-07-23 21:15:23+00:00;1753305323;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
51;Israel;2025-07-26 00:52:29+00:00;1753491149;2025-07-26 00:52:29+00:00;1753491149;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;206.221.222.54;514;200.9.38.23;60839
52;Madagascar;2025-07-28 00:02:59+00:00;1753660979;2025-07-28 00:02:59+00:00;1753660979;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
53;Canada;2025-07-28 19:43:32+00:00;1753731812;2025-07-28 19:43:32+00:00;1753731812;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
54;Malawi;2025-07-29 22:04:53+00:00;1753826693;2025-07-29 22:04:53+00:00;1753826693;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
55;Cambodia;2025-07-30 03:15:56+00:00;1753845356;2025-07-30 03:15:56+00:00;1753845356;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
56;Sweden;2025-07-30 09:06:36+00:00;1753866396;2025-07-30 09:06:36+00:00;1753866396;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;True;---;---;---;---
57;Nepal;2025-08-03 09:24:55+00:00;1754213095;2025-08-03 09:24:55+00:00;1754213095;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;202.166.220.120;138;31.209.104.1;60839
58;Canada;2025-08-06 13:15:58+00:00;1754486158;2025-08-06 13:15:58+00:00;1754486158;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;True;---;---;---;---
59;Republic of Ireland;2025-08-08 18:34:06+00:00;1754678046;2025-08-08 18:34:06+00:00;1754678046;---;3;3;Client_1;C;C_5;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
60;France;2025-08-16 05:53:28+00:00;1755323608;2025-08-16 05:53:28+00:00;1755323608;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
61;Zimbabwe;2025-08-17 05:51:46+00:00;1755409906;2025-08-17 05:51:46+00:00;1755409906;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
62;United Arab Emirates;2025-08-21 20:48:41+00:00;1755809321;2025-08-21 20:48:41+00:00;1755809321;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
63;Japan;2025-08-23 10:37:47+00:00;1755945467;2025-08-23 10:37:47+00:00;1755945467;---;4;4;Client_1;I;I_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
64;Cape Verde;2025-08-24 05:52:58+00:00;1756014778;2025-08-24 05:52:58+00:00;1756014778;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;41.221.206.250;991;195.140.248.144;63099
65;Bhutan;2025-08-24 15:59:30+00:00;1756051170;2025-08-24 15:59:30+00:00;1756051170;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
66;Uruguay;2025-08-25 04:45:28+00:00;1756097128;2025-08-25 04:45:28+00:00;1756097128;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
67;Lesotho;2025-08-25 12:22:03+00:00;1756124523;2025-08-25 12:22:03+00:00;1756124523;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
68;Costa Rica;2025-08-27 10:39:16+00:00;1756291156;2025-08-27 10:39:16+00:00;1756291156;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;False;True;---;---;---;---
69;Grenada;2025-08-27 23:02:02+00:00;1756335722;2025-08-27 23:02:02+00:00;1756335722;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
70;Somalia;2025-08-31 06:03:05+00:00;1756620185;2025-08-31 06:03:05+00:00;1756620185;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
71;Guatemala;2025-09-01 20:05:38+00:00;1756757138;2025-09-01 20:05:38+00:00;1756757138;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
72;Uzbekistan;2025-09-01 21:49:00+00:00;1756763340;2025-09-01 21:49:00+00:00;1756763340;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
73;Venezuela;2025-09-03 13:04:27+00:00;1756904667;2025-09-03 13:04:27+00:00;1756904667;---;2;2;Client_1;B;B_3;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
74;Cameroon;2025-09-04 04:35:08+00:00;1756960508;2025-09-04 04:35:08+00:00;1756960508;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
75;Spain;2025-09-05 12:19:36+00:00;1757074776;2025-09-05 12:19:36+00:00;1757074776;---;4;4;Client_1;I;I_8;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
76;Grenada;2025-09-07 09:22:12+00:00;1757236932;2025-09-07 09:22:12+00:00;1757236932;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;216.110.125.167;29542;185.41.157.31;63488
77;Armenia;2025-09-10 09:44:21+00:00;1757497461;2025-09-10 09:44:21+00:00;1757497461;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
78;Gambia;2025-09-11 04:04:13+00:00;1757563453;2025-09-11 04:04:13+00:00;1757563453;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;196.46.238.118;23117;160.177.95.110;59592
79;Vatican;2025-09-12 03:06:34+00:00;1757646394;2025-09-12 03:06:34+00:00;1757646394;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;57.79.218.114;36240;46.99.251.54;55491
80;Haiti;2025-09-23 15:38:13+00:00;1758641893;2025-09-23 15:38:13+00:00;1758641893;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
81;India;2025-09-27 09:03:11+00:00;1758963791;2025-09-27 09:03:11+00:00;1758963791;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
82;Venezuela;2025-09-28 23:31:33+00:00;1759102293;2025-09-28 23:31:33+00:00;1759102293;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
83;Burundi;2025-10-02 17:44:17+00:00;1759427057;2025-10-02 17:44:17+00:00;1759427057;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
84;Kuwait;2025-10-06 18:18:58+00:00;1759774738;2025-10-06 18:18:58+00:00;1759774738;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
85;Palau;2025-10-07 00:16:33+00:00;1759796193;2025-10-07 00:16:33+00:00;1759796193;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
86;Guinea;2025-10-07 10:16:34+00:00;1759832194;2025-10-07 10:16:34+00:00;1759832194;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;True;---;---;---;---
87;Haiti;2025-10-09 03:07:47+00:00;1759979267;2025-10-09 03:07:47+00:00;1759979267;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
88;Iceland;2025-10-13 10:16:14+00:00;1760350574;2025-10-13 10:16:14+00:00;1760350574;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
89;Cameroon;2025-10-17 10:08:09+00:00;1760695689;2025-10-17 10:08:09+00:00;1760695689;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
90;Kyrgyzstan;2025-10-19 23:30:01+00:00;1760916601;2025-10-19 23:30:01+00:00;1760916601;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
91;Andorra;2025-10-24 15:36:27+00:00;1761320187;2025-10-24 15:36:27+00:00;1761320187;---;3;3;Client_1;C;C_4;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
92;Azerbaijan;2025-10-26 14:06:51+00:00;1761487611;2025-10-26 14:06:51+00:00;1761487611;---;4;4;Client_1;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
93;Antigua and Barbuda;2025-11-06 23:10:10+00:00;1762470610;2025-11-06 23:10:10+00:00;1762470610;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
94;Chad;2025-11-11 04:20:11+00:00;1762834811;2025-11-11 04:20:11+00:00;1762834811;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
95;Panama;2025-11-14 04:25:35+00:00;1763094335;2025-11-14 04:25:35+00:00;1763094335;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;190.211.255.80;22179;85.37.166.37;52150
96;Saint Vincent and the Grenadines;2025-11-14 19:43:42+00:00;1763149422;2025-11-14 19:43:42+00:00;1763149422;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;65.48.141.78;12214;193.36.176.49;61800
97;Namibia;2025-11-15 23:36:15+00:00;1763249775;2025-11-15 23:36:15+00:00;1763249775;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;41.223.80.241;26897;200.81.119.76;59128
98;Mozambique;2025-11-20 22:18:55+00:00;1763677135;2025-11-20 22:18:55+00:00;1763677135;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
99;Jordan;2025-11-25 15:17:15+00:00;1764083835;2025-11-25 15:17:15+00:00;1764083835;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;True;---;---;---;---
