id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
31;Trinidad and Tobago;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677768.0, 1591678335.0, 1591678480.8, 1591678712.3999999, 1591678898.9999998];2020-06-09 05:01:39+00:00;0.0;1;1;Client_2;H;k5K3;H_3;'Y''b4''b9''u';L1;Analyst_1;['Y', 'b4', '3e', 'b9', 'u'];Distance LESS 3;20.0;20.0;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
32;Slovenia;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792541.2, 1591792696.6000001, 1591792892.8000002, 1591793214.4, 1591793484.4];2020-06-10 12:51:24.400000+00:00;0.0;2;2;Client_1;L;kzL9A;L_1;'Y''8e''de''93''T';L1;Analyst_9;['Y', '8e', 'de', '93', 'T'];Distance LESS 3;16.44;16.44;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
33;Eritrea;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109842.6, 1592109970.3999999, 1592110217.6, 1592110452.8];2020-06-14 04:54:12.800000+00:00;0.0;1;1;Client_1;H;k5K3;H_1;'Y''32''b9''u';L1;Analyst_2;['Y', '32', 'b9', 'u'];Distance LESS 3;11.38;11.38;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
34;Uruguay;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159216.6, 1592159361.8, 1592160026.6, 1592160280.3999999];2020-06-14 18:44:40.400000+00:00;0.0;1;1;Client_1;A;HoOA;A_1;'I''bf''3c''T';L1;Analyst_6;['I', 'bf', '3c', 'T'];Distance LESS 3;19.09;19.09;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
35;Djibouti;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337767.4, 1592337933.0, 1592338051.8];2020-06-16 20:07:31.800000+00:00;0.0;1;1;Client_1;J;kKA;J_2;'Y''b''T';L1;Analyst_3;['Y', 'b', 'T'];Distance LESS 3;6.03;6.03;---;--;Closed;False;False;False;True;False;True;False;True;---;---;---;---
36;France;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423608.6, 1592423736.3999999, 1592424192.3999999, 1592424312.3999999];2020-06-17 20:05:12.400000+00:00;0.0;1;1;Client_1;A;HoOA;A_1;'I''bf''3c''T';L1;Analyst_6;['I', 'bf', '3c', 'T'];Distance LESS 3;13.39;13.39;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
37;Vietnam;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117309.2, 1593117461.6000001, 1593117660.2, 1593118188.8, 1593118342.3999999];2020-06-25 20:52:22.400000+00:00;0.0;2;2;Client_1;E;Hd6A;E_3;'I''85''65''T';L1;Analyst_3;['I', 'fc', '85', '65', 'T'];Distance LESS 3;18.09;18.09;---;--;Closed;False;False;True;False;False;True;False;False;202.94.89.65;25301;89.44.203.245;57586
38;Haiti;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269465.8, 1593269713.6, 1593270023.1999998, 1593270271.6];2020-06-27 15:04:31.600000+00:00;0.0;3;3;Client_2;C;kvOA;C_2;'Y''40''51''T';L1;Analyst_9;['Y', '40', '51', 'T'];Distance LESS 3;14.46;14.46;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
39;Kyrgyzstan;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877435.4, 1593877480.4, 1593877837.4, 1593878013.2, 1593878294.0];2020-07-04 15:58:14+00:00;0.0;4;4;Client_1;D;Hc0E3;D_6;'I''dc''9f''b7''u';L1;Analyst_4;['I', 'dc', '9f', 'b7', 'u'];Distance LESS 3;14.85;14.85;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
40;Paraguay;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009797.8, 1594010137.3999999, 1594010310.8, 1594010496.2];2020-07-06 04:41:36.200000+00:00;0.0;2;2;Client_2;K;kv7A;K_2;'Y''dc''6c''T';L1;Analyst_7;['Y', 'dc', '6c', 'T'];Distance LESS 3;12.77;12.77;---;--;Closed;False;False;False;False;True;False;False;True;46.36.196.132;29844;200.59.4.215;56401
41;Cameroon;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292875.08, 1594293131.82, 1594293415.62, 1594293508.02, 1594293707.34];2020-07-09 11:21:47.340000+00:00;0.0;1;1;Client_2;G;kJ2N3;G_1;'Y''4a''9a''0''u';L1;Analyst_4;['Y', '4a', '9a', '0', 'u'];Distance LESS 3;13.49;14.839;---;--;Closed;False;True;False;False;True;True;True;True;---;---;---;---
42;Uzbekistan;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449093.4, 1594449263.2, 1594449436.6000001, 1594449626.8000002, 1594449843.4];2020-07-11 06:44:03.400000+00:00;0.0;2;2;Client_2;E;Hd6A;E_6;'I''c6''fc''T';L1;Analyst_7;['I', 'c6', '1e', 'fc', 'T'];Distance LESS 3;13.49;13.49;---;--;Closed;False;False;True;False;False;True;False;False;195.34.29.177;14785;190.11.199.148;61894
43;Sao Tome and Principe;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594613935.2, 1594614117.6000001, 1594614254.4, 1594614305.4, 1594614630.6000001, 1594614888.6000001, 1594615101.0000002];2020-07-13 04:38:21+00:00;0.0;2;2;Client_1;L;kzL9A;L_1;'Y''8e''de''93''T';L1;Analyst_7;['Y', '62', '8e', '4d', 'de', '93', 'T'];Distance LESS 3;20.85;20.85;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
44;Suriname;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072776.8, 1595072925.0, 1595073132.6, 1595073322.1999998, 1595073500.9999998];2020-07-18 11:58:21+00:00;0.0;4;4;Client_1;I;HR1D3;I_8;'I''f0''de''1a''u';L1;Analyst_5;['I', 'f0', 'de', '1a', 'u'];Distance LESS 3;12.8;12.8;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
45;Jamaica;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279500.6, 1595279635.6, 1595279785.0];2020-07-20 21:16:25+00:00;0.0;1;1;Client_1;J;kKA;J_2;'Y''b''T';L1;Analyst_3;['Y', 'b', 'T'];Distance LESS 3;5.75;5.75;---;--;Closed;False;False;False;True;False;True;False;True;---;---;---;---
46;Canada;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332317.8, 1595332656.8, 1595332916.6];2020-07-21 12:01:56.600000+00:00;0.0;2;2;Client_1;B;kmA;B_5;'Y''d5''T';L1;Analyst_5;['Y', 'd5', 'T'];Distance LESS 3;11.26;11.26;---;--;Closed;False;False;True;True;False;True;False;True;---;---;---;---
47;Chile;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474689.0, 1595474758.6, 1595475008.8, 1595475163.0];2020-07-23 03:32:43+00:00;0.0;2;2;Client_1;E;Hd6A;E_5;'I''41''fc''T';L1;Analyst_2;['I', '41', 'fc', 'T'];Distance LESS 3;9.05;9.05;---;--;Closed;False;False;True;False;False;True;False;False;181.214.174.233;549;193.17.79.49;61694
48;Nauru;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848724.0, 1595849016.8, 1595849356.3999999, 1595849607.1999998, 1595849733.1999998];2020-07-27 11:35:33.200000+00:00;0.0;2;2;Client_1;B;kmA;B_2;'Y''73''T';L1;Analyst_5;['Y', '73', '73', '73', 'T'];Distance LESS 3;17.82;17.82;---;--;Closed;False;False;True;True;False;True;False;True;---;---;---;---
49;Jamaica;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159335.0, 1596159536.0, 1596159990.8, 1596160223.6];2020-07-31 01:50:23.600000+00:00;0.0;3;3;Client_2;C;kvOA;C_2;'Y''40''51''T';L1;Analyst_1;['Y', '40', '51', 'T'];Distance LESS 3;15.56;15.56;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
50;Dominican Republic;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338974.6, 1596339023.1999998, 1596339495.9999998, 1596339719.1999998];2020-08-02 03:41:59.200000+00:00;0.0;2;2;Client_1;F;Hln3;F_3;'I''2e''85''u';L1;Analyst_7;['I', '2e', '85', 'u'];Distance LESS 3;13.62;13.62;---;--;Closed;False;False;True;True;True;True;True;False;70.36.25.119;8234;213.169.103.137;59382
51;Turkmenistan;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748176.4, 1596748260.4, 1596749264.2, 1596749447.8];2020-08-06 21:30:47.800000+00:00;0.0;1;1;Client_2;A;HoOA;A_1;'I''bf''3c''T';L1;Analyst_3;['I', 'bf', '3c', 'T'];Distance LESS 3;22.33;22.33;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
52;North Korea;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108780.8, 1597108884.0, 1597109165.4];2020-08-11 01:26:05.400000+00:00;0.0;1;1;Client_1;J;kKA;J_3;'Y''b''T';L1;Analyst_7;['Y', 'b', 'T'];Distance LESS 3;8.04;8.04;---;--;Closed;False;False;False;True;False;True;False;True;---;---;---;---
53;Colombia;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593697.2, 1597593784.8, 1597593922.2, 1597594018.8, 1597594102.2, 1597594265.4];2020-08-16 16:11:05.400000+00:00;4.916666666666667;4;4;Client_2;D;Hc0E3;D_2;'I''d6''d4''4e''u';L1;Analyst_3;['I', '16', 'd6', 'd4', '4e', 'u'];Distance LESS 3;11.09;11.09;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
54;Qatar;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604685.8, 1597604787.2, 1597604935.4, 1597605080.6000001, 1597605319.4];2020-08-16 19:15:19.400000+00:00;0.0;4;4;Client_1;D;Hc0E3;D_4;'I''d6''93''b7''u';L1;Analyst_6;['I', 'd6', '93', 'b7', 'u'];Distance LESS 3;12.04;12.04;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
55;Estonia;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597740933.6, 1597741024.1999998, 1597741250.9999998, 1597741336.7999997, 1597741657.7999997, 1597741858.1999998];2020-08-18 09:10:58.200000+00:00;0.0;2;2;Client_1;L;kzL9A;L_1;'Y''8e''de''93''T';L1;Analyst_5;['Y', '8e', 'de', '8e', '93', 'T'];Distance LESS 3;16.37;16.37;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
56;Nepal;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958550.6, 1597958718.0, 1597959421.8, 1597959644.3999999];2020-08-20 21:40:44.400000+00:00;0.0;1;1;Client_2;A;HoOA;A_1;'I''bf''3c''T';L1;Analyst_8;['I', 'bf', '3c', 'T'];Distance LESS 3;19.79;19.79;---;--;Closed;False;False;True;False;False;False;True;True;---;---;---;---
57;Japan;2020-08-21 22:02:33+00:00;1598047353;2020-08-21 22:02:33+00:00;1598047353.0;[1598047353, 1598047425.6, 1598047738.8, 1598048013.6, 1598048124.6];2020-08-21 22:15:24.600000+00:00;0.0;3;3;Client_2;C;kvOA;C_4;'Y''40''2d''T';L1;Analyst_3;['Y', '40', '2d', 'T'];Distance LESS 3;12.86;12.86;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
