id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
12;Belarus;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140711.6, 1588140850.1999998, 1588141098.6, 1588141247.3999999];2020-04-29 06:20:47.400000+00:00;0.0;2;2;Client_2;B;HBDA;B_1;'I''a2''62''T';L1;Analyst_9;['I', 'a2', '62', 'T'];Distance LESS 3;9.79;9.79;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
13;Ghana;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465347.8, 1588465512.8, 1588465570.3999999, 1588465739.6];2020-05-03 00:28:59.600000+00:00;0.0;1;1;Client_1;H;Ha1A;H_1;'I''91''e9''T';L1;Analyst_3;['I', '91', 'e9', 'T'];Distance LESS 3;7.46;7.46;---;--;Closed;False;False;True;True;True;False;False;False;---;---;---;---
14;Macedonia;2020-05-04 04:50:57+00:00;1588567857;2020-05-04 04:50:57+00:00;1588567857.0;[1588567857, 1588567932.6, 1588568077.8, 1588568164.8, 1588568416.8, 1588568575.2];2020-05-04 05:02:55.200000+00:00;0.0;1;1;Client_1;H;Ha1A;H_3;'I''2e''e9''T';L1;Analyst_2;['I', '2e', 'e9', '91', 'T'];Distance LESS 3;11.97;11.97;---;--;Closed;False;False;True;True;True;False;False;False;---;---;---;---
15;Libya;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711566.6, 1588711873.8, 1588711982.3999999, 1588712209.1999998, 1588712445.6];2020-05-05 21:00:45.600000+00:00;0.0;1;1;Client_1;J;kMVU3;J_3;'Y''3b''1a''45''u';L1;Analyst_7;['Y', '3b', '1a', '45', 'u'];Distance LESS 3;15.56;15.56;---;--;Closed;False;False;False;False;False;False;True;False;---;---;---;---
16;El Salvador;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970761.6, 1588971057.3999999, 1588971683.1999998, 1588972121.7999997, 1588972344.3999996];2020-05-08 21:12:24.400000+00:00;0.0;1;1;Client_1;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_8;['Y', '3d', '70', '70', 'T'];Distance LESS 3;27.09;27.09;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
17;Samoa;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587266.6, 1589587573.8, 1589587900.2, 1589588044.2];2020-05-16 00:14:04.200000+00:00;8.666666666666666;2;2;Client_1;E;kXFA;E_5;'Y''1b''6c''T';L1;Analyst_3;['Y', '1b', '6c', 'T'];Distance LESS 3;14.07;14.07;---;--;Closed;False;False;False;True;True;False;True;True;123.176.74.36;37835;89.160.233.53;64224
18;Ghana;2020-05-20 15:28:39+00:00;1589988519;2020-05-20 15:28:39+00:00;1589988519.0;[1589988519, 1589988559.8, 1589988890.3999999, 1589989312.8, 1589989473.0];2020-05-20 15:44:33+00:00;0.0;1;1;Client_1;G;H9n3;G_1;'I''e3''18''u';L1;Analyst_4;['I', 'e3', '18', 'u'];Distance LESS 3;15.9;15.9;---;--;Closed;False;False;False;False;True;True;False;False;---;---;---;---
19;Switzerland;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037269.42, 1590037336.74, 1590037682.58, 1590037828.4399998];2020-05-21 05:10:28.440000+00:00;0.0;2;2;Client_2;E;kXFA;E_3;'Y''65''6c''T';L1;Analyst_9;['Y', '65', '6c', 'T'];Distance LESS 3;9.84;10.824;---;--;Closed;False;True;False;True;True;False;True;True;85.119.4.109;24049;89.34.205.188;62216
20;Pakistan;2020-05-24 17:17:50+00:00;1590340670;2020-05-24 17:17:50+00:00;1590340670.0;[1590340670, 1590340728.8, 1590341098.3999999, 1590341709.8, 1590341967.2];2020-05-24 17:39:27.200000+00:00;0.0;4;4;Client_2;D;HnwA;D_1;'I''81''97''T';L1;Analyst_1;['I', '81', '97', 'T'];Distance LESS 3;21.62;21.62;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
21;Guatemala;2020-05-28 13:51:10+00:00;1590673870;2020-05-28 13:51:10+00:00;1590673870.0;[1590673870, 1590673921.6, 1590674279.8, 1590674841.3999999, 1590675018.9999998];2020-05-28 14:10:19+00:00;0.0;1;1;Client_1;G;H9n3;G_2;'I''e3''d1''u';L1;Analyst_5;['I', 'e3', 'd1', 'u'];Distance LESS 3;19.15;19.15;---;--;Closed;False;False;False;False;True;True;False;False;---;---;---;---
22;Bahrain;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590915015.6, 1590915202.8, 1590915369.6, 1590915609.0, 1590915788.4];2020-05-31 09:03:08.400000+00:00;0.0;2;2;Client_2;L;kOBJ3;L_1;'Y''96''49''94''u';L1;Analyst_4;['Y', '96', '49', '94', 'u'];Distance LESS 3;14.54;14.54;---;--;Closed;False;False;True;True;False;False;False;True;---;---;---;---
23;India;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125033.4, 1591125141.64, 1591125700.0, 1591125843.22];2020-06-02 19:24:03.220000+00:00;0.0;2;2;Client_1;B;HBDA;B_5;'I''da''8e''T';L1;Analyst_7;['I', 'da', '8e', 'T'];Distance LESS 3;13.17;14.487;---;--;Closed;False;True;True;True;True;True;True;True;---;---;---;---
24;Singapore;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256317.8, 1591256781.0, 1591257043.2, 1591257185.4];2020-06-04 07:53:05.400000+00:00;0.0;4;4;Client_1;I;Hh2A;I_5;'I''cf''80''T';L1;Analyst_9;['I', 'cf', '80', 'T'];Distance LESS 3;15.64;15.64;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
25;Cyprus;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591530941.94, 1591531064.04, 1591531242.24, 1591531908.84, 1591532139.84];2020-06-07 12:15:39.840000+00:00;0.0;2;2;Client_2;L;kOBJ3;L_1;'Y''96''49''94''u';L1;Analyst_5;['Y', '96', '49', '94', 'u'];Distance LESS 3;18.74;20.614;---;--;Closed;False;True;True;True;False;False;False;True;---;---;---;---
26;Afghanistan;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540637.2, 1591540784.2, 1591540915.6000001, 1591541450.2, 1591541698.6000001];2020-06-07 14:54:58.600000+00:00;0.0;2;2;Client_2;L;kOBJ3;L_1;'Y''96''49''94''u';L1;Analyst_5;['Y', '96', '49', '94', 'u'];Distance LESS 3;19.01;19.01;---;--;Closed;False;False;True;True;False;False;False;True;---;---;---;---
27;Albania;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548106.4, 1591548390.8000002, 1591548531.2000003, 1591548618.8000002, 1591548765.2000003];2020-06-07 16:52:45.200000+00:00;0.0;3;3;Client_2;C;HDZE3;C_7;'I''fc''10''c9''u';L1;Analyst_8;['I', 'fc', '10', 'c9', 'u'];Distance LESS 3;12.22;12.22;---;--;Closed;False;False;True;True;False;False;False;False;---;---;---;---
28;Nicaragua;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677750.6, 1591678296.0, 1591678786.2, 1591678923.6000001, 1591679214.0000002];2020-06-09 05:06:54+00:00;0.0;2;2;Client_2;K;kn0SA;K_1;'Y''9b''4d''e8''T';L1;Analyst_9;['Y', '9b', '4d', 'e8', 'T'];Distance LESS 3;25.25;25.25;---;--;Closed;False;False;True;True;False;False;False;True;200.9.190.236;4456;89.211.105.23;53293
29;Bangladesh;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792564.66, 1591793006.2, 1591793672.14, 1591793924.26];2020-06-10 12:58:44.260000+00:00;0.0;1;1;Client_1;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_6;['Y', '3d', '70', 'T'];Distance LESS 3;21.61;23.771;---;--;Closed;False;True;True;True;False;True;True;True;---;---;---;---
30;Suriname;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109829.4, 1592109932.0, 1592109975.8, 1592110171.3999999];2020-06-14 04:49:31.400000+00:00;0.0;1;1;Client_1;H;Ha1A;H_3;'I''2e''e9''T';L1;Analyst_9;['I', '2e', 'e9', 'T'];Distance LESS 3;6.69;6.69;---;--;Closed;False;False;True;True;True;False;False;False;---;---;---;---
31;Moldova;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159204.6, 1592159619.1999998, 1592159856.1999998, 1592160037.9999998];2020-06-14 18:40:38+00:00;0.0;4;4;Client_1;D;HnwA;D_2;'I''81''10''T';L1;Analyst_7;['I', '81', '10', 'T'];Distance LESS 3;15.05;15.05;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
32;Honduras;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337757.32, 1592338076.1, 1592338570.4399998, 1592339418.5399997, 1592339664.0599997];2020-06-16 20:34:24.060000+00:00;0.0;1;1;Client_2;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_8;['Y', '3d', '70', '70', 'T'];Distance LESS 3;29.91;32.901;---;--;Closed;False;True;True;True;False;True;True;True;---;---;---;---
33;Democratic Republic of the Congo;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423582.26, 1592423827.78, 1592424247.54, 1592424437.62];2020-06-17 20:07:17.620000+00:00;0.0;1;1;Client_1;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_1;['Y', '3d', '70', 'T'];Distance LESS 3;14.07;15.477;---;--;Closed;False;True;True;True;False;True;True;True;---;---;---;---
34;Sao Tome and Principe;2020-06-24 13:21:14+00:00;1593004874;2020-06-24 13:21:14+00:00;1593004874.0;[1593004874, 1593004947.8, 1593005244.8, 1593005721.8, 1593006187.3999999, 1593006430.9999998];2020-06-24 13:47:11+00:00;0.0;1;1;Client_2;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_5;['Y', '3d', '3d', '70', 'T'];Distance LESS 3;25.95;25.95;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
35;Haiti;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117312.2, 1593117648.8, 1593118066.3999999, 1593118298.6];2020-06-25 20:51:38.600000+00:00;0.0;1;1;Client_1;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_1;['Y', '3d', '70', 'T'];Distance LESS 3;17.36;17.36;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
36;Ghana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269471.8, 1593270023.8, 1593270088.6, 1593270261.3999999];2020-06-27 15:04:21.400000+00:00;0.0;4;4;Client_1;D;HnwA;D_4;'I''81''90''T';L1;Analyst_4;['I', '81', '90', 'T'];Distance LESS 3;14.29;14.29;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
37;Togo;2020-07-01 16:30:55+00:00;1593621055;2020-07-01 16:30:55+00:00;1593621055.0;[1593621055, 1593621152.8, 1593621410.8, 1593621977.8, 1593622133.8];2020-07-01 16:48:53.800000+00:00;0.0;1;1;Client_2;G;H9n3;G_2;'I''e3''d1''u';L1;Analyst_8;['I', 'e3', 'd1', 'u'];Distance LESS 3;17.98;17.98;---;--;Closed;False;False;False;False;True;True;False;False;---;---;---;---
38;Czech Republic;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877449.2, 1593877843.4, 1593877936.4, 1593878166.8000002];2020-07-04 15:56:06.800000+00:00;0.0;4;4;Client_2;D;HnwA;D_3;'I''81''22''T';L1;Analyst_4;['I', '81', '22', 'T'];Distance LESS 3;12.73;12.73;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
39;China;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009803.26, 1594009962.32, 1594010124.6799998, 1594010801.1799998, 1594011029.5399997];2020-07-06 04:50:29.540000+00:00;0.0;2;2;Client_1;L;kOBJ3;L_1;'Y''96''49''94''u';L1;Analyst_9;['Y', '96', '49', '94', 'u'];Distance LESS 3;19.69;21.659;---;--;Closed;False;True;True;True;False;False;False;True;---;---;---;---
40;Slovenia;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292872.2, 1594293022.8, 1594293097.2, 1594293454.2, 1594293756.0];2020-07-09 11:22:36+00:00;0.0;2;2;Client_1;F;H76p3;F_2;'I''24''2e''59''u';L1;Analyst_5;['I', '24', '2e', '59', 'u'];Distance LESS 3;15.65;15.65;---;--;Closed;False;False;True;False;True;True;True;True;95.143.145.234;464;41.63.141.28;60854
41;Nepal;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449110.8, 1594449491.8, 1594449606.3999999, 1594450068.9999998, 1594450281.9999998];2020-07-11 06:51:22+00:00;0.0;2;2;Client_2;F;H76p3;F_1;'I''24''b6''59''u';L1;Analyst_9;['I', 'b6', 'de', '59', 'u'];Distance LESS 3;20.8;20.8;---;--;Closed;False;False;True;False;True;True;True;True;183.91.135.157;288;132.251.244.158;63644
42;United Arab Emirates;2020-07-11 11:04:58+00:00;1594465498;2020-07-11 11:04:58+00:00;1594465498.0;[1594465498, 1594465582.6, 1594465735.6, 1594466060.8, 1594466116.0, 1594466276.8];2020-07-11 11:17:56.800000+00:00;0.0;2;2;Client_2;F;H76p3;F_4;'I''de''b6''33''u';L1;Analyst_4;['I', 'de', 'b6', '33', 'u'];Distance LESS 3;12.98;12.98;---;--;Closed;False;False;True;False;True;True;True;True;94.200.43.202;32585;103.49.150.114;61714
43;Qatar;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594613932.2, 1594614114.6000001, 1594614159.0000002, 1594614271.8000002];2020-07-13 04:24:31.800000+00:00;0.0;1;1;Client_2;H;Ha1A;H_1;'I''91''e9''T';L1;Analyst_9;['I', '91', 'e9', 'T'];Distance LESS 3;7.03;7.03;---;--;Closed;False;False;True;True;True;False;False;False;---;---;---;---
44;Hong Kong;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072776.2, 1595072955.0, 1595072997.0, 1595073422.4, 1595073549.0];2020-07-18 11:59:09+00:00;0.0;2;2;Client_1;F;H76p3;F_2;'I''24''2e''59''u';L1;Analyst_6;['I', '24', '2e', '59', 'u'];Distance LESS 3;13.6;13.6;---;--;Closed;False;False;True;False;True;True;True;True;183.182.81.17;28650;41.78.195.233;63222
45;Angola;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279524.6, 1595279987.1999998, 1595280122.1999998, 1595280296.7999997, 1595280503.7999997];2020-07-20 21:28:23.800000+00:00;0.0;1;1;Client_2;J;kMVU3;J_1;'Y''70''1a''45''u';L1;Analyst_8;['Y', '70', '1a', '45', 'u'];Distance LESS 3;17.73;17.73;---;--;Closed;False;False;False;False;False;False;True;False;---;---;---;---
46;Austria;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332305.8, 1595332493.0, 1595332844.6, 1595333070.1999998];2020-07-21 12:04:30.200000+00:00;0.0;2;2;Client_1;B;HBDA;B_5;'I''da''8e''T';L1;Analyst_5;['I', 'da', '8e', 'T'];Distance LESS 3;13.82;13.82;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
47;United Arab Emirates;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474683.6, 1595474769.3999999, 1595475220.6, 1595475441.3999999];2020-07-23 03:37:21.400000+00:00;0.0;2;2;Client_2;E;kXFA;E_3;'Y''65''6c''T';L1;Analyst_9;['Y', '65', '6c', 'T'];Distance LESS 3;13.69;13.69;---;--;Closed;False;False;False;True;True;False;True;True;5.53.100.249;12664;66.198.39.253;64686
48;Taiwan;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848740.8, 1595849415.8, 1595849916.2, 1595850289.4, 1595850470.0];2020-07-27 11:47:50+00:00;0.0;2;2;Client_2;K;kn0SA;K_2;'Y''3b''4d''35''T';L1;Analyst_4;['Y', '3b', '4d', '35', 'T'];Distance LESS 3;30.1;30.1;---;--;Closed;False;False;True;True;False;False;False;True;103.23.109.230;7778;209.59.108.162;59386
49;Honduras;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159345.2, 1596159386.6000001, 1596159706.4, 1596159987.2];2020-07-31 01:46:27.200000+00:00;0.0;2;2;Client_1;E;kXFA;E_3;'Y''65''6c''T';L1;Analyst_2;['Y', '65', '6c', 'T'];Distance LESS 3;11.62;11.62;---;--;Closed;False;False;False;True;True;False;True;True;161.0.13.66;30478;63.109.68.137;54174
50;United Arab Emirates;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338942.2, 1596339094.0, 1596339175.6, 1596339407.8];2020-08-02 03:36:47.800000+00:00;0.0;1;1;Client_2;H;Ha1A;H_1;'I''91''e9''T';L1;Analyst_3;['I', '91', 'e9', 'T'];Distance LESS 3;8.43;8.43;---;--;Closed;False;False;True;True;True;False;False;False;---;---;---;---
51;Jamaica;2020-08-03 06:24:34+00:00;1596435874;2020-08-03 06:24:34+00:00;1596435874.0;[1596435874, 1596435966.4, 1596436213.6000001, 1596436272.4, 1596436393.6000001];2020-08-03 06:33:13.600000+00:00;0.0;1;1;Client_1;H;Ha1A;H_1;'I''91''e9''T';L1;Analyst_9;['I', '91', 'e9', 'T'];Distance LESS 3;8.66;8.66;---;--;Closed;False;False;True;True;True;False;False;False;---;---;---;---
52;Benin;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748147.0, 1596748236.4, 1596748366.6000001, 1596748532.2];2020-08-06 21:15:32.200000+00:00;0.0;4;4;Client_1;D;HnwA;D_5;'I''bb''22''T';L1;Analyst_8;['I', 'bb', '22', 'T'];Distance LESS 3;7.07;7.07;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
53;Grenada;2020-08-10 00:38:50+00:00;1597019930;2020-08-10 00:38:50+00:00;1597019930.0;[1597019930, 1597019985.44, 1597020448.1000001, 1597020900.8600001, 1597021323.92, 1597021578.68];2020-08-10 01:06:18.680000+00:00;0.0;1;1;Client_1;A;krFA;A_1;'Y''3d''70''T';L1;Analyst_3;['Y', '3d', '3d', '70', 'T'];Distance LESS 3;24.98;27.478;---;--;Closed;False;True;True;True;False;True;True;True;---;---;---;---
54;Czech Republic;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108767.48, 1597109183.94, 1597109568.72, 1597109838.0];2020-08-11 01:37:18+00:00;0.0;2;2;Client_1;E;kXFA;E_2;'Y''61''6c''T';L1;Analyst_9;['Y', '61', '6c', 'T'];Distance LESS 3;17.5;19.25;---;--;Closed;False;True;False;True;True;False;True;True;176.67.225.82;48174;80.78.20.81;58095
55;Ethiopia;2020-08-14 12:13:17+00:00;1597407197;2020-08-14 12:13:17+00:00;1597407197.0;[1597407197, 1597407294.68, 1597407414.8, 1597407670.22, 1597407756.68, 1597408022.66];2020-08-14 12:27:02.660000+00:00;0.0;2;2;Client_2;F;H76p3;F_4;'I''de''b6''33''u';L1;Analyst_4;['I', 'de', 'b6', '33', 'u'];Distance LESS 3;12.51;13.761;---;--;Closed;False;True;True;False;True;True;True;True;155.254.213.219;654;103.233.201.32;57868
56;Spain;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593654.0, 1597593919.8, 1597594096.2, 1597594309.8, 1597594485.6];2020-08-16 16:14:45.600000+00:00;4.916666666666667;3;3;Client_1;C;HDZE3;C_5;'I''a1''10''df''u';L1;Analyst_1;['I', 'a1', '10', 'df', 'u'];Distance LESS 3;14.76;14.76;---;--;Closed;False;False;True;True;False;False;False;False;---;---;---;---
57;Barbados;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604634.8, 1597605183.8, 1597605351.8, 1597605472.3999999];2020-08-16 19:17:52.400000+00:00;0.0;4;4;Client_1;D;HnwA;D_2;'I''81''10''T';L1;Analyst_1;['I', '81', '10', 'T'];Distance LESS 3;14.59;14.59;---;--;Closed;False;False;False;False;True;False;False;False;---;---;---;---
