id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
22;Tanzania;2025-05-27 13:30:04+00:00;1748352604;2025-05-27 13:30:04+00:00;1748352604;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
23;Sao Tome and Principe;2025-06-01 14:21:58+00:00;1748787718;2025-06-01 14:21:58+00:00;1748787718;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
24;Pakistan;2025-06-02 05:56:36+00:00;1748843796;2025-06-02 05:56:36+00:00;1748843796;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
25;Republic of Ireland;2025-06-05 12:51:26+00:00;1749127886;2025-06-05 12:51:26+00:00;1749127886;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
26;Iraq;2025-06-08 13:50:27+00:00;1749390627;2025-06-08 13:50:27+00:00;1749390627;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;31.25.141.183;11762;134.159.140.188;62376
27;Burkina Faso;2025-06-10 06:08:28+00:00;1749535708;2025-06-10 06:08:28+00:00;1749535708;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
28;Bangladesh;2025-06-11 16:18:11+00:00;1749658691;2025-06-11 16:18:11+00:00;1749658691;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
29;Republic of the Congo;2025-06-15 07:11:40+00:00;1749971500;2025-06-15 07:11:40+00:00;1749971500;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
30;Egypt;2025-06-15 20:43:48+00:00;1750020228;2025-06-15 20:43:48+00:00;1750020228;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
31;Colombia;2025-06-18 11:19:46+00:00;1750245586;2025-06-18 11:19:46+00:00;1750245586;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
32;Panama;2025-06-24 22:10:05+00:00;1750803005;2025-06-24 22:10:05+00:00;1750803005;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;208.45.236.96;532;190.97.108.150;56198
33;Maldives;2025-07-02 03:07:31+00:00;1751425651;2025-07-02 03:07:31+00:00;1751425651;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
34;Switzerland;2025-07-03 03:16:53+00:00;1751512613;2025-07-03 03:16:53+00:00;1751512613;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
35;Syria;2025-07-04 10:49:29+00:00;1751626169;2025-07-04 10:49:29+00:00;1751626169;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;95.140.106.243;378;66.249.149.166;59340
36;Macedonia;2025-07-04 12:45:28+00:00;1751633128;2025-07-04 12:45:28+00:00;1751633128;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
37;Paraguay;2025-07-08 19:03:02+00:00;1752001382;2025-07-08 19:03:02+00:00;1752001382;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;104.143.210.158;29;46.99.251.51;64820
38;China;2025-07-09 00:58:50+00:00;1752022730;2025-07-09 00:58:50+00:00;1752022730;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;103.226.133.244;6;85.239.129.94;59918
39;Pakistan;2025-07-13 05:00:16+00:00;1752382816;2025-07-13 05:00:16+00:00;1752382816;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;203.82.49.204;956;41.78.137.41;65348
40;Eritrea;2025-07-13 10:33:12+00:00;1752402792;2025-07-13 10:33:12+00:00;1752402792;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;196.200.110.183;401;43.254.62.110;58751
41;Ukraine;2025-07-14 05:05:28+00:00;1752469528;2025-07-14 05:05:28+00:00;1752469528;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
42;Slovenia;2025-07-14 08:59:12+00:00;1752483552;2025-07-14 08:59:12+00:00;1752483552;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
43;Mauritius;2025-07-16 01:47:45+00:00;1752630465;2025-07-16 01:47:45+00:00;1752630465;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
44;Puerto Rico;2025-07-17 18:29:20+00:00;1752776960;2025-07-17 18:29:20+00:00;1752776960;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;192.207.48.130;35543;200.0.27.170;64843
45;Papua New Guinea;2025-07-18 04:32:49+00:00;1752813169;2025-07-18 04:32:49+00:00;1752813169;---;4;4;Client_1;I;I_8;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
46;Latvia;2025-07-20 04:17:02+00:00;1752985022;2025-07-20 04:17:02+00:00;1752985022;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
47;Mauritania;2025-07-21 12:49:37+00:00;1753102177;2025-07-21 12:49:37+00:00;1753102177;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
48;Ethiopia;2025-07-21 19:39:13+00:00;1753126753;2025-07-21 19:39:13+00:00;1753126753;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
49;Burundi;2025-07-23 18:16:22+00:00;1753294582;2025-07-23 18:16:22+00:00;1753294582;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
50;India;2025-07-28 12:39:12+00:00;1753706352;2025-07-28 12:39:12+00:00;1753706352;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
51;Bolivia;2025-07-31 08:55:28+00:00;1753952128;2025-07-31 08:55:28+00:00;1753952128;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
52;Paraguay;2025-07-31 20:45:05+00:00;1753994705;2025-07-31 20:45:05+00:00;1753994705;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
53;Egypt;2025-07-31 21:29:18+00:00;1753997358;2025-07-31 21:29:18+00:00;1753997358;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
54;Philippines;2025-08-01 11:40:55+00:00;1754048455;2025-08-01 11:40:55+00:00;1754048455;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
55;Nauru;2025-08-03 11:15:17+00:00;1754219717;2025-08-03 11:15:17+00:00;1754219717;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
56;New Zealand;2025-08-04 05:10:40+00:00;1754284240;2025-08-04 05:10:40+00:00;1754284240;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
57;Belgium;2025-08-06 02:14:02+00:00;1754446442;2025-08-06 02:14:02+00:00;1754446442;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
58;Ethiopia;2025-08-12 21:45:01+00:00;1755035101;2025-08-12 21:45:01+00:00;1755035101;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;45.59.144.147;807;104.250.169.163;58513
59;Israel;2025-08-13 09:14:12+00:00;1755076452;2025-08-13 09:14:12+00:00;1755076452;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
60;Kosovo;2025-08-22 10:22:48+00:00;1755858168;2025-08-22 10:22:48+00:00;1755858168;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
61;Liechtenstein;2025-08-23 17:41:34+00:00;1755970894;2025-08-23 17:41:34+00:00;1755970894;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
62;Iraq;2025-08-24 23:02:42+00:00;1756076562;2025-08-24 23:02:42+00:00;1756076562;---;3;3;Client_1;C;C_8;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
63;Jordan;2025-08-25 06:52:59+00:00;1756104779;2025-08-25 06:52:59+00:00;1756104779;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
64;Uruguay;2025-08-27 00:09:13+00:00;1756253353;2025-08-27 00:09:13+00:00;1756253353;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;200.7.85.15;689;91.208.96.229;62639
65;Kosovo;2025-08-27 14:03:52+00:00;1756303432;2025-08-27 14:03:52+00:00;1756303432;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
66;Grenada;2025-08-29 09:29:47+00:00;1756459787;2025-08-29 09:29:47+00:00;1756459787;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
67;Yemen;2025-08-31 16:52:30+00:00;1756659150;2025-08-31 16:52:30+00:00;1756659150;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
68;Peru;2025-09-01 09:29:32+00:00;1756718972;2025-09-01 09:29:32+00:00;1756718972;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
69;Spain;2025-09-02 05:17:14+00:00;1756790234;2025-09-02 05:17:14+00:00;1756790234;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
70;Albania;2025-09-05 08:50:12+00:00;1757062212;2025-09-05 08:50:12+00:00;1757062212;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;185.62.172.94;41592;174.122.47.193;51546
71;Norway;2025-09-05 12:04:43+00:00;1757073883;2025-09-05 12:04:43+00:00;1757073883;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
72;United Arab Emirates;2025-09-15 12:33:50+00:00;1757939630;2025-09-15 12:33:50+00:00;1757939630;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
73;Puerto Rico;2025-09-20 14:11:41+00:00;1758377501;2025-09-20 14:11:41+00:00;1758377501;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
74;Liberia;2025-09-24 02:14:54+00:00;1758680094;2025-09-24 02:14:54+00:00;1758680094;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
75;Uzbekistan;2025-09-24 12:35:59+00:00;1758717359;2025-09-24 12:35:59+00:00;1758717359;---;2;2;Client_2;B;B_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
76;Kenya;2025-09-27 04:59:04+00:00;1758949144;2025-09-27 04:59:04+00:00;1758949144;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
77;Lebanon;2025-09-29 20:08:06+00:00;1759176486;2025-09-29 20:08:06+00:00;1759176486;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;91.208.96.188;254;103.21.12.236;52754
78;Colombia;2025-09-30 02:24:57+00:00;1759199097;2025-09-30 02:24:57+00:00;1759199097;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
79;Trinidad and Tobago;2025-10-01 09:12:39+00:00;1759309959;2025-10-01 09:12:39+00:00;1759309959;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
80;Tanzania;2025-10-07 22:55:40+00:00;1759877740;2025-10-07 22:55:40+00:00;1759877740;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;41.75.209.66;796;193.238.213.161;58361
81;Niger;2025-10-14 03:14:47+00:00;1760411687;2025-10-14 03:14:47+00:00;1760411687;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;80.78.19.208;3506;46.19.229.187;51495
82;Turkey;2025-10-16 16:23:34+00:00;1760631814;2025-10-16 16:23:34+00:00;1760631814;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;77.92.30.7;428;185.83.192.100;61810
83;Puerto Rico;2025-10-19 19:58:41+00:00;1760903921;2025-10-19 19:58:41+00:00;1760903921;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
84;Kyrgyzstan;2025-10-20 00:10:03+00:00;1760919003;2025-10-20 00:10:03+00:00;1760919003;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;85.113.14.189;202;196.12.141.168;56550
85;Saint Kitts and Nevis;2025-10-22 05:25:45+00:00;1761110745;2025-10-22 05:25:45+00:00;1761110745;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
86;Pakistan;2025-10-28 23:05:27+00:00;1761692727;2025-10-28 23:05:27+00:00;1761692727;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;True;True;False;False;False;False;45.62.53.182;11881;92.38.24.125;53736
87;Central African Republic;2025-10-29 08:15:16+00:00;1761725716;2025-10-29 08:15:16+00:00;1761725716;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
88;Grenada;2025-11-02 18:57:18+00:00;1762109838;2025-11-02 18:57:18+00:00;1762109838;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
89;Poland;2025-11-06 16:47:35+00:00;1762447655;2025-11-06 16:47:35+00:00;1762447655;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
90;Burundi;2025-11-14 23:12:32+00:00;1763161952;2025-11-14 23:12:32+00:00;1763161952;---;3;3;Client_1;C;C_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
91;Slovenia;2025-11-16 03:30:11+00:00;1763263811;2025-11-16 03:30:11+00:00;1763263811;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
92;Comoros;2025-11-17 06:59:36+00:00;1763362776;2025-11-17 06:59:36+00:00;1763362776;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
93;Kiribati;2025-11-21 07:46:23+00:00;1763711183;2025-11-21 07:46:23+00:00;1763711183;---;4;4;Client_2;I;I_8;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
94;Italy;2025-11-21 17:02:21+00:00;1763744541;2025-11-21 17:02:21+00:00;1763744541;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
95;Chile;2025-11-25 00:20:43+00:00;1764030043;2025-11-25 00:20:43+00:00;1764030043;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;True;True;False;False;False;False;181.214.6.82;1195;185.19.74.226;58349
96;Moldova;2025-11-25 05:29:37+00:00;1764048577;2025-11-25 05:29:37+00:00;1764048577;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;True;False;False;---;---;---;---
97;Italy;2025-11-25 15:02:41+00:00;1764082961;2025-11-25 15:02:41+00:00;1764082961;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
98;Burundi;2025-11-26 01:23:17+00:00;1764120197;2025-11-26 01:23:17+00:00;1764120197;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;196.13.223.126;351;41.242.35.2;52103
99;Paraguay;2025-11-27 08:08:07+00:00;1764230887;2025-11-27 08:08:07+00:00;1764230887;---;2;2;Client_1;B;B_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
