id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
38;Vatican;2025-07-03 10:02:07+00:00;1751536927;2025-07-03 10:02:07+00:00;1751536927;---;4;4;Client_1;I;I_5;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
39;Palau;2025-07-03 12:51:43+00:00;1751547103;2025-07-03 12:51:43+00:00;1751547103;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
40;Papua New Guinea;2025-07-03 23:20:00+00:00;1751584800;2025-07-03 23:20:00+00:00;1751584800;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;False;True;True;False;True;True;134.159.140.141;975;69.57.235.18;53427
41;Gambia;2025-07-08 01:13:10+00:00;1751937190;2025-07-08 01:13:10+00:00;1751937190;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;True;True;False;False;False;True;196.46.238.50;4033;192.166.143.182;64749
42;United Arab Emirates;2025-07-08 22:42:59+00:00;1752014579;2025-07-08 22:42:59+00:00;1752014579;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
43;Zimbabwe;2025-07-10 18:46:45+00:00;1752173205;2025-07-10 18:46:45+00:00;1752173205;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
44;Azerbaijan;2025-07-13 05:38:39+00:00;1752385119;2025-07-13 05:38:39+00:00;1752385119;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;---;---;---;---
45;Sierra Leone;2025-07-15 13:34:32+00:00;1752586472;2025-07-15 13:34:32+00:00;1752586472;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
46;Pakistan;2025-07-18 06:18:40+00:00;1752819520;2025-07-18 06:18:40+00:00;1752819520;---;4;4;Client_1;I;I_3;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
47;Burundi;2025-07-24 07:06:56+00:00;1753340816;2025-07-24 07:06:56+00:00;1753340816;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
48;Burundi;2025-07-31 00:04:24+00:00;1753920264;2025-07-31 00:04:24+00:00;1753920264;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
49;Austria;2025-07-31 07:07:16+00:00;1753945636;2025-07-31 07:07:16+00:00;1753945636;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;False;False;False;True;37.186.22.169;52;185.17.79.123;60168
50;Equatorial Guinea;2025-07-31 10:31:20+00:00;1753957880;2025-07-31 10:31:20+00:00;1753957880;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
51;Chad;2025-07-31 18:51:49+00:00;1753987909;2025-07-31 18:51:49+00:00;1753987909;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
52;Togo;2025-08-01 03:30:53+00:00;1754019053;2025-08-01 03:30:53+00:00;1754019053;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;False;True;True;False;True;True;80.248.69.112;571;41.66.4.21;53654
53;Samoa;2025-08-01 11:13:28+00:00;1754046808;2025-08-01 11:13:28+00:00;1754046808;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
54;France;2025-08-03 01:40:13+00:00;1754185213;2025-08-03 01:40:13+00:00;1754185213;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;True;True;False;True;True;178.32.93.161;512;186.1.121.120;59993
55;Pakistan;2025-08-11 19:42:40+00:00;1754941360;2025-08-11 19:42:40+00:00;1754941360;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
56;Armenia;2025-08-20 21:33:48+00:00;1755725628;2025-08-20 21:33:48+00:00;1755725628;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
57;Guinea-Bissau;2025-08-21 01:50:29+00:00;1755741029;2025-08-21 01:50:29+00:00;1755741029;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;False;True;True;False;True;True;196.22.12.103;20789;191.96.16.90;50745
58;Guinea;2025-08-22 14:54:04+00:00;1755874444;2025-08-22 14:54:04+00:00;1755874444;---;3;3;Client_2;C;C_7;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
59;Argentina;2025-08-26 01:45:55+00:00;1756172755;2025-08-26 01:45:55+00:00;1756172755;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
60;Trinidad and Tobago;2025-08-27 08:45:38+00:00;1756284338;2025-08-27 08:45:38+00:00;1756284338;---;4;4;Client_2;I;I_7;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
61;Belarus;2025-08-28 23:08:46+00:00;1756422526;2025-08-28 23:08:46+00:00;1756422526;---;3;3;Client_1;C;C_6;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
62;Venezuela;2025-08-29 07:37:49+00:00;1756453069;2025-08-29 07:37:49+00:00;1756453069;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
63;Cuba;2025-09-03 10:42:31+00:00;1756896151;2025-09-03 10:42:31+00:00;1756896151;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
64;Cameroon;2025-09-07 10:50:10+00:00;1757242210;2025-09-07 10:50:10+00:00;1757242210;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;80.78.19.25;26742;213.189.171.185;62613
65;Belize;2025-09-09 12:47:30+00:00;1757422050;2025-09-09 12:47:30+00:00;1757422050;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;---;---;---;---
66;Namibia;2025-09-09 12:50:49+00:00;1757422249;2025-09-09 12:50:49+00:00;1757422249;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
67;Grenada;2025-09-16 22:04:33+00:00;1758060273;2025-09-16 22:04:33+00:00;1758060273;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
68;Madagascar;2025-09-17 07:20:31+00:00;1758093631;2025-09-17 07:20:31+00:00;1758093631;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;196.192.37.252;3609;115.84.148.75;58519
69;Israel;2025-09-17 11:50:34+00:00;1758109834;2025-09-17 11:50:34+00:00;1758109834;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
70;Haiti;2025-09-19 19:47:57+00:00;1758311277;2025-09-19 19:47:57+00:00;1758311277;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
71;New Zealand;2025-09-20 19:43:03+00:00;1758397383;2025-09-20 19:43:03+00:00;1758397383;---;3;3;Client_2;C;C_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
72;Haiti;2025-09-22 01:59:28+00:00;1758506368;2025-09-22 01:59:28+00:00;1758506368;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;66.51.62.60;44677;209.239.77.140;53577
73;Gabon;2025-09-22 10:42:58+00:00;1758537778;2025-09-22 10:42:58+00:00;1758537778;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;False;False;False;True;154.116.52.11;12570;64.76.83.76;49282
74;Venezuela;2025-09-22 12:32:19+00:00;1758544339;2025-09-22 12:32:19+00:00;1758544339;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;---;---;---;---
75;Guatemala;2025-09-23 07:01:28+00:00;1758610888;2025-09-23 07:01:28+00:00;1758610888;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;200.30.171.203;442;46.36.197.135;50139
76;Japan;2025-09-24 12:46:19+00:00;1758717979;2025-09-24 12:46:19+00:00;1758717979;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
77;Federated States of Micronesia;2025-09-30 16:21:16+00:00;1759249276;2025-09-30 16:21:16+00:00;1759249276;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
78;Grenada;2025-10-01 03:52:11+00:00;1759290731;2025-10-01 03:52:11+00:00;1759290731;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
79;Ethiopia;2025-10-03 14:50:30+00:00;1759503030;2025-10-03 14:50:30+00:00;1759503030;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
80;Panama;2025-10-04 10:45:14+00:00;1759574714;2025-10-04 10:45:14+00:00;1759574714;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;200.115.132.9;879;41.75.122.61;58644
81;Burkina Faso;2025-10-09 12:07:51+00:00;1760011671;2025-10-09 12:07:51+00:00;1760011671;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
82;Ghana;2025-10-09 21:45:05+00:00;1760046305;2025-10-09 21:45:05+00:00;1760046305;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
83;Brazil;2025-10-12 10:24:49+00:00;1760264689;2025-10-12 10:24:49+00:00;1760264689;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;False;False;False;---;---;---;---
84;Bulgaria;2025-10-12 20:36:39+00:00;1760301399;2025-10-12 20:36:39+00:00;1760301399;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
85;Uzbekistan;2025-10-13 10:17:44+00:00;1760350664;2025-10-13 10:17:44+00:00;1760350664;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;94.158.61.194;762;103.9.141.227;64094
86;Jamaica;2025-10-19 06:37:45+00:00;1760855865;2025-10-19 06:37:45+00:00;1760855865;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;False;False;False;---;---;---;---
87;Jordan;2025-10-25 13:44:37+00:00;1761399877;2025-10-25 13:44:37+00:00;1761399877;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
88;Bhutan;2025-10-29 14:05:38+00:00;1761746738;2025-10-29 14:05:38+00:00;1761746738;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;---;---;---;---
89;Mozambique;2025-11-02 17:04:54+00:00;1762103094;2025-11-02 17:04:54+00:00;1762103094;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
90;Uruguay;2025-11-03 01:03:29+00:00;1762131809;2025-11-03 01:03:29+00:00;1762131809;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
91;Sweden;2025-11-05 10:31:47+00:00;1762338707;2025-11-05 10:31:47+00:00;1762338707;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
92;Saint Vincent and the Grenadines;2025-11-06 15:42:33+00:00;1762443753;2025-11-06 15:42:33+00:00;1762443753;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
93;Grenada;2025-11-06 18:29:42+00:00;1762453782;2025-11-06 18:29:42+00:00;1762453782;---;3;3;Client_1;C;C_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
94;Malawi;2025-11-09 12:54:53+00:00;1762692893;2025-11-09 12:54:53+00:00;1762692893;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;41.78.56.193;13453;80.85.28.29;64303
95;Costa Rica;2025-11-11 13:43:27+00:00;1762868607;2025-11-11 13:43:27+00:00;1762868607;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
96;Niger;2025-11-17 10:27:18+00:00;1763375238;2025-11-17 10:27:18+00:00;1763375238;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
97;Andorra;2025-11-22 13:41:04+00:00;1763818864;2025-11-22 13:41:04+00:00;1763818864;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
98;Ghana;2025-11-22 16:58:22+00:00;1763830702;2025-11-22 16:58:22+00:00;1763830702;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
99;Cambodia;2025-11-25 13:55:01+00:00;1764078901;2025-11-25 13:55:01+00:00;1764078901;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
