id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
24;Trinidad and Tobago;2025-05-31 16:06:16+00:00;1748707576;2025-05-31 16:06:16+00:00;1748707576;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
25;Uruguay;2025-06-04 06:58:15+00:00;1749020295;2025-06-04 06:58:15+00:00;1749020295;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
26;Grenada;2025-06-04 11:50:27+00:00;1749037827;2025-06-04 11:50:27+00:00;1749037827;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
27;Solomon Islands;2025-06-07 13:05:28+00:00;1749301528;2025-06-07 13:05:28+00:00;1749301528;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;True;True;False;False;False;True;103.9.50.216;29520;104.250.178.238;59518
28;Hungary;2025-06-07 23:14:50+00:00;1749338090;2025-06-07 23:14:50+00:00;1749338090;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
29;Israel;2025-06-09 16:03:08+00:00;1749484988;2025-06-09 16:03:08+00:00;1749484988;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
30;Japan;2025-06-11 15:15:59+00:00;1749654959;2025-06-11 15:15:59+00:00;1749654959;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
31;Sri Lanka;2025-06-15 07:47:30+00:00;1749973650;2025-06-15 07:47:30+00:00;1749973650;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;False;False;False;True;103.247.50.44;524;31.186.105.46;61334
32;Tunisia;2025-06-18 02:03:34+00:00;1750212214;2025-06-18 02:03:34+00:00;1750212214;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;165.50.234.86;25464;182.163.99.219;56673
33;Cambodia;2025-06-20 08:53:51+00:00;1750409631;2025-06-20 08:53:51+00:00;1750409631;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;True;False;False;False;True;223.223.171.249;786;197.239.209.69;57255
34;Republic of Ireland;2025-06-20 11:48:04+00:00;1750420084;2025-06-20 11:48:04+00:00;1750420084;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
35;Antigua and Barbuda;2025-06-21 07:06:24+00:00;1750489584;2025-06-21 07:06:24+00:00;1750489584;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;206.128.213.44;5849;41.223.40.9;61259
36;Iceland;2025-06-22 16:05:43+00:00;1750608343;2025-06-22 16:05:43+00:00;1750608343;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
37;Sweden;2025-06-22 19:19:39+00:00;1750619979;2025-06-22 19:19:39+00:00;1750619979;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
38;Canada;2025-06-23 23:37:19+00:00;1750721839;2025-06-23 23:37:19+00:00;1750721839;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
39;Guinea;2025-06-25 02:22:18+00:00;1750818138;2025-06-25 02:22:18+00:00;1750818138;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;80.78.18.161;315;41.225.246.55;58701
40;Grenada;2025-06-29 22:59:34+00:00;1751237974;2025-06-29 22:59:34+00:00;1751237974;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
41;Bhutan;2025-06-30 06:16:16+00:00;1751264176;2025-06-30 06:16:16+00:00;1751264176;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
42;Armenia;2025-07-05 00:21:20+00:00;1751674880;2025-07-05 00:21:20+00:00;1751674880;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;True;True;False;False;False;True;91.220.124.221;633;155.254.227.42;63521
43;Pakistan;2025-07-05 15:09:41+00:00;1751728181;2025-07-05 15:09:41+00:00;1751728181;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;False;False;False;True;202.45.156.243;3407;213.102.66.133;55365
44;Sierra Leone;2025-07-08 12:37:48+00:00;1751978268;2025-07-08 12:37:48+00:00;1751978268;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
45;Grenada;2025-07-10 03:19:33+00:00;1752117573;2025-07-10 03:19:33+00:00;1752117573;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;False;True;False;False;False;False;206.126.244.170;922;209.28.23.133;61527
46;Burkina Faso;2025-07-10 18:52:31+00:00;1752173551;2025-07-10 18:52:31+00:00;1752173551;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
47;Madagascar;2025-07-13 23:55:32+00:00;1752450932;2025-07-13 23:55:32+00:00;1752450932;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
48;India;2025-07-19 19:32:27+00:00;1752953547;2025-07-19 19:32:27+00:00;1752953547;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
49;Uzbekistan;2025-07-20 21:53:55+00:00;1753048435;2025-07-20 21:53:55+00:00;1753048435;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
50;Ghana;2025-07-24 07:10:11+00:00;1753341011;2025-07-24 07:10:11+00:00;1753341011;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
51;Costa Rica;2025-07-27 09:27:57+00:00;1753608477;2025-07-27 09:27:57+00:00;1753608477;---;4;4;Client_2;I;I_1;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
52;Andorra;2025-07-28 14:38:17+00:00;1753713497;2025-07-28 14:38:17+00:00;1753713497;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
53;Iceland;2025-07-29 12:30:41+00:00;1753792241;2025-07-29 12:30:41+00:00;1753792241;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
54;Belize;2025-08-02 07:44:06+00:00;1754120646;2025-08-02 07:44:06+00:00;1754120646;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;True;True;False;False;False;True;186.2.167.47;17899;82.112.89.37;56561
55;Nepal;2025-08-02 15:05:35+00:00;1754147135;2025-08-02 15:05:35+00:00;1754147135;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
56;Algeria;2025-08-08 16:32:17+00:00;1754670737;2025-08-08 16:32:17+00:00;1754670737;---;3;3;Client_1;C;C_7;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
57;Vatican;2025-08-11 12:58:34+00:00;1754917114;2025-08-11 12:58:34+00:00;1754917114;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
58;Gabon;2025-08-12 04:28:27+00:00;1754972907;2025-08-12 04:28:27+00:00;1754972907;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
59;Argentina;2025-08-12 15:25:57+00:00;1755012357;2025-08-12 15:25:57+00:00;1755012357;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
60;Togo;2025-08-13 03:50:21+00:00;1755057021;2025-08-13 03:50:21+00:00;1755057021;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
61;Chad;2025-08-15 20:51:42+00:00;1755291102;2025-08-15 20:51:42+00:00;1755291102;---;3;3;Client_2;C;C_6;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
62;Azerbaijan;2025-08-20 00:48:27+00:00;1755650907;2025-08-20 00:48:27+00:00;1755650907;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;True;True;True;---;---;---;---
63;Equatorial Guinea;2025-08-24 09:11:17+00:00;1756026677;2025-08-24 09:11:17+00:00;1756026677;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
64;Zimbabwe;2025-08-27 22:41:20+00:00;1756334480;2025-08-27 22:41:20+00:00;1756334480;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;True;True;True;---;---;---;---
65;Somalia;2025-08-29 00:30:35+00:00;1756427435;2025-08-29 00:30:35+00:00;1756427435;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;False;True;False;False;False;False;80.78.23.216;405;103.43.77.228;54782
66;Federated States of Micronesia;2025-08-29 00:46:55+00:00;1756428415;2025-08-29 00:46:55+00:00;1756428415;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;103.39.254.254;36783;85.31.158.199;61621
67;Papua New Guinea;2025-08-30 13:02:08+00:00;1756558928;2025-08-30 13:02:08+00:00;1756558928;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
68;Venezuela;2025-08-31 02:50:03+00:00;1756608603;2025-08-31 02:50:03+00:00;1756608603;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
69;Brazil;2025-09-02 03:01:27+00:00;1756782087;2025-09-02 03:01:27+00:00;1756782087;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
70;Jamaica;2025-09-03 13:31:58+00:00;1756906318;2025-09-03 13:31:58+00:00;1756906318;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
71;Bolivia;2025-09-04 06:11:43+00:00;1756966303;2025-09-04 06:11:43+00:00;1756966303;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
72;Cape Verde;2025-09-09 09:48:05+00:00;1757411285;2025-09-09 09:48:05+00:00;1757411285;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
73;Luxembourg;2025-09-12 05:15:14+00:00;1757654114;2025-09-12 05:15:14+00:00;1757654114;---;4;4;Client_1;I;I_8;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
74;Djibouti;2025-09-12 16:05:18+00:00;1757693118;2025-09-12 16:05:18+00:00;1757693118;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
75;Saint Vincent and the Grenadines;2025-09-17 14:10:12+00:00;1758118212;2025-09-17 14:10:12+00:00;1758118212;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
76;Botswana;2025-09-19 01:59:35+00:00;1758247175;2025-09-19 01:59:35+00:00;1758247175;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;197.234.208.165;43;194.79.150.244;64491
77;Cuba;2025-09-21 12:43:14+00:00;1758458594;2025-09-21 12:43:14+00:00;1758458594;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;False;False;False;True;190.92.113.25;36222;179.0.76.141;50466
78;Namibia;2025-09-23 12:07:28+00:00;1758629248;2025-09-23 12:07:28+00:00;1758629248;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
79;Belarus;2025-09-24 15:07:39+00:00;1758726459;2025-09-24 15:07:39+00:00;1758726459;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
80;New Zealand;2025-09-26 20:01:36+00:00;1758916896;2025-09-26 20:01:36+00:00;1758916896;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
81;Ethiopia;2025-09-28 03:02:50+00:00;1759028570;2025-09-28 03:02:50+00:00;1759028570;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;True;True;False;False;False;True;197.156.90.251;34843;85.94.167.210;63406
82;Guatemala;2025-09-30 19:45:14+00:00;1759261514;2025-09-30 19:45:14+00:00;1759261514;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
83;Haiti;2025-10-01 19:59:44+00:00;1759348784;2025-10-01 19:59:44+00:00;1759348784;---;3;3;Client_2;C;C_8;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
84;Ghana;2025-10-03 19:35:08+00:00;1759520108;2025-10-03 19:35:08+00:00;1759520108;---;3;3;Client_2;C;C_8;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
85;Haiti;2025-10-08 19:46:54+00:00;1759952814;2025-10-08 19:46:54+00:00;1759952814;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
86;Pakistan;2025-10-12 15:00:42+00:00;1760281242;2025-10-12 15:00:42+00:00;1760281242;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
87;Mauritania;2025-10-14 04:47:42+00:00;1760417262;2025-10-14 04:47:42+00:00;1760417262;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
88;Cameroon;2025-10-15 15:16:49+00:00;1760541409;2025-10-15 15:16:49+00:00;1760541409;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
89;Trinidad and Tobago;2025-10-21 23:34:26+00:00;1761089666;2025-10-21 23:34:26+00:00;1761089666;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;False;False;True;True;True;---;---;---;---
90;United Arab Emirates;2025-10-22 03:45:45+00:00;1761104745;2025-10-22 03:45:45+00:00;1761104745;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;87.237.224.203;619;180.189.170.137;61657
91;Zimbabwe;2025-11-01 04:24:28+00:00;1761971068;2025-11-01 04:24:28+00:00;1761971068;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
92;Mozambique;2025-11-03 22:15:12+00:00;1762208112;2025-11-03 22:15:12+00:00;1762208112;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;41.76.151.236;814;15.227.249.127;56203
93;Cameroon;2025-11-08 12:35:29+00:00;1762605329;2025-11-08 12:35:29+00:00;1762605329;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
94;Bulgaria;2025-11-11 05:55:18+00:00;1762840518;2025-11-11 05:55:18+00:00;1762840518;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;False;True;False;True;True;False;---;---;---;---
95;Spain;2025-11-12 14:53:44+00:00;1762959224;2025-11-12 14:53:44+00:00;1762959224;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
96;Cape Verde;2025-11-13 06:17:19+00:00;1763014639;2025-11-13 06:17:19+00:00;1763014639;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
97;Samoa;2025-11-14 00:04:33+00:00;1763078673;2025-11-14 00:04:33+00:00;1763078673;---;4;4;Client_1;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
98;Uzbekistan;2025-11-19 04:15:54+00:00;1763525754;2025-11-19 04:15:54+00:00;1763525754;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;91.231.56.66;29431;196.44.250.53;51530
99;Burundi;2025-11-19 21:32:13+00:00;1763587933;2025-11-19 21:32:13+00:00;1763587933;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
