id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
34;India;2025-06-22 19:19:39+00:00;1750619979;2025-06-22 19:19:39+00:00;1750619979;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
35;Cambodia;2025-06-23 23:37:19+00:00;1750721839;2025-06-23 23:37:19+00:00;1750721839;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
36;Andorra;2025-06-25 02:22:18+00:00;1750818138;2025-06-25 02:22:18+00:00;1750818138;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
37;Jordan;2025-06-29 22:59:34+00:00;1751237974;2025-06-29 22:59:34+00:00;1751237974;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
38;Sri Lanka;2025-06-30 06:16:16+00:00;1751264176;2025-06-30 06:16:16+00:00;1751264176;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
39;Papua New Guinea;2025-07-05 00:21:20+00:00;1751674880;2025-07-05 00:21:20+00:00;1751674880;---;2;2;Client_1;E;E_4;---;---;---;---;---;---;False;---;True;False;False;True;False;True;134.159.140.228;206;194.126.211.216;50072
40;Tunisia;2025-07-05 15:09:41+00:00;1751728181;2025-07-05 15:09:41+00:00;1751728181;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
41;Kuwait;2025-07-08 12:37:48+00:00;1751978268;2025-07-08 12:37:48+00:00;1751978268;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
42;Uzbekistan;2025-07-10 18:52:31+00:00;1752173551;2025-07-10 18:52:31+00:00;1752173551;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
43;Haiti;2025-07-13 23:55:32+00:00;1752450932;2025-07-13 23:55:32+00:00;1752450932;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;True;False;False;True;False;True;216.6.36.76;6423;193.25.192.89;49507
44;Argentina;2025-07-18 06:03:52+00:00;1752818632;2025-07-18 06:03:52+00:00;1752818632;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;True;False;False;False;False;190.103.141.180;161;193.22.30.22;58622
45;Cape Verde;2025-07-20 21:53:55+00:00;1753048435;2025-07-20 21:53:55+00:00;1753048435;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;False;False;True;False;True;41.215.209.113;24731;176.113.138.253;60516
46;Portugal;2025-07-24 03:36:37+00:00;1753328197;2025-07-24 03:36:37+00:00;1753328197;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
47;Solomon Islands;2025-07-24 07:10:11+00:00;1753341011;2025-07-24 07:10:11+00:00;1753341011;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
48;Cameroon;2025-07-27 09:27:57+00:00;1753608477;2025-07-27 09:27:57+00:00;1753608477;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;41.77.211.34;746;62.17.147.23;51350
49;Canada;2025-07-28 14:38:17+00:00;1753713497;2025-07-28 14:38:17+00:00;1753713497;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
50;Grenada;2025-07-29 12:30:41+00:00;1753792241;2025-07-29 12:30:41+00:00;1753792241;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;True;False;True;False;---;---;---;---
51;Japan;2025-08-02 07:44:06+00:00;1754120646;2025-08-02 07:44:06+00:00;1754120646;---;4;4;Client_1;I;I_3;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
52;Venezuela;2025-08-02 15:05:35+00:00;1754147135;2025-08-02 15:05:35+00:00;1754147135;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
53;Trinidad and Tobago;2025-08-08 16:32:17+00:00;1754670737;2025-08-08 16:32:17+00:00;1754670737;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
54;Sierra Leone;2025-08-09 07:34:19+00:00;1754724859;2025-08-09 07:34:19+00:00;1754724859;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;True;False;False;False;False;41.78.69.207;43647;200.69.171.26;54977
55;Bolivia;2025-08-11 12:58:34+00:00;1754917114;2025-08-11 12:58:34+00:00;1754917114;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;True;False;True;False;---;---;---;---
56;Finland;2025-08-12 04:28:27+00:00;1754972907;2025-08-12 04:28:27+00:00;1754972907;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;91.217.117.249;49;72.51.81.187;55221
57;Madagascar;2025-08-12 15:25:57+00:00;1755012357;2025-08-12 15:25:57+00:00;1755012357;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
58;Equatorial Guinea;2025-08-15 20:51:42+00:00;1755291102;2025-08-15 20:51:42+00:00;1755291102;---;3;3;Client_1;C;C_8;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
59;Ethiopia;2025-08-20 00:48:27+00:00;1755650907;2025-08-20 00:48:27+00:00;1755650907;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
60;Cape Verde;2025-08-24 09:11:17+00:00;1756026677;2025-08-24 09:11:17+00:00;1756026677;---;4;4;Client_2;I;I_7;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
61;Jamaica;2025-08-27 22:41:20+00:00;1756334480;2025-08-27 22:41:20+00:00;1756334480;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
62;Cuba;2025-08-29 00:30:35+00:00;1756427435;2025-08-29 00:30:35+00:00;1756427435;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;True;False;False;True;False;True;152.207.58.19;24604;185.35.157.126;60063
63;Grenada;2025-08-29 00:46:55+00:00;1756428415;2025-08-29 00:46:55+00:00;1756428415;---;2;2;Client_2;E;E_4;---;---;---;---;---;---;False;---;True;False;False;True;False;True;63.245.57.199;42395;69.73.201.35;52168
64;Cameroon;2025-08-30 13:02:08+00:00;1756558928;2025-08-30 13:02:08+00:00;1756558928;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;False;True;False;False;False;False;41.78.205.125;928;103.15.239.127;60655
65;Ghana;2025-08-31 02:50:03+00:00;1756608603;2025-08-31 02:50:03+00:00;1756608603;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;196.29.97.227;638;46.36.203.186;59948
66;Vatican;2025-09-02 03:01:27+00:00;1756782087;2025-09-02 03:01:27+00:00;1756782087;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
67;Federated States of Micronesia;2025-09-03 13:31:58+00:00;1756906318;2025-09-03 13:31:58+00:00;1756906318;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
68;Mozambique;2025-09-04 06:11:43+00:00;1756966303;2025-09-04 06:11:43+00:00;1756966303;---;4;4;Client_2;I;I_8;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
69;Switzerland;2025-09-09 09:48:05+00:00;1757411285;2025-09-09 09:48:05+00:00;1757411285;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
70;Iceland;2025-09-12 16:05:18+00:00;1757693118;2025-09-12 16:05:18+00:00;1757693118;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
71;Algeria;2025-09-17 14:10:12+00:00;1758118212;2025-09-17 14:10:12+00:00;1758118212;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
72;Somalia;2025-09-17 21:44:38+00:00;1758145478;2025-09-17 21:44:38+00:00;1758145478;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
73;Pakistan;2025-09-19 01:59:35+00:00;1758247175;2025-09-19 01:59:35+00:00;1758247175;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;True;False;False;True;False;True;203.176.191.77;2239;72.51.81.173;57328
74;Bhutan;2025-09-21 12:43:14+00:00;1758458594;2025-09-21 12:43:14+00:00;1758458594;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;True;False;True;False;---;---;---;---
75;Bulgaria;2025-09-21 18:02:30+00:00;1758477750;2025-09-21 18:02:30+00:00;1758477750;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;True;False;False;True;False;True;92.247.175.82;28357;203.16.34.122;61602
76;Belarus;2025-09-23 12:07:28+00:00;1758629248;2025-09-23 12:07:28+00:00;1758629248;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;True;False;True;False;---;---;---;---
77;Zimbabwe;2025-09-24 15:07:39+00:00;1758726459;2025-09-24 15:07:39+00:00;1758726459;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
78;Uruguay;2025-09-25 11:50:07+00:00;1758801007;2025-09-25 11:50:07+00:00;1758801007;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
79;Malawi;2025-09-28 03:02:50+00:00;1759028570;2025-09-28 03:02:50+00:00;1759028570;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
80;Israel;2025-09-30 19:45:14+00:00;1759261514;2025-09-30 19:45:14+00:00;1759261514;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
81;Belize;2025-10-01 19:59:44+00:00;1759348784;2025-10-01 19:59:44+00:00;1759348784;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
82;Hungary;2025-10-03 19:35:08+00:00;1759520108;2025-10-03 19:35:08+00:00;1759520108;---;3;3;Client_1;C;C_5;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
83;New Zealand;2025-10-08 19:46:54+00:00;1759952814;2025-10-08 19:46:54+00:00;1759952814;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
84;Armenia;2025-10-09 09:13:02+00:00;1760001182;2025-10-09 09:13:02+00:00;1760001182;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
85;Sweden;2025-10-12 15:00:42+00:00;1760281242;2025-10-12 15:00:42+00:00;1760281242;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
86;Haiti;2025-10-14 04:47:42+00:00;1760417262;2025-10-14 04:47:42+00:00;1760417262;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
87;Niger;2025-10-15 15:16:49+00:00;1760541409;2025-10-15 15:16:49+00:00;1760541409;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
88;Democratic Republic of the Congo;2025-10-21 23:34:26+00:00;1761089666;2025-10-21 23:34:26+00:00;1761089666;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
89;Luxembourg;2025-10-22 03:45:45+00:00;1761104745;2025-10-22 03:45:45+00:00;1761104745;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;77.70.138.93;20852;104.167.222.168;61657
90;Turkey;2025-10-23 17:31:27+00:00;1761240687;2025-10-23 17:31:27+00:00;1761240687;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
91;United Arab Emirates;2025-11-01 04:24:28+00:00;1761971068;2025-11-01 04:24:28+00:00;1761971068;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
92;Namibia;2025-11-03 22:15:12+00:00;1762208112;2025-11-03 22:15:12+00:00;1762208112;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
93;Jamaica;2025-11-08 12:35:29+00:00;1762605329;2025-11-08 12:35:29+00:00;1762605329;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;True;False;False;True;True;True;---;---;---;---
94;Lesotho;2025-11-11 05:55:18+00:00;1762840518;2025-11-11 05:55:18+00:00;1762840518;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
95;Guinea-Bissau;2025-11-12 14:53:44+00:00;1762959224;2025-11-12 14:53:44+00:00;1762959224;---;2;2;Client_2;B;B_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
96;Chad;2025-11-14 00:04:33+00:00;1763078673;2025-11-14 00:04:33+00:00;1763078673;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;False;False;True;False;True;45.59.180.52;1395;77.70.136.152;49466
97;Zimbabwe;2025-11-19 04:15:54+00:00;1763525754;2025-11-19 04:15:54+00:00;1763525754;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;41.57.69.105;21930;65.162.185.24;58582
98;Austria;2025-11-19 21:32:13+00:00;1763587933;2025-11-19 21:32:13+00:00;1763587933;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;False;True;True;False;---;---;---;---
99;Djibouti;2025-11-20 12:59:24+00:00;1763643564;2025-11-20 12:59:24+00:00;1763643564;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
