id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Swaziland;2020-04-25 21:39:47+00:00;1587850787;2020-04-25 21:39:47+00:00;1587850787.0;[1587850787, 1587850952.0, 1587851101.4, 1587851616.8000002, 1587851782.4];2020-04-25 21:56:22.400000+00:00;0.0;4;4;Client_2;D;9tfD;D_2;'V''f4''e8''u';L1;Analyst_4;['V', 'f4', 'e8', 'u'];Distance LESS 3;16.59;16.59;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
11;Azerbaijan;2020-04-27 06:26:23+00:00;1587968783;2020-04-27 06:26:23+00:00;1587968783.0;[1587968783, 1587968831.0, 1587969047.0, 1587969188.0, 1587969308.0];2020-04-27 06:35:08+00:00;0.0;2;2;Client_1;F;gtqG;F_4;'T''16''d3''E';L1;Analyst_5;['T', '16', 'd3', 'E'];Distance LESS 3;8.75;8.75;---;--;Closed;False;False;False;False;False;False;False;False;130.0.12.210;755;200.69.168.63;53433
12;Belize;2020-04-28 08:52:22+00:00;1588063942;2020-04-28 08:52:22+00:00;1588063942.0;[1588063942, 1588064096.2, 1588064228.8, 1588064414.2];2020-04-28 09:00:14.200000+00:00;0.0;2;2;Client_2;B;98G;B_2;'V''4c''E';L1;Analyst_9;['V', '4c', 'E'];Distance LESS 3;7.87;7.87;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
13;Slovenia;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140909.0, 1588141245.6, 1588141595.3999999, 1588141690.1999998];2020-04-29 06:28:10.200000+00:00;0.0;2;2;Client_1;K;9JjG;K_1;'V''3c''a9''E';L1;Analyst_5;['V', '3c', 'a9', 'E'];Distance LESS 3;17.17;17.17;---;--;Closed;False;False;False;False;True;False;False;False;91.220.107.98;94;188.0.249.34;62462
14;Equatorial Guinea;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465358.0, 1588465601.6, 1588466022.8, 1588466127.2];2020-05-03 00:35:27.200000+00:00;0.0;2;2;Client_1;E;gHCD;E_5;'T''59''58''u';L1;Analyst_6;['T', '59', '58', 'u'];Distance LESS 3;13.92;13.92;---;--;Closed;False;False;True;False;False;False;False;False;80.78.18.193;29745;105.16.242.228;64427
15;Cape Verde;2020-05-04 03:27:57+00:00;1588562877;2020-05-04 03:27:57+00:00;1588562877.0;[1588562877, 1588563087.6, 1588563231.0, 1588563391.2];2020-05-04 03:36:31.200000+00:00;0.0;1;1;Client_2;H;9OD;H_1;'V''f8''u';L1;Analyst_5;['V', 'f8', 'u'];Distance LESS 3;8.57;8.57;---;--;Closed;False;False;False;True;False;True;True;True;---;---;---;---
16;Tanzania;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711741.68, 1588711961.46, 1588712106.66, 1588712245.92];2020-05-05 20:57:25.920000+00:00;0.0;1;1;Client_2;A;9WbG;A_1;'V''42''fc''E';L1;Analyst_2;['V', '42', 'fc', 'E'];Distance LESS 3;11.12;12.232;---;--;Closed;False;True;False;False;False;True;False;True;---;---;---;---
17;Sao Tome and Principe;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970879.2, 1588971438.4, 1588971653.2, 1588971827.2];2020-05-08 21:03:47.200000+00:00;0.0;1;1;Client_1;A;9WbG;A_1;'V''42''fc''E';L1;Analyst_4;['V', 'e2', 'fc', 'E'];Distance LESS 3;18.47;18.47;---;--;Closed;False;False;False;False;False;True;False;True;---;---;---;---
18;Mauritania;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324192.0, 1589324235.8, 1589324322.8];2020-05-12 22:58:42.800000+00:00;0.0;1;1;Client_1;J;g4G;J_2;'T''3''E';L1;Analyst_4;['T', '3', 'E'];Distance LESS 3;3.58;3.58;---;--;Closed;False;False;True;False;False;True;True;True;---;---;---;---
19;South Korea;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587251.0, 1589587472.4, 1589588182.2, 1589588256.6000001];2020-05-16 00:17:36.600000+00:00;8.666666666666666;2;2;Client_2;E;gHCD;E_3;'T''59''58''u';L1;Analyst_6;['T', '59', '58', 'u'];Distance LESS 3;17.61;17.61;---;--;Closed;False;False;True;False;False;False;False;False;27.118.179.168;44027;185.75.164.92;62920
20;Gabon;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005661.4, 1590005918.8000002, 1590006397.0000002, 1590006504.4000003];2020-05-20 20:28:24.400000+00:00;0.0;1;1;Client_1;G;93cG;G_2;'V''a6''95''E';L1;Analyst_1;['V', 'a6', '95', 'E'];Distance LESS 3;16.09;16.09;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
21;Gambia;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037369.2, 1590037657.8, 1590037872.6, 1590038007.0];2020-05-21 05:13:27+00:00;0.0;2;2;Client_1;K;9JjG;K_2;'V''74''a9''E';L1;Analyst_5;['V', '74', 'a9', 'E'];Distance LESS 3;13.8;13.8;---;--;Closed;False;False;False;False;True;False;False;False;197.255.201.193;46224;43.231.131.67;65160
22;Tajikistan;2020-05-22 06:31:26+00:00;1590129086;2020-05-22 06:31:26+00:00;1590129086.0;[1590129086, 1590129166.4, 1590129305.6000001, 1590129655.4, 1590129813.8000002];2020-05-22 06:43:33.800000+00:00;0.0;4;4;Client_1;I;gRBG;I_5;'T''97''93''E';L1;Analyst_5;['T', '97', '93', 'E'];Distance LESS 3;12.13;12.13;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
23;Federated States of Micronesia;2020-05-26 11:19:59+00:00;1590491999;2020-05-26 11:19:59+00:00;1590491999.0;[1590491999, 1590492156.2, 1590492624.8, 1590492791.6];2020-05-26 11:33:11.600000+00:00;0.0;2;2;Client_2;B;98G;B_1;'V''f9''E';L1;Analyst_8;['V', 'f9', 'E'];Distance LESS 3;13.21;13.21;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
24;Rwanda;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590914960.4, 1590915127.8000002, 1590915388.2000003, 1590915616.2000003, 1590915834.0000002, 1590915969.0000002];2020-05-31 09:06:09+00:00;0.0;2;2;Client_1;F;gtqG;F_3;'T''e5''d3''E';L1;Analyst_9;['T', 'e5', 'e5', 'ed', 'd3', 'E'];Distance LESS 3;17.55;17.55;---;--;Closed;False;False;False;False;False;False;False;False;41.216.106.201;43170;190.216.165.154;60864
25;Tuvalu;2020-06-01 14:36:59+00:00;1591022219;2020-06-01 14:36:59+00:00;1591022219.0;[1591022219, 1591022527.4, 1591022670.2, 1591022807.6000001, 1591022919.2];2020-06-01 14:48:39.200000+00:00;0.0;1;1;Client_1;G;93cG;G_1;'V''c2''f8''E';L1;Analyst_8;['V', 'c2', 'f8', 'E'];Distance LESS 3;11.67;11.67;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
26;Kazakhstan;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125227.2, 1591125331.0, 1591125493.0];2020-06-02 19:18:13+00:00;0.0;2;2;Client_1;B;98G;B_3;'V''4c''E';L1;Analyst_4;['V', '4c', 'E'];Distance LESS 3;8.65;8.65;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
27;Argentina;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256307.72, 1591256532.1200001, 1591256927.46, 1591257013.92];2020-06-04 07:50:13.920000+00:00;0.0;4;4;Client_1;I;gRBG;I_8;'T''97''93''E';L1;Analyst_3;['T', '97', '93', 'E'];Distance LESS 3;11.62;12.782;---;--;Closed;False;True;True;True;True;True;True;True;---;---;---;---
28;Barbados;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591531127.4, 1591531425.0, 1591531499.4];2020-06-07 12:04:59.400000+00:00;0.0;2;2;Client_1;B;98G;B_2;'V''4c''E';L1;Analyst_8;['V', '4c', 'E'];Distance LESS 3;9.94;9.94;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
29;Morocco;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540706.8, 1591540967.2, 1591541105.2];2020-06-07 14:45:05.200000+00:00;0.0;2;2;Client_1;B;98G;B_2;'V''4c''E';L1;Analyst_7;['V', '4c', 'E'];Distance LESS 3;9.12;9.12;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
30;Singapore;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548153.2, 1591548458.0, 1591548933.8, 1591549113.8];2020-06-07 16:58:33.800000+00:00;0.0;4;4;Client_1;D;9tfD;D_3;'V''14''e8''u';L1;Analyst_4;['V', '14', 'e8', 'u'];Distance LESS 3;18.03;18.03;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
31;Kazakhstan;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677813.0, 1591678197.6, 1591678316.3999999];2020-06-09 04:51:56.400000+00:00;0.0;1;1;Client_1;H;9OD;H_2;'V''fb''u';L1;Analyst_3;['V', 'fb', 'u'];Distance LESS 3;10.29;10.29;---;--;Closed;False;False;False;True;False;True;True;True;---;---;---;---
32;Colombia;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792671.4, 1591793006.2, 1591793114.2];2020-06-10 12:45:14.200000+00:00;0.0;2;2;Client_1;B;98G;B_5;'V''f9''E';L1;Analyst_7;['V', 'f9', 'E'];Distance LESS 3;10.27;10.27;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
33;Albania;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109819.2, 1592109991.4, 1592110175.0, 1592110265.6];2020-06-14 04:51:05.600000+00:00;0.0;2;2;Client_2;F;gtqG;F_4;'T''16''d3''E';L1;Analyst_5;['T', '16', 'd3', 'E'];Distance LESS 3;8.26;8.26;---;--;Closed;False;False;False;False;False;False;False;False;109.69.164.235;14739;202.45.145.138;59861
34;Jamaica;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159326.4, 1592159424.2, 1592159886.8, 1592160053.0, 1592160155.0];2020-06-14 18:42:35+00:00;0.0;4;4;Client_1;D;9tfD;D_4;'V''f4''e8''u';L1;Analyst_2;['V', 'f4', 'e8', '22', 'u'];Distance LESS 3;17.0;17.0;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
35;Lesotho;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337896.4, 1592338109.4, 1592338260.0];2020-06-16 20:11:00+00:00;0.0;1;1;Client_2;A;9WbG;A_1;'V''42''fc''E';L1;Analyst_1;['V', '42', '1'];Last step removed due to ESCALATION Status;9.5;9.5;---;--;Transfer;True;False;False;False;False;True;False;True;---;---;---;---
36;Italy;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423762.8, 1592423950.6, 1592424146.8, 1592424317.2];2020-06-17 20:05:17.200000+00:00;0.0;1;1;Client_2;A;9WbG;A_1;'V''42''fc''E';L1;Analyst_2;['V', '42', 'fc', 'E'];Distance LESS 3;13.47;13.47;---;--;Closed;False;False;False;False;False;True;False;True;---;---;---;---
37;Dominica;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117518.6, 1593117693.8, 1593118098.8, 1593118304.6, 1593118467.1999998];2020-06-25 20:54:27.200000+00:00;0.0;3;3;Client_1;C;9ftiG;C_3;'V''b8''49''9a''E';L1;Analyst_4;['V', 'b8', '49', '9a', 'E'];Distance LESS 3;20.17;20.17;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
38;Guyana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269476.6, 1593269918.8, 1593270381.3999999, 1593270798.9999998, 1593270908.1999998];2020-06-27 15:15:08.200000+00:00;0.0;4;4;Client_1;I;gRBG;I_3;'T''f1''ca''E';L1;Analyst_8;['T', 'f1', 'ca', 'ca', 'E'];Distance LESS 3;25.07;25.07;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
39;Nepal;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877577.6, 1593877716.8, 1593878136.2, 1593878286.2];2020-07-04 15:58:06.200000+00:00;0.0;4;4;Client_2;D;9tfD;D_4;'V''f4''e8''u';L1;Analyst_9;['V', 'f4', 'e8', 'u'];Distance LESS 3;14.72;14.72;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
40;Cameroon;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009805.0, 1594010024.0, 1594010208.2, 1594010444.0, 1594010525.6];2020-07-06 04:42:05.600000+00:00;0.0;2;2;Client_2;F;gtqG;F_4;'T''16''d3''E';L1;Analyst_3;['T', '7b', '16', 'd3', 'E'];Distance LESS 3;13.26;13.26;---;--;Closed;False;False;False;False;False;False;False;False;197.159.246.121;37383;41.223.72.47;55838
41;Kuwait;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292859.0, 1594292951.4, 1594293107.4, 1594293438.6000001, 1594293640.8000002];2020-07-09 11:20:40.800000+00:00;0.0;4;4;Client_1;I;gRBG;I_8;'T''97''93''E';L1;Analyst_7;['T', '97', '97', '93', 'E'];Distance LESS 3;13.73;13.73;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
42;Niger;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449114.4, 1594449315.4, 1594449530.8000002, 1594449659.2000003];2020-07-11 06:40:59.200000+00:00;0.0;2;2;Client_1;F;gtqG;F_4;'T''16''d3''E';L1;Analyst_5;['T', '16', 'd3', 'E'];Distance LESS 3;10.42;10.42;---;--;Closed;False;False;False;False;False;False;False;False;80.78.19.203;238;200.10.194.45;54791
43;Hong Kong;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594613982.6, 1594614274.8, 1594614711.6, 1594614844.1999998];2020-07-13 04:34:04.200000+00:00;0.0;2;2;Client_2;K;9JjG;K_2;'V''74''a9''E';L1;Analyst_6;['V', '74', 'a9', 'E'];Distance LESS 3;16.57;16.57;---;--;Closed;False;False;False;False;True;False;False;False;202.67.211.217;37454;154.94.72.8;64733
44;Monaco;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072940.0, 1595073198.6, 1595073386.3999999, 1595073538.1999998];2020-07-18 11:58:58.200000+00:00;0.0;2;2;Client_1;B;98G;B_5;'V''f9''E';L1;Analyst_8;['V', 'f9', '4c', 'E'];Distance LESS 3;13.42;13.42;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
45;Spain;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279576.2, 1595279794.6000001, 1595279989.6000001, 1595280114.4, 1595280197.8000002];2020-07-20 21:23:17.800000+00:00;0.0;1;1;Client_1;A;9WbG;A_1;'V''42''fc''E';L1;Analyst_4;['V', 'be', '42', 'fc', 'E'];Distance LESS 3;12.63;12.63;---;--;Closed;False;False;False;False;False;True;False;True;---;---;---;---
46;Chad;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332393.4, 1595332597.4, 1595332856.0, 1595332939.4];2020-07-21 12:02:19.400000+00:00;0.0;2;2;Client_2;L;9UPD;L_1;'V''35''f9''u';L1;Analyst_9;['V', '35', 'f9', 'u'];Distance LESS 3;11.64;11.64;---;--;Closed;False;False;True;True;False;True;True;False;---;---;---;---
47;North Korea;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474685.4, 1595474837.8000002, 1595475190.0000002, 1595475347.8000002];2020-07-23 03:35:47.800000+00:00;0.0;4;4;Client_1;I;gRBG;I_6;'T''97''93''E';L1;Analyst_6;['T', '97', '93', 'E'];Distance LESS 3;12.13;12.13;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
48;Bulgaria;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848839.2, 1595849338.4, 1595849464.4, 1595849560.4];2020-07-27 11:32:40.400000+00:00;0.0;2;2;Client_2;B;98G;B_1;'V''f9''E';L1;Analyst_7;['V', 'f9', '4c', 'E'];Distance LESS 3;14.94;14.94;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
49;Cameroon;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159357.8, 1596159513.2, 1596160073.6000001, 1596160179.8000002];2020-07-31 01:49:39.800000+00:00;0.0;2;2;Client_2;E;gHCD;E_2;'T''c8''21''u';L1;Analyst_5;['T', 'c8', '21', 'u'];Distance LESS 3;14.83;14.83;---;--;Closed;False;False;True;False;False;False;False;False;197.159.229.129;987;57.75.204.195;55364
50;Uganda;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338968.6, 1596339251.1999998, 1596339480.3999999, 1596339593.8];2020-08-02 03:39:53.800000+00:00;0.0;2;2;Client_1;F;gtqG;F_2;'T''7b''d3''E';L1;Analyst_3;['T', '7b', 'd3', 'E'];Distance LESS 3;11.53;11.53;---;--;Closed;False;False;False;False;False;False;False;False;196.45.126.0;29996;41.203.235.204;57950
51;Saudi Arabia;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748361.8, 1596748503.3999999, 1596748661.1999998, 1596748707.9999998, 1596748868.1999998, 1596748968.3999999];2020-08-06 21:22:48.400000+00:00;0.0;3;3;Client_2;C;9ftiG;C_7;'V''b8''52''d1''E';L1;Analyst_2;['V', 'b8', 'd1', '52', 'd1', 'E'];Distance LESS 3;14.34;14.34;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
52;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108886.28, 1597109138.3999999, 1597109465.1, 1597109770.02, 1597109929.74];2020-08-11 01:38:49.740000+00:00;0.0;2;2;Client_1;K;9JjG;K_1;'V''3c''a9''E';L1;Analyst_6;['V', '3c', '33', 'a9', 'E'];Distance LESS 3;18.89;20.779;---;--;Closed;False;True;False;False;True;False;False;False;217.74.230.8;1013;190.2.204.235;61014
53;Guinea-Bissau;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593863.4, 1597594128.0, 1597594279.2, 1597594408.2];2020-08-16 16:13:28.200000+00:00;4.916666666666667;1;1;Client_2;A;9WbG;A_1;'V''42''fc''E';L1;Analyst_1;['V', '42', 'fc', 'E'];Distance LESS 3;13.47;13.47;---;--;Closed;False;False;False;False;False;True;False;True;---;---;---;---
54;Guinea;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604772.8, 1597605237.8, 1597605652.3999999, 1597605814.9999998];2020-08-16 19:23:35+00:00;0.0;4;4;Client_1;D;9tfD;D_3;'V''14''e8''u';L1;Analyst_2;['V', '14', 'e8', 'u'];Distance LESS 3;20.3;20.3;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
55;Tajikistan;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597741157.16, 1597741310.28, 1597741536.0];2020-08-18 09:05:36+00:00;0.0;2;2;Client_1;B;98G;B_2;'V''4c''E';L1;Analyst_8;['V', '4c', 'E'];Distance LESS 3;10.0;11.0;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
56;United States;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958550.0, 1597958752.2, 1597959050.4, 1597959163.8000002];2020-08-20 21:32:43.800000+00:00;0.0;2;2;Client_2;E;gHCD;E_1;'T''59''27''u';L1;Analyst_2;['T', '59', '27', 'u'];Distance LESS 3;11.78;11.78;---;--;Closed;False;False;True;False;False;False;False;False;216.234.72.231;14102;197.154.76.82;52815
57;Burundi;2020-08-21 22:02:33+00:00;1598047353;2020-08-21 22:02:33+00:00;1598047353.0;[1598047353, 1598047425.6, 1598047659.6, 1598048203.8, 1598048278.2];2020-08-21 22:17:58.200000+00:00;0.0;2;2;Client_1;E;gHCD;E_2;'T''c8''21''u';L1;Analyst_2;['T', 'c8', '21', 'u'];Distance LESS 3;15.42;15.42;---;--;Closed;False;False;True;False;False;False;False;False;196.223.3.73;16058;200.10.194.164;56716
58;Cambodia;2020-08-24 08:24:43+00:00;1598257483;2020-08-24 08:24:43+00:00;1598257483.0;[1598257483, 1598257640.74, 1598257904.74, 1598258118.58];2020-08-24 08:35:18.580000+00:00;0.0;2;2;Client_2;B;98G;B_1;'V''f9''E';L1;Analyst_8;['V', 'f9', 'E'];Distance LESS 3;9.63;10.593;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
59;Armenia;2020-08-25 15:23:26+00:00;1598369006;2020-08-25 15:23:26+00:00;1598369006.0;[1598369006, 1598369220.2, 1598369593.4, 1598369708.6000001];2020-08-25 15:35:08.600000+00:00;0.0;2;2;Client_1;B;98G;B_4;'V''f9''E';L1;Analyst_8;['V', 'f9', 'E'];Distance LESS 3;11.71;11.71;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
