id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Kazakhstan;2020-04-25 21:39:47+00:00;1587850787;2020-04-25 21:39:47+00:00;1587850787.0;[1587850787, 1587850951.4, 1587851095.4, 1587851590.4, 1587851750.0];2020-04-25 21:55:50+00:00;0.0;4;4;Client_2;D;sygl;D_2;'L''f4''e8''u';L1;Analyst_6;['L', 'f4', 'e8', 'u'];Distance LESS 3;16.05;16.05;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
11;Vatican;2020-04-27 06:26:23+00:00;1587968783;2020-04-27 06:26:23+00:00;1587968783.0;[1587968783, 1587968888.6, 1587969127.52, 1587969282.62, 1587969414.62];2020-04-27 06:36:54.620000+00:00;0.0;2;2;Client_1;F;Myvj;F_4;'2''16''d3''f';L1;Analyst_7;['2', '16', 'd3', 'f'];Distance LESS 3;9.57;10.527;---;--;Closed;False;True;True;True;False;False;False;True;68.140.70.105;755;200.1.161.65;53433
12;Belize;2020-04-28 08:52:22+00:00;1588063942;2020-04-28 08:52:22+00:00;1588063942.0;[1588063942, 1588064096.2, 1588064227.6000001, 1588064414.2];2020-04-28 09:00:14.200000+00:00;0.0;2;2;Client_2;B;s9j;B_2;'L''4c''f';L1;Analyst_4;['L', '4c', 'f'];Distance LESS 3;7.87;7.87;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
13;Puerto Rico;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140909.0, 1588141246.8, 1588141596.6, 1588141691.3999999];2020-04-29 06:28:11.400000+00:00;0.0;2;2;Client_2;K;sKkj;K_1;'L''3c''a9''f';L1;Analyst_7;['L', '3c', 'a9', 'f'];Distance LESS 3;17.19;17.19;---;--;Closed;False;False;False;False;False;False;False;False;192.191.189.98;94;89.38.67.36;62462
14;Sweden;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465422.8, 1588465659.2, 1588465923.8, 1588466028.8];2020-05-03 00:33:48.800000+00:00;0.0;2;2;Client_2;E;MIGl;E_5;'2''59''1''u';L1;Analyst_3;['2', '59', '1', 'u'];Distance LESS 3;12.28;12.28;---;--;Closed;False;False;False;True;False;False;False;False;213.101.155.129;43230;196.207.60.185;64427
15;Cape Verde;2020-05-04 03:27:57+00:00;1588562877;2020-05-04 03:27:57+00:00;1588562877.0;[1588562877, 1588563106.2, 1588563310.8, 1588563432.0, 1588563832.8, 1588563967.8];2020-05-04 03:46:07.800000+00:00;0.0;2;2;Client_2;L;sWSl;L_1;'L''35''f9''u';L1;Analyst_3;['L', '35', 'f9', '93', 'u'];Distance LESS 3;18.18;18.18;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
16;Trinidad and Tobago;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711727.4, 1588711924.2, 1588712098.2, 1588712217.6000001];2020-05-05 20:56:57.600000+00:00;0.0;1;1;Client_1;A;sXbj;A_1;'L''42''fc''f';L1;Analyst_9;['L', '42', 'fc', 'f'];Distance LESS 3;11.76;11.76;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
17;Sao Tome and Principe;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970913.4, 1588971226.0, 1588971476.2, 1588971562.6000001];2020-05-08 20:59:22.600000+00:00;0.0;1;1;Client_1;A;sXbj;A_1;'L''42''fc''f';L1;Analyst_5;['L', '42', 'fc', 'f'];Distance LESS 3;14.06;14.06;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
18;Mauritania;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324202.2, 1589324546.6000001, 1589324711.0000002];2020-05-12 23:05:11+00:00;0.0;1;1;Client_1;J;M5j;J_2;'2''a''f';L1;Analyst_9;['2', 'a', 'f'];Distance LESS 3;10.05;10.05;---;--;Closed;False;False;False;False;False;True;True;True;---;---;---;---
19;Australia;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587283.4, 1589587584.0, 1589587751.4, 1589587855.8000002];2020-05-16 00:10:55.800000+00:00;8.666666666666666;2;2;Client_2;E;MIGl;E_3;'2''c8''5a''u';L1;Analyst_1;['2', 'c8', '5a', 'u'];Distance LESS 3;10.93;10.93;---;--;Closed;False;False;False;True;False;False;False;False;203.30.43.58;44027;80.154.104.184;62920
20;Gabon;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005646.4, 1590005767.0, 1590006186.4, 1590006723.4, 1590006829.0];2020-05-20 20:33:49+00:00;0.0;1;1;Client_1;G;Mk6Dl;G_2;'2''58''44''95''u';L1;Analyst_5;['2', '58', '44', '95', 'u'];Distance LESS 3;21.5;21.5;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
21;Haiti;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037332.6, 1590037896.0, 1590038417.4, 1590038512.8000002];2020-05-21 05:21:52.800000+00:00;0.0;2;2;Client_2;K;sKkj;K_2;'L''33''97''f';L1;Analyst_1;['L', '33', '97', 'f'];Distance LESS 3;22.23;22.23;---;--;Closed;False;False;False;False;False;False;False;False;66.249.149.156;46224;203.215.34.135;65160
22;Tajikistan;2020-05-22 06:31:26+00:00;1590129086;2020-05-22 06:31:26+00:00;1590129086.0;[1590129086, 1590129209.6, 1590129417.8, 1590129524.0, 1590129710.6];2020-05-22 06:41:50.600000+00:00;0.0;4;4;Client_1;I;MN3l;I_5;'2''cb''6b''u';L1;Analyst_3;['2', 'cb', '6b', 'u'];Distance LESS 3;10.41;10.41;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
23;Federated States of Micronesia;2020-05-26 11:19:59+00:00;1590491999;2020-05-26 11:19:59+00:00;1590491999.0;[1590491999, 1590492244.4, 1590492761.6000001, 1590492846.2];2020-05-26 11:34:06.200000+00:00;0.0;2;2;Client_2;B;s9j;B_1;'L''f9''f';L1;Analyst_8;['L', 'f9', 'f'];Distance LESS 3;14.12;14.12;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
24;Spain;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590915003.6, 1590915171.0, 1590915394.2, 1590915623.4, 1590915769.2, 1590915904.8];2020-05-31 09:05:04.800000+00:00;0.0;2;2;Client_1;F;Myvj;F_3;'2''ed''db''f';L1;Analyst_4;['2', 'e5', 'ed', 'ed', 'db', 'f'];Distance LESS 3;16.48;16.48;---;--;Closed;False;False;True;True;False;False;False;True;193.16.216.172;43170;190.216.168.43;60864
25;Tuvalu;2020-06-01 14:36:59+00:00;1591022219;2020-06-01 14:36:59+00:00;1591022219.0;[1591022219, 1591022408.6, 1591022532.1999998, 1591023342.7999997, 1591023719.5999997, 1591023810.7999997];2020-06-01 15:03:30.800000+00:00;0.0;1;1;Client_1;G;Mk6Dl;G_1;'2''4b''bc''34''u';L1;Analyst_2;['2', '4b', 'bc', '34', 'u'];Distance LESS 3;26.53;26.53;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
26;Kazakhstan;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125199.0, 1591125547.6, 1591125680.1999998];2020-06-02 19:21:20.200000+00:00;0.0;2;2;Client_1;B;s9j;B_3;'L''f9''f';L1;Analyst_6;['L', 'f9', 'f'];Distance LESS 3;11.77;11.77;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
27;Argentina;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256461.5, 1591256593.5, 1591256817.9, 1591256915.5800002];2020-06-04 07:48:35.580000+00:00;0.0;4;4;Client_1;I;MN3l;I_8;'2''70''f2''u';L1;Analyst_3;['2', '70', 'f2', 'u'];Distance LESS 3;10.13;11.143;---;--;Closed;False;True;True;True;True;True;False;True;---;---;---;---
28;Zimbabwe;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591531159.2, 1591531396.8, 1591531540.2];2020-06-07 12:05:40.200000+00:00;0.0;2;2;Client_1;B;s9j;B_2;'L''4c''f';L1;Analyst_2;['L', '4c', 'f'];Distance LESS 3;10.62;10.62;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
29;Ukraine;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540768.0, 1591540962.4, 1591541051.8000002];2020-06-07 14:44:11.800000+00:00;0.0;2;2;Client_2;B;s9j;B_2;'L''4c''f';L1;Analyst_4;['L', '4c', 'f'];Distance LESS 3;8.23;8.23;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
30;Singapore;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548183.2, 1591548525.8, 1591548885.8, 1591548974.0];2020-06-07 16:56:14+00:00;0.0;4;4;Client_1;D;sygl;D_3;'L''f6''22''u';L1;Analyst_5;['L', 'f6', '22', 'u'];Distance LESS 3;15.7;15.7;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
31;Kazakhstan;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677848.4, 1591678023.0, 1591678210.8, 1591678325.3999999];2020-06-09 04:52:05.400000+00:00;0.0;1;1;Client_1;H;MOpj;H_2;'2''9a''41''f';L1;Analyst_3;['2', '9a', '41', 'f'];Distance LESS 3;10.44;10.44;---;--;Closed;False;False;False;True;False;True;True;False;---;---;---;---
32;Netherlands;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792740.4, 1591792973.2, 1591793124.4];2020-06-10 12:45:24.400000+00:00;0.0;2;2;Client_2;B;s9j;B_5;'L''4c''f';L1;Analyst_4;['L', '4c', 'f'];Distance LESS 3;10.44;10.44;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
33;Uganda;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109902.0, 1592110143.2, 1592110347.2, 1592110523.0];2020-06-14 04:55:23+00:00;0.0;2;2;Client_1;F;Myvj;F_4;'2''16''d3''f';L1;Analyst_3;['2', '16', 'd3', 'f'];Distance LESS 3;12.55;12.55;---;--;Closed;False;False;True;True;False;False;False;True;193.108.254.117;14739;115.187.22.43;59861
34;Gambia;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159289.8, 1592159370.2, 1592159664.2, 1592159797.4];2020-06-14 18:36:37.400000+00:00;0.0;4;4;Client_1;D;sygl;D_4;'L''d6''e8''u';L1;Analyst_6;['L', 'd6', 'e8', 'u'];Distance LESS 3;11.04;11.04;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
35;Estonia;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337827.94, 1592338058.94, 1592338203.48, 1592338353.96, 1592338499.82];2020-06-16 20:14:59.820000+00:00;0.0;1;1;Client_2;A;sXbj;A_1;'L''42''fc''f';L1;Analyst_6;['L', '36', '42', 'fc', 'f'];Distance LESS 3;12.27;13.497;---;--;Closed;False;True;True;False;True;True;True;True;---;---;---;---
36;Palau;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423717.2, 1592423849.8, 1592424079.6, 1592424310.6, 1592424434.8];2020-06-17 20:07:14.800000+00:00;0.0;1;1;Client_1;A;sXbj;A_1;'L''42''fc''f';L1;Analyst_6;['L', '36', '42', 'fc', 'f'];Distance LESS 3;15.43;15.43;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
37;Dominica;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117393.2, 1593117571.4, 1593117790.4, 1593118166.6000001, 1593118321.4];2020-06-25 20:52:01.400000+00:00;0.0;3;3;Client_1;C;sgyij;C_3;'L''d0''ff''f6''f';L1;Analyst_5;['L', 'd0', 'ff', 'f6', 'f'];Distance LESS 3;17.74;17.74;---;--;Closed;False;False;True;True;False;True;False;True;---;---;---;---
38;Guyana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269519.2, 1593269635.0, 1593269726.8, 1593269921.8, 1593270079.6];2020-06-27 15:01:19.600000+00:00;0.0;4;4;Client_1;I;MN3l;I_3;'2''70''f2''u';L1;Analyst_8;['2', '70', '70', 'f2', 'u'];Distance LESS 3;11.26;11.26;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
39;Slovakia;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877689.44, 1593877775.24, 1593878154.08, 1593878339.54];2020-07-04 15:58:59.540000+00:00;0.0;4;4;Client_1;D;sygl;D_4;'L''d6''e8''u';L1;Analyst_8;['L', 'd6', 'e8', 'u'];Distance LESS 3;14.19;15.609;---;--;Closed;False;True;False;False;False;False;False;True;---;---;---;---
40;Uzbekistan;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009846.4, 1594010015.0, 1594010249.6, 1594010425.3999999];2020-07-06 04:40:25.400000+00:00;0.0;2;2;Client_2;F;Myvj;F_4;'2''16''d3''f';L1;Analyst_7;['2', '16', 'd3', 'f'];Distance LESS 3;11.59;11.59;---;--;Closed;False;False;True;True;False;False;False;True;91.229.165.103;37383;154.0.16.95;55838
41;Lesotho;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292956.2, 1594293046.2, 1594293394.2, 1594293561.6000001];2020-07-09 11:19:21.600000+00:00;0.0;4;4;Client_2;I;MN3l;I_8;'2''70''f2''u';L1;Analyst_4;['2', '70', 'f2', 'u'];Distance LESS 3;12.41;12.41;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
42;El Salvador;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449185.14, 1594449393.7, 1594449635.92, 1594449833.26];2020-07-11 06:43:53.260000+00:00;0.0;2;2;Client_2;F;Myvj;F_4;'2''16''d3''f';L1;Analyst_7;['2', '16', 'd3', 'f'];Distance LESS 3;12.11;13.321;---;--;Closed;False;True;True;True;False;False;False;True;200.13.190.119;797;64.34.230.45;54791
43;Hong Kong;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594614010.8, 1594614274.8, 1594614398.3999999, 1594614482.3999999];2020-07-13 04:28:02.400000+00:00;0.0;2;2;Client_2;F;Myvj;F_3;'2''ed''db''f';L1;Analyst_3;['2', 'ed', 'db', 'f'];Distance LESS 3;10.54;10.54;---;--;Closed;False;False;True;True;False;False;False;True;216.151.202.123;37454;41.222.207.146;64733
44;Monaco;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072946.0, 1595073163.2, 1595073301.2];2020-07-18 11:55:01.200000+00:00;0.0;2;2;Client_1;B;s9j;B_5;'L''4c''f';L1;Analyst_8;['L', '4c', 'f'];Distance LESS 3;9.47;9.47;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
45;Spain;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279577.4, 1595279773.0, 1595280007.0, 1595280160.0, 1595280293.8];2020-07-20 21:24:53.800000+00:00;0.0;1;1;Client_1;A;sXbj;A_1;'L''42''fc''f';L1;Analyst_6;['L', '36', '42', 'fc', 'f'];Distance LESS 3;14.23;14.23;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
46;Pakistan;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332508.0, 1595332616.6, 1595332836.1999998, 1595333009.6];2020-07-21 12:03:29.600000+00:00;0.0;2;2;Client_2;L;sWSl;L_1;'L''35''f9''u';L1;Analyst_2;['L', '35', 'f9', 'u'];Distance LESS 3;12.81;12.81;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
47;North Korea;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474828.8, 1595475167.2, 1595475247.6000001, 1595475532.6000001, 1595475704.8000002];2020-07-23 03:41:44.800000+00:00;0.0;4;4;Client_1;I;MN3l;I_6;'2''70''f2''u';L1;Analyst_3;['2', 'cb', '70', 'f2', 'u'];Distance LESS 3;18.08;18.08;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
48;Burundi;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848874.6, 1595849190.1999998, 1595849276.6];2020-07-27 11:27:56.600000+00:00;0.0;2;2;Client_1;B;s9j;B_1;'L''f9''f';L1;Analyst_8;['L', 'f9', 'f'];Distance LESS 3;10.21;10.21;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
49;Cape Verde;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159363.2, 1596159532.4, 1596159875.6000001, 1596159985.4];2020-07-31 01:46:25.400000+00:00;0.0;2;2;Client_2;E;MIGl;E_2;'2''c8''1''u';L1;Analyst_1;['2', 'c8', '1', 'u'];Distance LESS 3;11.59;11.59;---;--;Closed;False;False;False;True;False;False;False;False;41.215.210.192;987;200.30.153.204;55364
50;Antigua and Barbuda;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338988.46, 1596339187.1200001, 1596339395.68, 1596339517.1200001];2020-08-02 03:38:37.120000+00:00;0.0;2;2;Client_2;F;Myvj;F_2;'2''7b''d3''f';L1;Analyst_3;['2', '7b', 'd3', 'f'];Distance LESS 3;9.32;10.252;---;--;Closed;False;True;True;True;False;False;False;True;199.16.58.0;29996;46.36.199.249;57950
51;Israel;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748333.6, 1596748510.0, 1596748806.4, 1596748926.4, 1596749047.0];2020-08-06 21:24:07+00:00;0.0;3;3;Client_2;C;sgyij;C_7;'L''b8''ff''4d''f';L1;Analyst_6;['L', 'b8', 'ff', '4d', 'f'];Distance LESS 3;15.65;15.65;---;--;Closed;False;False;True;True;False;True;False;True;---;---;---;---
52;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108918.62, 1597109254.56, 1597109553.54, 1597109662.44];2020-08-11 01:34:22.440000+00:00;0.0;2;2;Client_1;K;sKkj;K_1;'L''3c''a9''f';L1;Analyst_7;['L', '3c', 'a9', 'f'];Distance LESS 3;14.84;16.324;---;--;Closed;False;True;False;False;False;False;False;False;196.223.24.8;1013;46.36.195.227;61014
53;Kiribati;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593736.8, 1597593916.8, 1597594148.3999999, 1597594254.6];2020-08-16 16:10:54.600000+00:00;4.916666666666667;1;1;Client_2;A;sXbj;A_1;'L''42''fc''f';L1;Analyst_9;['L', '42', 'fc', 'f'];Distance LESS 3;10.91;10.91;---;--;Closed;False;False;True;False;True;True;True;True;---;---;---;---
54;Ukraine;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604723.0, 1597605248.6, 1597605489.1999998, 1597605595.3999999];2020-08-16 19:19:55.400000+00:00;0.0;4;4;Client_2;D;sygl;D_3;'L''f6''22''u';L1;Analyst_5;['L', 'f6', '22', 'u'];Distance LESS 3;16.64;16.64;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
55;Tajikistan;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597741096.44, 1597741343.94, 1597741487.16];2020-08-18 09:04:47.160000+00:00;0.0;2;2;Client_1;B;s9j;B_2;'L''4c''f';L1;Analyst_4;['L', '4c', 'f'];Distance LESS 3;9.26;10.186;---;--;Closed;False;True;False;False;False;False;True;True;---;---;---;---
56;United States;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958587.8, 1597958853.0, 1597959101.4, 1597959268.8000002];2020-08-20 21:34:28.800000+00:00;0.0;2;2;Client_2;E;MIGl;E_1;'2''59''27''u';L1;Analyst_9;['2', '59', '27', 'u'];Distance LESS 3;13.53;13.53;---;--;Closed;False;False;False;True;False;False;False;False;12.156.184.35;14102;104.250.178.76;52815
57;Burundi;2020-08-21 22:02:33+00:00;1598047353;2020-08-21 22:02:33+00:00;1598047353.0;[1598047353, 1598047525.8, 1598047666.2, 1598047861.2, 1598047962.6000001];2020-08-21 22:12:42.600000+00:00;0.0;2;2;Client_1;E;MIGl;E_2;'2''c8''1''u';L1;Analyst_9;['2', 'c8', '1', 'u'];Distance LESS 3;10.16;10.16;---;--;Closed;False;False;False;True;False;False;False;False;41.79.45.39;16058;64.34.230.164;56716
58;Cambodia;2020-08-24 08:24:43+00:00;1598257483;2020-08-24 08:24:43+00:00;1598257483.0;[1598257483, 1598257704.76, 1598258058.52, 1598258247.28];2020-08-24 08:37:27.280000+00:00;0.0;2;2;Client_2;B;s9j;B_1;'L''f9''f';L1;Analyst_8;['L', 'f9', 'f'];Distance LESS 3;11.58;12.738;---;--;Closed;False;True;False;False;False;False;True;True;---;---;---;---
59;Marshall Islands;2020-08-25 15:23:26+00:00;1598369006;2020-08-25 15:23:26+00:00;1598369006.0;[1598369006, 1598369267.0, 1598369438.6, 1598369618.0];2020-08-25 15:33:38+00:00;0.0;2;2;Client_1;B;s9j;B_4;'L''ae''f';L1;Analyst_4;['L', 'ae', 'f'];Distance LESS 3;10.2;10.2;---;--;Closed;False;False;False;False;False;False;True;True;---;---;---;---
