id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
16;Antigua and Barbuda;2025-05-02 02:31:41+00:00;1746153101;2025-05-02 02:31:41+00:00;1746153101;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;209.59.68.235;28434;63.218.15.128;59494
17;Vietnam;2025-05-03 13:22:19+00:00;1746278539;2025-05-03 13:22:19+00:00;1746278539;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
18;Norway;2025-05-12 18:41:36+00:00;1747075296;2025-05-12 18:41:36+00:00;1747075296;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;True;True;193.27.94.27;14883;46.36.201.243;52873
19;Mali;2025-05-13 00:22:23+00:00;1747095743;2025-05-13 00:22:23+00:00;1747095743;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;True;True;196.200.86.87;115;67.15.249.63;51873
20;Comoros;2025-05-18 20:14:19+00:00;1747599259;2025-05-18 20:14:19+00:00;1747599259;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
21;Suriname;2025-05-19 13:29:18+00:00;1747661358;2025-05-19 13:29:18+00:00;1747661358;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
22;Lithuania;2025-05-21 09:02:52+00:00;1747818172;2025-05-21 09:02:52+00:00;1747818172;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
23;Federated States of Micronesia;2025-05-21 12:51:58+00:00;1747831918;2025-05-21 12:51:58+00:00;1747831918;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
24;Samoa;2025-05-23 01:28:45+00:00;1747963725;2025-05-23 01:28:45+00:00;1747963725;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;110.5.114.46;672;192.157.190.45;51934
25;Uzbekistan;2025-05-24 03:58:55+00:00;1748059135;2025-05-24 03:58:55+00:00;1748059135;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;46.36.196.60;10628;89.32.63.136;49628
26;United Arab Emirates;2025-05-26 02:21:28+00:00;1748226088;2025-05-26 02:21:28+00:00;1748226088;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;True;True;False;True;False;---;---;---;---
27;Kazakhstan;2025-05-28 02:36:18+00:00;1748399778;2025-05-28 02:36:18+00:00;1748399778;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
28;Paraguay;2025-06-02 08:12:32+00:00;1748851952;2025-06-02 08:12:32+00:00;1748851952;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;True;True;False;True;False;---;---;---;---
29;Romania;2025-06-02 15:21:52+00:00;1748877712;2025-06-02 15:21:52+00:00;1748877712;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
30;Iraq;2025-06-03 11:11:17+00:00;1748949077;2025-06-03 11:11:17+00:00;1748949077;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
31;Fiji;2025-06-03 11:43:22+00:00;1748951002;2025-06-03 11:43:22+00:00;1748951002;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
32;Vanuatu;2025-06-03 17:33:27+00:00;1748972007;2025-06-03 17:33:27+00:00;1748972007;---;2;2;Client_2;B;B_4;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
33;Costa Rica;2025-06-05 16:24:42+00:00;1749140682;2025-06-05 16:24:42+00:00;1749140682;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;True;True;205.211.236.121;43372;46.36.203.63;53014
34;Luxembourg;2025-06-07 15:08:52+00:00;1749308932;2025-06-07 15:08:52+00:00;1749308932;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
35;Vatican;2025-06-08 11:53:38+00:00;1749383618;2025-06-08 11:53:38+00:00;1749383618;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
36;Spain;2025-06-10 12:16:33+00:00;1749557793;2025-06-10 12:16:33+00:00;1749557793;---;2;2;Client_2;B;B_5;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
37;Tunisia;2025-06-13 17:52:58+00:00;1749837178;2025-06-13 17:52:58+00:00;1749837178;---;3;3;Client_1;C;C_8;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
38;Benin;2025-06-19 10:11:04+00:00;1750327864;2025-06-19 10:11:04+00:00;1750327864;---;4;4;Client_2;I;I_7;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
39;Finland;2025-06-22 13:59:13+00:00;1750600753;2025-06-22 13:59:13+00:00;1750600753;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
40;Kuwait;2025-06-23 23:02:48+00:00;1750719768;2025-06-23 23:02:48+00:00;1750719768;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
41;Andorra;2025-06-24 10:40:41+00:00;1750761641;2025-06-24 10:40:41+00:00;1750761641;---;2;2;Client_1;B;B_3;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
42;Luxembourg;2025-06-26 12:24:55+00:00;1750940695;2025-06-26 12:24:55+00:00;1750940695;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
43;Tajikistan;2025-06-26 12:48:34+00:00;1750942114;2025-06-26 12:48:34+00:00;1750942114;---;2;2;Client_2;B;B_2;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
44;Mauritania;2025-06-27 13:34:56+00:00;1751031296;2025-06-27 13:34:56+00:00;1751031296;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
45;France;2025-06-27 13:41:32+00:00;1751031692;2025-06-27 13:41:32+00:00;1751031692;---;4;4;Client_1;I;I_5;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
46;Mauritius;2025-07-08 05:59:04+00:00;1751954344;2025-07-08 05:59:04+00:00;1751954344;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;105.16.38.133;43423;154.73.126.70;60201
47;Iraq;2025-07-08 10:04:06+00:00;1751969046;2025-07-08 10:04:06+00:00;1751969046;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;89.33.66.126;15157;194.29.98.7;61865
48;Ukraine;2025-07-13 02:04:06+00:00;1752372246;2025-07-13 02:04:06+00:00;1752372246;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;True;True;True;False;True;False;---;---;---;---
49;Uruguay;2025-07-13 15:48:59+00:00;1752421739;2025-07-13 15:48:59+00:00;1752421739;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
50;Lebanon;2025-07-13 22:05:01+00:00;1752444301;2025-07-13 22:05:01+00:00;1752444301;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
51;India;2025-07-17 02:41:35+00:00;1752720095;2025-07-17 02:41:35+00:00;1752720095;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
52;India;2025-07-18 20:43:56+00:00;1752871436;2025-07-18 20:43:56+00:00;1752871436;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;103.234.136.1;45806;196.16.194.100;63253
53;Kazakhstan;2025-07-18 23:16:55+00:00;1752880615;2025-07-18 23:16:55+00:00;1752880615;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;5.104.238.40;360;180.92.138.244;52563
54;Mali;2025-07-19 05:15:47+00:00;1752902147;2025-07-19 05:15:47+00:00;1752902147;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
55;Montenegro;2025-07-19 16:18:53+00:00;1752941933;2025-07-19 16:18:53+00:00;1752941933;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
56;Moldova;2025-07-25 22:00:58+00:00;1753480858;2025-07-25 22:00:58+00:00;1753480858;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;89.32.61.62;1004;185.25.127.35;54030
57;Greece;2025-07-26 04:12:40+00:00;1753503160;2025-07-26 04:12:40+00:00;1753503160;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;False;True;False;---;---;---;---
58;Panama;2025-07-30 01:07:06+00:00;1753837626;2025-07-30 01:07:06+00:00;1753837626;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
59;Puerto Rico;2025-08-02 09:54:59+00:00;1754128499;2025-08-02 09:54:59+00:00;1754128499;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
60;Ecuador;2025-08-03 11:24:17+00:00;1754220257;2025-08-03 11:24:17+00:00;1754220257;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
61;Dominica;2025-08-04 09:40:25+00:00;1754300425;2025-08-04 09:40:25+00:00;1754300425;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
62;Colombia;2025-08-11 13:39:48+00:00;1754919588;2025-08-11 13:39:48+00:00;1754919588;---;2;2;Client_1;B;B_6;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
63;Libya;2025-08-12 14:04:57+00:00;1755007497;2025-08-12 14:04:57+00:00;1755007497;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
64;India;2025-08-17 09:26:13+00:00;1755422773;2025-08-17 09:26:13+00:00;1755422773;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;103.234.137.78;30303;209.124.127.78;49600
65;Turkmenistan;2025-08-21 21:27:29+00:00;1755811649;2025-08-21 21:27:29+00:00;1755811649;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;95.85.119.3;10069;202.76.244.64;51967
66;Iraq;2025-08-28 19:13:36+00:00;1756408416;2025-08-28 19:13:36+00:00;1756408416;---;3;3;Client_2;C;C_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
67;Tajikistan;2025-08-28 19:44:26+00:00;1756410266;2025-08-28 19:44:26+00:00;1756410266;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
68;Italy;2025-08-30 07:59:58+00:00;1756540798;2025-08-30 07:59:58+00:00;1756540798;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
69;Finland;2025-09-01 19:20:37+00:00;1756754437;2025-09-01 19:20:37+00:00;1756754437;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
70;Canada;2025-09-02 14:49:37+00:00;1756824577;2025-09-02 14:49:37+00:00;1756824577;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;199.71.185.248;15827;77.92.14.111;61065
71;Cyprus;2025-09-06 05:05:57+00:00;1757135157;2025-09-06 05:05:57+00:00;1757135157;---;4;4;Client_2;I;I_6;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
72;Costa Rica;2025-09-10 19:57:08+00:00;1757534228;2025-09-10 19:57:08+00:00;1757534228;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
73;Qatar;2025-09-11 11:40:19+00:00;1757590819;2025-09-11 11:40:19+00:00;1757590819;---;4;4;Client_1;I;I_5;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
74;East Timor;2025-09-14 10:32:06+00:00;1757845926;2025-09-14 10:32:06+00:00;1757845926;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;216.179.142.51;16717;185.68.49.243;64479
75;Tonga;2025-09-16 02:37:56+00:00;1757990276;2025-09-16 02:37:56+00:00;1757990276;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
76;Austria;2025-09-21 17:05:37+00:00;1758474337;2025-09-21 17:05:37+00:00;1758474337;---;4;4;Client_1;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
77;Uruguay;2025-09-22 17:54:45+00:00;1758563685;2025-09-22 17:54:45+00:00;1758563685;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;False;True;True;200.71.15.22;37696;209.88.242.21;51961
78;Lebanon;2025-09-22 23:23:34+00:00;1758583414;2025-09-22 23:23:34+00:00;1758583414;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
79;Federated States of Micronesia;2025-09-25 04:40:20+00:00;1758775220;2025-09-25 04:40:20+00:00;1758775220;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
80;Norway;2025-09-27 05:28:17+00:00;1758950897;2025-09-27 05:28:17+00:00;1758950897;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
81;Argentina;2025-10-04 11:38:50+00:00;1759577930;2025-10-04 11:38:50+00:00;1759577930;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
82;Antigua and Barbuda;2025-10-10 04:35:39+00:00;1760070939;2025-10-10 04:35:39+00:00;1760070939;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
83;Namibia;2025-10-10 15:35:44+00:00;1760110544;2025-10-10 15:35:44+00:00;1760110544;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
84;Israel;2025-10-12 15:18:20+00:00;1760282300;2025-10-12 15:18:20+00:00;1760282300;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
85;Antigua and Barbuda;2025-10-14 09:54:11+00:00;1760435651;2025-10-14 09:54:11+00:00;1760435651;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
86;Barbados;2025-10-15 01:00:40+00:00;1760490040;2025-10-15 01:00:40+00:00;1760490040;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
87;Myanmar;2025-10-15 04:54:12+00:00;1760504052;2025-10-15 04:54:12+00:00;1760504052;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
88;Maldives;2025-10-19 16:42:03+00:00;1760892123;2025-10-19 16:42:03+00:00;1760892123;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
89;Monaco;2025-10-21 15:27:56+00:00;1761060476;2025-10-21 15:27:56+00:00;1761060476;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
90;Ecuador;2025-10-24 17:22:57+00:00;1761326577;2025-10-24 17:22:57+00:00;1761326577;---;4;4;Client_1;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
91;Trinidad and Tobago;2025-10-24 21:26:58+00:00;1761341218;2025-10-24 21:26:58+00:00;1761341218;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;False;True;---;---;---;---
92;Estonia;2025-10-29 10:31:11+00:00;1761733871;2025-10-29 10:31:11+00:00;1761733871;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;False;True;---;---;---;---
93;Canada;2025-10-30 12:11:01+00:00;1761826261;2025-10-30 12:11:01+00:00;1761826261;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
94;Palau;2025-11-01 00:30:49+00:00;1761957049;2025-11-01 00:30:49+00:00;1761957049;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;False;False;True;False;False;False;104.143.28.109;212;109.200.161.87;49610
95;Kyrgyzstan;2025-11-08 10:50:16+00:00;1762599016;2025-11-08 10:50:16+00:00;1762599016;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;True;False;False;False;217.29.21.92;195;128.90.114.187;52092
96;Madagascar;2025-11-22 09:34:58+00:00;1763804098;2025-11-22 09:34:58+00:00;1763804098;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;True;False;False;False;False;False;---;---;---;---
97;Luxembourg;2025-11-24 04:40:34+00:00;1763959234;2025-11-24 04:40:34+00:00;1763959234;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
98;Barbados;2025-11-25 12:50:16+00:00;1764075016;2025-11-25 12:50:16+00:00;1764075016;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;69.73.213.228;39496;212.124.255.83;65079
99;Egypt;2025-11-26 06:30:44+00:00;1764138644;2025-11-26 06:30:44+00:00;1764138644;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
