id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
39;Kosovo;2025-07-01 17:30:35+00:00;1751391035;2025-07-01 17:30:35+00:00;1751391035;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
40;Sudan;2025-07-01 22:39:39+00:00;1751409579;2025-07-01 22:39:39+00:00;1751409579;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
41;Switzerland;2025-07-01 22:54:14+00:00;1751410454;2025-07-01 22:54:14+00:00;1751410454;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
42;Namibia;2025-07-03 19:25:35+00:00;1751570735;2025-07-03 19:25:35+00:00;1751570735;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
43;Monaco;2025-07-05 23:21:22+00:00;1751757682;2025-07-05 23:21:22+00:00;1751757682;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
44;Namibia;2025-07-06 00:38:09+00:00;1751762289;2025-07-06 00:38:09+00:00;1751762289;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;True;False;False;False;True;False;209.200.129.99;618;103.239.254.81;64889
45;Cambodia;2025-07-09 17:29:56+00:00;1752082196;2025-07-09 17:29:56+00:00;1752082196;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
46;Papua New Guinea;2025-07-11 16:45:47+00:00;1752252347;2025-07-11 16:45:47+00:00;1752252347;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
47;Tunisia;2025-07-11 22:40:01+00:00;1752273601;2025-07-11 22:40:01+00:00;1752273601;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;True;True;False;True;False;154.104.177.89;684;103.25.15.174;62927
48;Kenya;2025-07-13 23:40:23+00:00;1752450023;2025-07-13 23:40:23+00:00;1752450023;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
49;Netherlands;2025-07-15 00:13:47+00:00;1752538427;2025-07-15 00:13:47+00:00;1752538427;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
50;Italy;2025-07-18 04:42:31+00:00;1752813751;2025-07-18 04:42:31+00:00;1752813751;---;4;4;Client_2;I;I_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
51;Estonia;2025-07-19 20:49:38+00:00;1752958178;2025-07-19 20:49:38+00:00;1752958178;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;True;True;False;True;False;89.235.251.80;431;27.122.16.239;63042
52;Serbia;2025-07-24 16:23:08+00:00;1753374188;2025-07-24 16:23:08+00:00;1753374188;---;3;3;Client_2;C;C_7;---;---;---;---;---;---;False;---;True;True;True;False;True;False;178.20.201.181;853;216.110.127.28;64134
53;Antigua and Barbuda;2025-07-24 17:21:25+00:00;1753377685;2025-07-24 17:21:25+00:00;1753377685;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
54;South Africa;2025-07-24 20:35:26+00:00;1753389326;2025-07-24 20:35:26+00:00;1753389326;---;3;3;Client_2;C;C_2;---;---;---;---;---;---;False;---;True;True;True;False;True;False;198.54.173.2;34804;202.63.255.192;64299
55;Malaysia;2025-08-01 17:48:41+00:00;1754070521;2025-08-01 17:48:41+00:00;1754070521;---;3;3;Client_1;C;C_8;---;---;---;---;---;---;False;---;True;True;True;False;True;False;138.108.136.130;15507;122.255.52.251;58814
56;Argentina;2025-08-02 09:46:03+00:00;1754127963;2025-08-02 09:46:03+00:00;1754127963;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
57;Mauritania;2025-08-06 14:23:49+00:00;1754490229;2025-08-06 14:23:49+00:00;1754490229;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
58;Cambodia;2025-08-07 18:03:37+00:00;1754589817;2025-08-07 18:03:37+00:00;1754589817;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
59;Denmark;2025-08-12 19:52:45+00:00;1755028365;2025-08-12 19:52:45+00:00;1755028365;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
60;United States;2025-08-17 13:32:25+00:00;1755437545;2025-08-17 13:32:25+00:00;1755437545;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
61;Nicaragua;2025-08-20 05:03:10+00:00;1755666190;2025-08-20 05:03:10+00:00;1755666190;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
62;Ecuador;2025-08-21 01:39:04+00:00;1755740344;2025-08-21 01:39:04+00:00;1755740344;---;2;2;Client_1;E;E_4;---;---;---;---;---;---;False;---;True;False;False;False;True;False;190.90.187.77;16;93.171.62.44;52223
63;Libya;2025-08-24 18:49:19+00:00;1756061359;2025-08-24 18:49:19+00:00;1756061359;---;3;3;Client_2;C;C_1;---;---;---;---;---;---;False;---;True;True;True;False;True;False;197.234.251.97;18632;69.73.240.29;50043
64;Yemen;2025-08-25 06:01:11+00:00;1756101671;2025-08-25 06:01:11+00:00;1756101671;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
65;Kosovo;2025-08-25 18:35:14+00:00;1756146914;2025-08-25 18:35:14+00:00;1756146914;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
66;Mali;2025-08-25 23:11:52+00:00;1756163512;2025-08-25 23:11:52+00:00;1756163512;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
67;Kyrgyzstan;2025-08-26 06:33:15+00:00;1756189995;2025-08-26 06:33:15+00:00;1756189995;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
68;Saint Lucia;2025-08-29 08:20:12+00:00;1756455612;2025-08-29 08:20:12+00:00;1756455612;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
69;Israel;2025-08-31 23:55:17+00:00;1756684517;2025-08-31 23:55:17+00:00;1756684517;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
70;Serbia;2025-09-10 03:11:23+00:00;1757473883;2025-09-10 03:11:23+00:00;1757473883;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
71;Ivory Coast;2025-09-11 18:22:53+00:00;1757614973;2025-09-11 18:22:53+00:00;1757614973;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
72;Saint Lucia;2025-09-13 05:50:08+00:00;1757742608;2025-09-13 05:50:08+00:00;1757742608;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
73;Panama;2025-09-15 02:31:50+00:00;1757903510;2025-09-15 02:31:50+00:00;1757903510;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
74;Sri Lanka;2025-09-20 10:33:49+00:00;1758364429;2025-09-20 10:33:49+00:00;1758364429;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
75;Togo;2025-09-22 13:37:31+00:00;1758548251;2025-09-22 13:37:31+00:00;1758548251;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
76;Thailand;2025-09-28 15:54:22+00:00;1759074862;2025-09-28 15:54:22+00:00;1759074862;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
77;Laos;2025-09-29 03:34:47+00:00;1759116887;2025-09-29 03:34:47+00:00;1759116887;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
78;Burundi;2025-09-29 20:31:08+00:00;1759177868;2025-09-29 20:31:08+00:00;1759177868;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
79;Maldives;2025-09-30 02:37:54+00:00;1759199874;2025-09-30 02:37:54+00:00;1759199874;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
80;Brazil;2025-10-04 21:30:52+00:00;1759613452;2025-10-04 21:30:52+00:00;1759613452;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
81;Zambia;2025-10-08 03:47:26+00:00;1759895246;2025-10-08 03:47:26+00:00;1759895246;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
82;Sudan;2025-10-10 17:11:11+00:00;1760116271;2025-10-10 17:11:11+00:00;1760116271;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;True;True;True;False;True;False;45.59.138.117;30593;154.118.137.196;57296
83;Bhutan;2025-10-12 06:02:20+00:00;1760248940;2025-10-12 06:02:20+00:00;1760248940;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
84;Panama;2025-10-16 20:16:43+00:00;1760645803;2025-10-16 20:16:43+00:00;1760645803;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;True;True;True;False;True;False;138.0.119.218;427;41.79.224.17;63518
85;Bhutan;2025-10-17 12:27:40+00:00;1760704060;2025-10-17 12:27:40+00:00;1760704060;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;True;True;True;False;True;False;155.254.198.141;567;138.0.118.246;55645
86;Jordan;2025-10-19 14:11:21+00:00;1760883081;2025-10-19 14:11:21+00:00;1760883081;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
87;Bulgaria;2025-10-23 09:03:56+00:00;1761210236;2025-10-23 09:03:56+00:00;1761210236;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
88;Democratic Republic of the Congo;2025-10-25 23:01:14+00:00;1761433274;2025-10-25 23:01:14+00:00;1761433274;---;3;3;Client_1;C;C_8;---;---;---;---;---;---;False;---;True;True;True;False;True;False;41.223.104.72;662;193.17.227.49;52577
89;Taiwan;2025-10-27 20:38:22+00:00;1761597502;2025-10-27 20:38:22+00:00;1761597502;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
90;Indonesia;2025-10-30 06:30:18+00:00;1761805818;2025-10-30 06:30:18+00:00;1761805818;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
91;Papua New Guinea;2025-10-30 11:42:07+00:00;1761824527;2025-10-30 11:42:07+00:00;1761824527;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
92;Equatorial Guinea;2025-11-06 03:14:56+00:00;1762398896;2025-11-06 03:14:56+00:00;1762398896;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;True;False;False;False;True;False;104.167.220.250;8852;194.9.215.153;52838
93;Thailand;2025-11-14 14:55:27+00:00;1763132127;2025-11-14 14:55:27+00:00;1763132127;---;3;3;Client_1;C;C_4;---;---;---;---;---;---;False;---;True;True;True;False;True;False;202.8.65.194;643;201.159.41.60;61941
94;Cyprus;2025-11-15 01:27:07+00:00;1763170027;2025-11-15 01:27:07+00:00;1763170027;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
95;Pakistan;2025-11-17 01:28:57+00:00;1763342937;2025-11-17 01:28:57+00:00;1763342937;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
96;Austria;2025-11-19 03:30:57+00:00;1763523057;2025-11-19 03:30:57+00:00;1763523057;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
97;Syria;2025-11-19 21:40:01+00:00;1763588401;2025-11-19 21:40:01+00:00;1763588401;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;---;---;---;---
98;Yemen;2025-11-22 13:54:20+00:00;1763819660;2025-11-22 13:54:20+00:00;1763819660;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
99;Belize;2025-11-26 02:47:50+00:00;1764125270;2025-11-26 02:47:50+00:00;1764125270;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
