id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
35;Samoa;2025-07-13 01:11:30+00:00;1752369090;2025-07-13 01:11:30+00:00;1752369090;---;2;2;Client_2;E;E_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;43.254.60.70;38001;200.9.189.104;63780
36;Haiti;2025-07-14 18:59:26+00:00;1752519566;2025-07-14 18:59:26+00:00;1752519566;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
37;South Korea;2025-07-21 01:42:12+00:00;1753062132;2025-07-21 01:42:12+00:00;1753062132;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
38;Saudi Arabia;2025-07-24 06:33:31+00:00;1753338811;2025-07-24 06:33:31+00:00;1753338811;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
39;Portugal;2025-07-27 22:16:12+00:00;1753654572;2025-07-27 22:16:12+00:00;1753654572;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
40;Seychelles;2025-07-28 14:44:52+00:00;1753713892;2025-07-28 14:44:52+00:00;1753713892;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
41;Moldova;2025-07-28 20:23:34+00:00;1753734214;2025-07-28 20:23:34+00:00;1753734214;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
42;Austria;2025-07-30 08:24:48+00:00;1753863888;2025-07-30 08:24:48+00:00;1753863888;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;176.120.160.47;3828;2.62.0.240;63675
43;Philippines;2025-08-01 13:45:22+00:00;1754055922;2025-08-01 13:45:22+00:00;1754055922;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;175.41.0.20;12484;178.32.231.153;57663
44;Malaysia;2025-08-07 00:23:40+00:00;1754526220;2025-08-07 00:23:40+00:00;1754526220;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
45;Vatican;2025-08-07 07:40:43+00:00;1754552443;2025-08-07 07:40:43+00:00;1754552443;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
46;Morocco;2025-08-08 18:18:52+00:00;1754677132;2025-08-08 18:18:52+00:00;1754677132;---;3;3;Client_1;C;C_1;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
47;Vietnam;2025-08-09 12:24:02+00:00;1754742242;2025-08-09 12:24:02+00:00;1754742242;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;112.197.40.36;7069;85.10.61.248;50503
48;Malta;2025-08-09 18:54:09+00:00;1754765649;2025-08-09 18:54:09+00:00;1754765649;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
49;Malta;2025-08-10 03:42:54+00:00;1754797374;2025-08-10 03:42:54+00:00;1754797374;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
50;United States;2025-08-10 05:57:46+00:00;1754805466;2025-08-10 05:57:46+00:00;1754805466;---;4;4;Client_2;I;I_8;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
51;Malta;2025-08-11 21:44:07+00:00;1754948647;2025-08-11 21:44:07+00:00;1754948647;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
52;Papua New Guinea;2025-08-16 02:19:11+00:00;1755310751;2025-08-16 02:19:11+00:00;1755310751;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;116.0.64.57;27440;91.207.3.170;64816
53;Thailand;2025-08-19 22:47:20+00:00;1755643640;2025-08-19 22:47:20+00:00;1755643640;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
54;Ethiopia;2025-08-23 11:45:50+00:00;1755949550;2025-08-23 11:45:50+00:00;1755949550;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
55;Samoa;2025-08-27 09:13:11+00:00;1756285991;2025-08-27 09:13:11+00:00;1756285991;---;4;4;Client_1;I;I_8;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
56;Mauritania;2025-08-30 02:56:01+00:00;1756522561;2025-08-30 02:56:01+00:00;1756522561;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
57;Benin;2025-09-03 07:34:20+00:00;1756884860;2025-09-03 07:34:20+00:00;1756884860;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
58;Pakistan;2025-09-04 03:20:29+00:00;1756956029;2025-09-04 03:20:29+00:00;1756956029;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;58.181.122.229;42384;69.80.56.17;49513
59;Papua New Guinea;2025-09-11 18:41:11+00:00;1757616071;2025-09-11 18:41:11+00:00;1757616071;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
60;Vatican;2025-09-15 10:14:34+00:00;1757931274;2025-09-15 10:14:34+00:00;1757931274;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;46.36.192.18;16441;154.127.146.228;53675
61;Peru;2025-09-15 18:17:52+00:00;1757960272;2025-09-15 18:17:52+00:00;1757960272;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
62;Hungary;2025-09-16 13:56:01+00:00;1758030961;2025-09-16 13:56:01+00:00;1758030961;---;2;2;Client_1;B;B_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
63;Syria;2025-09-16 22:04:55+00:00;1758060295;2025-09-16 22:04:55+00:00;1758060295;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;209.58.123.245;9542;213.5.69.34;49420
64;Swaziland;2025-09-17 01:17:02+00:00;1758071822;2025-09-17 01:17:02+00:00;1758071822;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
65;Ecuador;2025-09-21 19:06:07+00:00;1758481567;2025-09-21 19:06:07+00:00;1758481567;---;4;4;Client_1;D;D_1;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
66;Haiti;2025-09-26 13:04:05+00:00;1758891845;2025-09-26 13:04:05+00:00;1758891845;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
67;Guyana;2025-09-27 17:17:01+00:00;1758993421;2025-09-27 17:17:01+00:00;1758993421;---;3;3;Client_2;C;C_2;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
68;Swaziland;2025-09-29 14:19:26+00:00;1759155566;2025-09-29 14:19:26+00:00;1759155566;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
69;Turkey;2025-10-03 04:10:12+00:00;1759464612;2025-10-03 04:10:12+00:00;1759464612;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
70;Seychelles;2025-10-03 04:49:37+00:00;1759466977;2025-10-03 04:49:37+00:00;1759466977;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;165.231.236.159;890;155.254.249.82;62459
71;Kosovo;2025-10-03 14:41:15+00:00;1759502475;2025-10-03 14:41:15+00:00;1759502475;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
72;Iraq;2025-10-05 04:51:30+00:00;1759639890;2025-10-05 04:51:30+00:00;1759639890;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;89.46.206.101;900;183.182.60.163;55869
73;Mexico;2025-10-05 23:31:57+00:00;1759707117;2025-10-05 23:31:57+00:00;1759707117;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;False;True;False;True;True;---;---;---;---
74;Zambia;2025-10-17 00:12:36+00:00;1760659956;2025-10-17 00:12:36+00:00;1760659956;---;2;2;Client_2;E;E_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;41.75.240.200;19784;43.229.62.140;65087
75;Gambia;2025-10-18 21:13:02+00:00;1760821982;2025-10-18 21:13:02+00:00;1760821982;---;3;3;Client_2;C;C_6;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
76;Belgium;2025-10-18 22:55:29+00:00;1760828129;2025-10-18 22:55:29+00:00;1760828129;---;4;4;Client_1;D;D_5;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
77;Mexico;2025-10-20 16:44:48+00:00;1760978688;2025-10-20 16:44:48+00:00;1760978688;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
78;Denmark;2025-10-24 13:09:45+00:00;1761311385;2025-10-24 13:09:45+00:00;1761311385;---;3;3;Client_2;C;C_2;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
79;Burkina Faso;2025-10-25 04:07:51+00:00;1761365271;2025-10-25 04:07:51+00:00;1761365271;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;True;---;---;---;---
80;Turkmenistan;2025-10-25 20:57:38+00:00;1761425858;2025-10-25 20:57:38+00:00;1761425858;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
81;United Kingdom;2025-10-26 02:47:04+00:00;1761446824;2025-10-26 02:47:04+00:00;1761446824;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;True;False;True;False;True;True;---;---;---;---
82;Costa Rica;2025-10-27 05:20:02+00:00;1761542402;2025-10-27 05:20:02+00:00;1761542402;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;190.113.40.247;113;193.217.137.58;64823
83;Dominica;2025-10-28 09:05:17+00:00;1761642317;2025-10-28 09:05:17+00:00;1761642317;---;2;2;Client_2;B;B_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
84;Puerto Rico;2025-10-28 12:19:57+00:00;1761653997;2025-10-28 12:19:57+00:00;1761653997;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
85;Swaziland;2025-11-01 17:05:04+00:00;1762016704;2025-11-01 17:05:04+00:00;1762016704;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
86;Belgium;2025-11-05 18:47:34+00:00;1762368454;2025-11-05 18:47:34+00:00;1762368454;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;False;True;True;False;False;---;---;---;---
87;Tajikistan;2025-11-07 00:29:16+00:00;1762475356;2025-11-07 00:29:16+00:00;1762475356;---;3;3;Client_2;C;C_8;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
88;Sao Tome and Principe;2025-11-12 01:44:08+00:00;1762911848;2025-11-12 01:44:08+00:00;1762911848;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
89;Oman;2025-11-13 00:27:09+00:00;1762993629;2025-11-13 00:27:09+00:00;1762993629;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;37.28.28.53;198;57.70.185.98;61349
90;Suriname;2025-11-13 11:40:19+00:00;1763034019;2025-11-13 11:40:19+00:00;1763034019;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
91;Burkina Faso;2025-11-15 10:21:33+00:00;1763202093;2025-11-15 10:21:33+00:00;1763202093;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;41.78.48.33;20775;196.6.189.88;49794
92;Malawi;2025-11-18 02:12:44+00:00;1763431964;2025-11-18 02:12:44+00:00;1763431964;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
93;Swaziland;2025-11-19 22:28:25+00:00;1763591305;2025-11-19 22:28:25+00:00;1763591305;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
94;Mozambique;2025-11-20 07:03:11+00:00;1763622191;2025-11-20 07:03:11+00:00;1763622191;---;4;4;Client_1;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
95;Comoros;2025-11-21 14:08:02+00:00;1763734082;2025-11-21 14:08:02+00:00;1763734082;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
96;Belarus;2025-11-21 19:58:12+00:00;1763755092;2025-11-21 19:58:12+00:00;1763755092;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;185.47.152.212;722;43.229.62.32;64966
97;Argentina;2025-11-22 14:06:53+00:00;1763820413;2025-11-22 14:06:53+00:00;1763820413;---;2;2;Client_1;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;200.105.68.106;232;194.153.81.93;54417
98;Liberia;2025-11-23 09:01:45+00:00;1763888505;2025-11-23 09:01:45+00:00;1763888505;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;80.78.19.190;44522;197.231.212.121;64893
99;Turkey;2025-11-24 22:13:06+00:00;1764022386;2025-11-24 22:13:06+00:00;1764022386;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;False;False;False;False;---;---;---;---
