id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
26;Portugal;2025-06-09 19:29:22+00:00;1749497362;2025-06-09 19:29:22+00:00;1749497362;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;False;True;False;False;False;---;---;---;---
27;Jordan;2025-06-10 20:10:06+00:00;1749586206;2025-06-10 20:10:06+00:00;1749586206;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
28;Mozambique;2025-06-11 13:15:43+00:00;1749647743;2025-06-11 13:15:43+00:00;1749647743;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
29;Kyrgyzstan;2025-06-13 18:24:57+00:00;1749839097;2025-06-13 18:24:57+00:00;1749839097;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
30;Trinidad and Tobago;2025-06-15 22:40:29+00:00;1750027229;2025-06-15 22:40:29+00:00;1750027229;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
31;Panama;2025-06-23 20:15:59+00:00;1750709759;2025-06-23 20:15:59+00:00;1750709759;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
32;Antigua and Barbuda;2025-06-27 02:36:30+00:00;1750991790;2025-06-27 02:36:30+00:00;1750991790;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;76.76.190.202;287;91.189.61.211;53602
33;Ghana;2025-06-27 07:01:15+00:00;1751007675;2025-06-27 07:01:15+00:00;1751007675;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;False;False;False;False;False;True;41.57.220.198;6613;104.156.215.132;56253
34;Bolivia;2025-06-27 07:39:32+00:00;1751009972;2025-06-27 07:39:32+00:00;1751009972;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
35;Grenada;2025-06-28 00:57:14+00:00;1751072234;2025-06-28 00:57:14+00:00;1751072234;---;3;3;Client_1;C;C_6;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
36;Palau;2025-06-28 10:59:42+00:00;1751108382;2025-06-28 10:59:42+00:00;1751108382;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;False;True;True;True;True;103.30.251.247;29583;154.73.160.227;62556
37;Canada;2025-07-05 08:32:37+00:00;1751704357;2025-07-05 08:32:37+00:00;1751704357;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
38;Cameroon;2025-07-05 14:13:24+00:00;1751724804;2025-07-05 14:13:24+00:00;1751724804;---;4;4;Client_2;I;I_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
39;Niger;2025-07-06 18:58:37+00:00;1751828317;2025-07-06 18:58:37+00:00;1751828317;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
40;Mauritania;2025-07-07 03:59:15+00:00;1751860755;2025-07-07 03:59:15+00:00;1751860755;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;True;True;False;True;True;False;209.88.121.24;9351;202.144.185.1;63235
41;Jamaica;2025-07-11 15:52:19+00:00;1752249139;2025-07-11 15:52:19+00:00;1752249139;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
42;Madagascar;2025-07-12 18:31:56+00:00;1752345116;2025-07-12 18:31:56+00:00;1752345116;---;4;4;Client_1;D;D_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
43;Cambodia;2025-07-14 13:46:47+00:00;1752500807;2025-07-14 13:46:47+00:00;1752500807;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
44;Bhutan;2025-07-18 07:54:46+00:00;1752825286;2025-07-18 07:54:46+00:00;1752825286;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
45;Japan;2025-07-18 14:13:48+00:00;1752848028;2025-07-18 14:13:48+00:00;1752848028;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
46;Papua New Guinea;2025-07-28 03:17:32+00:00;1753672652;2025-07-28 03:17:32+00:00;1753672652;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;103.232.142.149;2086;104.167.200.57;64743
47;Tunisia;2025-07-29 23:29:31+00:00;1753831771;2025-07-29 23:29:31+00:00;1753831771;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;False;True;False;False;False;---;---;---;---
48;Solomon Islands;2025-08-01 17:28:12+00:00;1754069292;2025-08-01 17:28:12+00:00;1754069292;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
49;Venezuela;2025-08-02 19:34:02+00:00;1754163242;2025-08-02 19:34:02+00:00;1754163242;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
50;Andorra;2025-08-03 06:57:34+00:00;1754204254;2025-08-03 06:57:34+00:00;1754204254;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
51;Pakistan;2025-08-05 16:35:38+00:00;1754411738;2025-08-05 16:35:38+00:00;1754411738;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
52;Madagascar;2025-08-06 05:08:19+00:00;1754456899;2025-08-06 05:08:19+00:00;1754456899;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;154.120.180.21;2493;41.79.14.242;64372
53;United Arab Emirates;2025-08-06 20:06:30+00:00;1754510790;2025-08-06 20:06:30+00:00;1754510790;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
54;Djibouti;2025-08-07 16:59:28+00:00;1754585968;2025-08-07 16:59:28+00:00;1754585968;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
55;Jamaica;2025-08-12 11:14:32+00:00;1754997272;2025-08-12 11:14:32+00:00;1754997272;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
56;India;2025-08-13 16:44:14+00:00;1755103454;2025-08-13 16:44:14+00:00;1755103454;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
57;Federated States of Micronesia;2025-08-14 08:25:30+00:00;1755159930;2025-08-14 08:25:30+00:00;1755159930;---;4;4;Client_2;I;I_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
58;Zimbabwe;2025-08-17 02:20:06+00:00;1755397206;2025-08-17 02:20:06+00:00;1755397206;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;True;False;True;False;False;False;---;---;---;---
59;Cape Verde;2025-08-23 15:59:27+00:00;1755964767;2025-08-23 15:59:27+00:00;1755964767;---;3;3;Client_2;C;C_7;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
60;Uruguay;2025-08-30 16:44:10+00:00;1756572250;2025-08-30 16:44:10+00:00;1756572250;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
61;Costa Rica;2025-08-31 19:58:18+00:00;1756670298;2025-08-31 19:58:18+00:00;1756670298;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;True;181.189.56.105;633;193.95.4.146;55837
62;New Zealand;2025-09-02 03:40:58+00:00;1756784458;2025-09-02 03:40:58+00:00;1756784458;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
63;Spain;2025-09-04 08:18:53+00:00;1756973933;2025-09-04 08:18:53+00:00;1756973933;---;4;4;Client_1;I;I_5;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
64;Luxembourg;2025-09-06 17:30:25+00:00;1757179825;2025-09-06 17:30:25+00:00;1757179825;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
65;Guatemala;2025-09-10 16:28:30+00:00;1757521710;2025-09-10 16:28:30+00:00;1757521710;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
66;Switzerland;2025-09-19 20:37:35+00:00;1758314255;2025-09-19 20:37:35+00:00;1758314255;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
67;Israel;2025-09-23 15:13:23+00:00;1758640403;2025-09-23 15:13:23+00:00;1758640403;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
68;Cape Verde;2025-09-24 14:01:14+00:00;1758722474;2025-09-24 14:01:14+00:00;1758722474;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
69;Sierra Leone;2025-09-27 16:26:31+00:00;1758990391;2025-09-27 16:26:31+00:00;1758990391;---;3;3;Client_2;C;C_4;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
70;Guinea-Bissau;2025-10-05 12:20:16+00:00;1759666816;2025-10-05 12:20:16+00:00;1759666816;---;4;4;Client_2;I;I_7;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
71;Burundi;2025-10-07 12:34:29+00:00;1759840469;2025-10-07 12:34:29+00:00;1759840469;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
72;Canada;2025-10-07 15:56:57+00:00;1759852617;2025-10-07 15:56:57+00:00;1759852617;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
73;France;2025-10-08 04:17:11+00:00;1759897031;2025-10-08 04:17:11+00:00;1759897031;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;True;False;True;False;False;False;---;---;---;---
74;Saint Vincent and the Grenadines;2025-10-09 23:03:34+00:00;1760051014;2025-10-09 23:03:34+00:00;1760051014;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
75;Lesotho;2025-10-10 02:39:44+00:00;1760063984;2025-10-10 02:39:44+00:00;1760063984;---;4;4;Client_2;I;I_8;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
76;Burundi;2025-10-14 00:03:05+00:00;1760400185;2025-10-14 00:03:05+00:00;1760400185;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;True;False;True;False;False;False;---;---;---;---
77;Iceland;2025-10-17 22:18:46+00:00;1760739526;2025-10-17 22:18:46+00:00;1760739526;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
78;Kuwait;2025-10-18 13:59:15+00:00;1760795955;2025-10-18 13:59:15+00:00;1760795955;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
79;Pakistan;2025-10-19 14:52:31+00:00;1760885551;2025-10-19 14:52:31+00:00;1760885551;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
80;Turkey;2025-10-21 21:12:59+00:00;1761081179;2025-10-21 21:12:59+00:00;1761081179;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;True;False;True;False;False;False;---;---;---;---
81;Togo;2025-10-21 21:19:59+00:00;1761081599;2025-10-21 21:19:59+00:00;1761081599;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
82;Grenada;2025-10-21 21:22:02+00:00;1761081722;2025-10-21 21:22:02+00:00;1761081722;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
83;Vatican;2025-10-23 01:32:22+00:00;1761183142;2025-10-23 01:32:22+00:00;1761183142;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
84;Trinidad and Tobago;2025-10-24 09:45:39+00:00;1761299139;2025-10-24 09:45:39+00:00;1761299139;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
85;Botswana;2025-10-26 11:37:59+00:00;1761478679;2025-10-26 11:37:59+00:00;1761478679;---;4;4;Client_1;I;I_8;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
86;Armenia;2025-10-26 16:02:12+00:00;1761494532;2025-10-26 16:02:12+00:00;1761494532;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
87;Grenada;2025-10-28 23:12:11+00:00;1761693131;2025-10-28 23:12:11+00:00;1761693131;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;True;True;False;True;True;False;65.48.136.133;62;190.123.125.199;61349
88;Sweden;2025-11-02 19:18:53+00:00;1762111133;2025-11-02 19:18:53+00:00;1762111133;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
89;Gambia;2025-11-04 18:18:50+00:00;1762280330;2025-11-04 18:18:50+00:00;1762280330;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;False;True;False;True;True;True;---;---;---;---
90;Samoa;2025-11-08 07:48:32+00:00;1762588112;2025-11-08 07:48:32+00:00;1762588112;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;False;False;True;True;True;True;57.71.31.218;366;203.12.98.236;49456
91;Ethiopia;2025-11-09 09:04:06+00:00;1762679046;2025-11-09 09:04:06+00:00;1762679046;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;197.154.168.18;39682;103.10.255.218;53216
92;Burkina Faso;2025-11-09 15:53:40+00:00;1762703620;2025-11-09 15:53:40+00:00;1762703620;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
93;Venezuela;2025-11-09 18:48:50+00:00;1762714130;2025-11-09 18:48:50+00:00;1762714130;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
94;Haiti;2025-11-10 07:25:15+00:00;1762759515;2025-11-10 07:25:15+00:00;1762759515;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;False;False;False;False;True;False;---;---;---;---
95;Hungary;2025-11-12 08:34:37+00:00;1762936477;2025-11-12 08:34:37+00:00;1762936477;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
96;Belarus;2025-11-12 13:08:25+00:00;1762952905;2025-11-12 13:08:25+00:00;1762952905;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
97;Azerbaijan;2025-11-21 02:06:27+00:00;1763690787;2025-11-21 02:06:27+00:00;1763690787;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;False;False;False;False;False;True;109.239.24.30;540;104.167.202.22;62692
98;Sri Lanka;2025-11-21 06:55:52+00:00;1763708152;2025-11-21 06:55:52+00:00;1763708152;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;False;False;False;False;False;True;43.252.15.84;4141;103.14.90.191;56196
99;Argentina;2025-11-23 10:14:07+00:00;1763892847;2025-11-23 10:14:07+00:00;1763892847;---;4;4;Client_2;I;I_1;---;---;---;---;---;---;False;---;False;True;True;True;True;True;---;---;---;---
