id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
11;Botswana;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140828.0, 1588140918.0, 1588141278.0, 1588141590.6, 1588142352.6, 1588142518.8, 1588142639.3999999];2020-04-29 06:43:59.400000+00:00;0.0;2;2;Client_1;E;e1TfCrz;E_5;'2''e0''1''a8''9d''eb''l';L1;Analyst_4;['2', 'e0', '1', 'a8', '9d', 'eb', 'l'];Distance LESS 3;32.99;32.99;---;--;Closed;False;False;True;True;False;False;True;True;104.143.27.75;1488;103.3.71.17;56552
12;Cape Verde;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465415.0, 1588465732.4, 1588465884.2, 1588465975.4, 1588466070.2];2020-05-03 00:34:30.200000+00:00;0.0;1;1;Client_2;H;eysgz;H_1;'2''2f''55''10''l';L1;Analyst_1;['2', '2f', '55', '10', 'l'];Distance LESS 3;12.97;12.97;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
13;Moldova;2020-05-04 04:50:57+00:00;1588567857;2020-05-04 04:50:57+00:00;1588567857.0;[1588567857, 1588568068.8, 1588568161.2, 1588568681.4, 1588568866.2, 1588569041.4, 1588569176.4];2020-05-04 05:12:56.400000+00:00;0.0;1;1;Client_2;J;eKHQMb;J_2;'2''41''a9''8e''db''6';L1;Analyst_9;['2', '41', 'a9', '8e', 'db', '6'];Distance LESS 3;21.99;21.99;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
14;Guatemala;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711804.8, 1588712105.3999999, 1588712375.9999998, 1588712484.5999997, 1588712674.7999997, 1588712781.5999997];2020-05-05 21:06:21.600000+00:00;0.0;1;1;Client_1;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_2;['a', '16', 'c0', '71', 'ba', 'l'];Distance LESS 3;21.16;21.16;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
15;Swaziland;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970953.0, 1588971203.2, 1588971319.0, 1588971445.0, 1588971743.8, 1588971825.3999999];2020-05-08 21:03:45.400000+00:00;0.0;1;1;Client_1;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_2;['a', '16', 'c0', '71', 'ba', 'l'];Distance LESS 3;18.44;18.44;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
16;Democratic Republic of the Congo;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324322.8, 1589324641.3999999, 1589324788.3999999, 1589324930.6, 1589325146.6, 1589325237.8];2020-05-12 23:13:57.800000+00:00;0.0;1;1;Client_1;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_6;['a', '16', 'c0', '71', 'ba', 'l'];Distance LESS 3;18.83;18.83;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
17;Maldives;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587399.32, 1589587608.54, 1589587706.22, 1589587766.94, 1589588021.04, 1589588174.82];2020-05-16 00:16:14.820000+00:00;8.666666666666666;3;3;Client_1;C;PdVGqb;C_2;'a''c''5b''ca''be''6';L1;Analyst_1;['a', 'c', '5b', 'ca', 'be', '6'];Distance LESS 3;14.77;16.247;---;--;Closed;False;True;False;False;True;False;True;True;---;---;---;---
18;Gambia;2020-05-20 15:28:39+00:00;1589988519;2020-05-20 15:28:39+00:00;1589988519.0;[1589988519, 1589988722.4, 1589989240.2, 1589989491.6000001, 1589989585.8000002, 1589989762.2000003, 1589989849.8000002];2020-05-20 15:50:49.800000+00:00;0.0;1;1;Client_2;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_8;['a', '16', 'c0', '71', 'ba', 'l'];Distance LESS 3;22.18;22.18;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
19;Uganda;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005651.8, 1590005729.8, 1590005980.6, 1590006239.1999998, 1590006655.6, 1590006787.0, 1590006938.2];2020-05-20 20:35:38.200000+00:00;0.0;2;2;Client_1;E;e1TfCrz;E_4;'2''89''1''c''9d''eb''l';L1;Analyst_2;['2', '89', '1', 'c', '9d', 'eb', 'l'];Distance LESS 3;23.32;23.32;---;--;Closed;False;False;True;True;False;False;True;True;197.157.1.255;43485;57.71.87.35;58396
20;Trinidad and Tobago;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037401.6, 1590037842.0, 1590038239.8, 1590038511.0, 1590038710.8, 1590038871.0];2020-05-21 05:27:51+00:00;0.0;4;4;Client_2;I;eSZosb;I_3;'2''19''98''e2''fb''6';L1;Analyst_1;['2', '19', '98', 'e2', 'fb', '6'];Distance LESS 3;28.2;28.2;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
21;Honduras;2020-05-28 13:51:10+00:00;1590673870;2020-05-28 13:51:10+00:00;1590673870.0;[1590673870, 1590673987.0, 1590674122.6, 1590674389.6, 1590674552.1999998];2020-05-28 14:02:32.200000+00:00;0.0;2;2;Client_2;B;ekib;B_1;'2''ac''fb''6';L1;Analyst_8;['2', 'ac', 'fb', '6'];Distance LESS 3;11.37;11.37;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
22;Romania;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590915044.4, 1590915543.0, 1590915698.4];2020-05-31 09:01:38.400000+00:00;0.0;2;2;Client_1;F;epz;F_4;'2''8e''l';L1;Analyst_5;['2', '8e', 'l'];Distance LESS 3;13.04;13.04;---;--;Closed;False;False;True;True;False;True;True;True;89.39.178.168;21970;195.149.65.224;61622
23;Tajikistan;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125167.2, 1591125645.4, 1591125773.2, 1591125868.0, 1591126036.6, 1591126184.8, 1591126360.6];2020-06-02 19:32:40.600000+00:00;0.0;1;1;Client_2;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_7;['a', '16', 'c0', '71', '5b', 'ba', 'l'];Distance LESS 3;23.11;23.11;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
24;Chad;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256490.6, 1591256623.8, 1591256737.8, 1591257027.6, 1591257279.6, 1591257368.3999999];2020-06-04 07:56:08.400000+00:00;0.0;4;4;Client_1;I;eSZosb;I_6;'2''77''e7''e2''fb''6';L1;Analyst_9;['2', '77', 'e7', 'e2', 'fb', '6'];Distance LESS 3;18.69;18.69;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
25;Uruguay;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591531120.2, 1591531413.6000001, 1591531533.0000002, 1591531963.8000002, 1591532073.6000001, 1591532199.6000001];2020-06-07 12:16:39.600000+00:00;0.0;4;4;Client_2;I;eSZosb;I_7;'2''77''16''44''0''6';L1;Analyst_8;['2', '77', '16', '44', '0', '6'];Distance LESS 3;21.61;21.61;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
26;Saudi Arabia;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540795.0, 1591540996.6, 1591541156.1999998, 1591541276.1999998, 1591541378.1999998];2020-06-07 14:49:38.200000+00:00;0.0;2;2;Client_2;B;ekib;B_2;'2''ac''fb''6';L1;Analyst_8;['2', 'ac', 'fb', 'ac', '6'];Distance LESS 3;13.67;13.67;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
27;Kiribati;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548158.6, 1591548614.6, 1591548837.1999998, 1591549042.9999998];2020-06-07 16:57:23+00:00;0.0;4;4;Client_2;D;eMXz;D_2;'2''7b''e1''l';L1;Analyst_6;['2', '7b', 'e1', 'l'];Distance LESS 3;16.85;16.85;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
28;Latvia;2020-06-07 23:16:44+00:00;1591571804;2020-06-07 23:16:44+00:00;1591571804.0;[1591571804, 1591571943.8, 1591572401.0, 1591572569.0, 1591572694.4];2020-06-07 23:31:34.400000+00:00;0.0;4;4;Client_1;D;eMXz;D_3;'2''7b''e1''l';L1;Analyst_6;['2', '7b', 'e1', 'l'];Distance LESS 3;14.84;14.84;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
29;Moldova;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677898.2, 1591678030.2, 1591678573.8, 1591678812.6, 1591678991.3999999, 1591679166.6];2020-06-09 05:06:06.600000+00:00;0.0;1;1;Client_2;H;eysgz;H_2;'2''a0''55''7d''l';L1;Analyst_4;['2', 'a0', '2f', '55', '1', 'l'];Distance LESS 3;24.46;24.46;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
30;Rwanda;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792761.4, 1591792996.6000001, 1591793274.4, 1591793442.4, 1591793715.4, 1591793804.2];2020-06-10 12:56:44.200000+00:00;0.0;1;1;Client_1;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_3;['a', '7e', '16', 'c0', 'ba', 'l'];Distance LESS 3;21.77;21.77;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
31;Indonesia;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109900.2, 1592109995.6000001, 1592110322.6000001, 1592110447.4, 1592110573.4, 1592110725.2];2020-06-14 04:58:45.200000+00:00;0.0;1;1;Client_2;H;eysgz;H_2;'2''a0''55''7d''l';L1;Analyst_4;['2', 'a0', '2f', '55', '1', 'l'];Distance LESS 3;15.92;15.92;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
32;Tanzania;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159291.6, 1592159663.6, 1592159786.6, 1592159913.1999998];2020-06-14 18:38:33.200000+00:00;0.0;4;4;Client_1;D;eMXz;D_5;'2''7b''e1''l';L1;Analyst_7;['2', '7b', 'e1', 'l'];Distance LESS 3;12.97;12.97;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
33;Malta;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337834.54, 1592338128.24, 1592338435.8, 1592338561.2, 1592338716.96, 1592338915.6200001];2020-06-16 20:21:55.620000+00:00;0.0;1;1;Client_2;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_2;['a', '16', 'c0', '71', 'ba', 'l'];Distance LESS 3;18.57;20.427;---;--;Closed;False;True;False;False;False;True;True;False;---;---;---;---
34;United Arab Emirates;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423627.8, 1592423986.6, 1592424263.1999998, 1592424404.1999998, 1592424599.7999997, 1592424711.9999998];2020-06-17 20:11:52+00:00;0.0;1;1;Client_1;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_2;['a', '16', 'c0', '71', 'ba', 'l'];Distance LESS 3;20.05;20.05;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
35;Haiti;2020-06-24 13:21:14+00:00;1593004874;2020-06-24 13:21:14+00:00;1593004874.0;[1593004874, 1593005042.0, 1593005157.8, 1593005251.3999999, 1593005301.1999998, 1593005491.3999999];2020-06-24 13:31:31.400000+00:00;0.0;1;1;Client_2;G;eFQ1z;G_2;'2''74''91''4e''l';L1;Analyst_3;['2', '74', '91', '4e', 'l'];Distance LESS 3;10.29;10.29;---;--;Closed;False;False;False;True;False;False;False;True;---;---;---;---
36;Myanmar;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117518.6, 1593117899.6, 1593118145.6, 1593118266.1999998, 1593118444.3999999, 1593118696.9999998, 1593118807.3999999];2020-06-25 21:00:07.400000+00:00;0.0;1;1;Client_2;A;PWwHNz;A_1;'a''16''c0''71''ba''l';L1;Analyst_7;['a', '16', 'c0', '71', '5b', 'ba', 'l'];Distance LESS 3;25.84;25.84;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
37;Guyana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269659.6, 1593270043.6, 1593270215.1999998, 1593270379.6];2020-06-27 15:06:19.600000+00:00;0.0;4;4;Client_2;D;eMXz;D_2;'2''7b''e1''l';L1;Analyst_5;['2', '7b', 'e1', 'l'];Distance LESS 3;16.26;16.26;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
38;Niger;2020-06-30 02:40:09+00:00;1593484809;2020-06-30 02:40:09+00:00;1593484809.0;[1593484809, 1593484995.6, 1593485060.3999999, 1593485428.8, 1593485679.0, 1593485823.0, 1593485979.0];2020-06-30 02:59:39+00:00;0.0;1;1;Client_1;J;eKHQMb;J_2;'2''41''a9''8e''db''6';L1;Analyst_1;['2', '41', 'a9', '8e', 'db', '6'];Distance LESS 3;19.5;19.5;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
39;Iraq;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877575.2, 1593877994.0, 1593878178.2, 1593878297.6000001];2020-07-04 15:58:17.600000+00:00;0.0;4;4;Client_2;D;eMXz;D_5;'2''7b''e1''l';L1;Analyst_8;['2', '7b', 'e1', 'l'];Distance LESS 3;14.91;14.91;---;--;Closed;False;False;False;True;True;True;True;True;---;---;---;---
40;Uganda;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009915.4, 1594010197.4, 1594010594.6000001, 1594010750.6000001, 1594010888.0000002];2020-07-06 04:48:08+00:00;0.0;1;1;Client_1;H;eysgz;H_3;'2''2f''5''10''l';L1;Analyst_4;['2', '2f', '5', '10', 'l'];Distance LESS 3;19.3;19.3;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
41;Honduras;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292995.2, 1594293255.9, 1594293480.3000002, 1594293597.7800002, 1594293799.0800002, 1594293922.5000002];2020-07-09 11:25:22.500000+00:00;0.0;4;4;Client_2;I;eSZosb;I_4;'2''77''16''8f''0''6';L1;Analyst_3;['2', '77', '16', '8f', '0', '6'];Distance LESS 3;16.75;18.425;---;--;Closed;False;True;True;False;False;True;False;False;---;---;---;---
42;Malta;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449301.6, 1594449572.1999998, 1594449802.6, 1594449989.1999998, 1594450110.9999998, 1594450199.1999998, 1594450335.9999998];2020-07-11 06:52:16+00:00;0.0;4;4;Client_2;I;eSZosb;I_4;'2''77''16''8f''0''6';L1;Analyst_4;['2', '77', '16', '8f', '0', '5', '6'];Distance LESS 3;21.7;21.7;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
43;Sri Lanka;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594614005.4, 1594614395.4, 1594614529.8000002, 1594614639.6000001, 1594614799.2];2020-07-13 04:33:19.200000+00:00;0.0;1;1;Client_1;H;eysgz;H_1;'2''2f''55''10''l';L1;Analyst_9;['2', '2f', '55', '10', 'l'];Distance LESS 3;15.82;15.82;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
44;South Korea;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072979.0, 1595073278.4, 1595073366.6000001, 1595073558.0000002, 1595073706.2000003, 1595073871.8000002];2020-07-18 12:04:31.800000+00:00;0.0;4;4;Client_1;I;eSZosb;I_2;'2''2c''c8''44''0''6';L1;Analyst_5;['2', '2c', 'c8', '44', '0', '6'];Distance LESS 3;18.98;18.98;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
45;Belarus;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279642.2, 1595279690.2, 1595280056.2, 1595280196.6000001, 1595280317.2, 1595280428.2, 1595280557.8];2020-07-20 21:29:17.800000+00:00;0.0;1;1;Client_2;J;eKHQMb;J_3;'2''41''a9''8e''db''6';L1;Analyst_7;['2', '41', 'a9', '8e', '8d', 'db', '6'];Distance LESS 3;18.63;18.63;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
46;Gambia;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332496.6, 1595332638.1999998, 1595332879.3999999, 1595333485.9999998, 1595333670.1999998];2020-07-21 12:14:30.200000+00:00;0.0;1;1;Client_2;H;eysgz;H_2;'2''a0''55''7d''l';L1;Analyst_8;['2', 'a0', '55', '7d', 'l'];Distance LESS 3;23.82;23.82;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
47;Vanuatu;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474812.6, 1595475628.6, 1595475765.3999999];2020-07-23 03:42:45.400000+00:00;0.0;2;2;Client_2;F;epz;F_2;'2''8e''l';L1;Analyst_9;['2', '8e', 'l'];Distance LESS 3;19.09;19.09;---;--;Closed;False;False;True;True;False;True;True;True;180.222.208.216;37144;91.239.57.19;57665
48;Bangladesh;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848845.8, 1595848944.2, 1595849066.6000001, 1595849209.4];2020-07-27 11:26:49.400000+00:00;0.0;2;2;Client_2;B;ekib;B_1;'2''ac''fb''6';L1;Analyst_3;['2', 'ac', 'fb', '6'];Distance LESS 3;9.09;9.09;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
49;Marshall Islands;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159500.0, 1596159656.6, 1596159912.8, 1596160208.6, 1596160690.3999999, 1596160863.1999998, 1596161031.1999998];2020-07-31 02:03:51.200000+00:00;0.0;2;2;Client_2;E;e1TfCrz;E_5;'2''e0''1''a8''9d''eb''l';L1;Analyst_9;['2', 'e0', '1', 'a8', '9d', 'eb', 'l'];Distance LESS 3;29.02;29.02;---;--;Closed;False;False;True;True;False;False;True;True;64.86.76.77;40788;46.36.196.111;62540
50;Turkmenistan;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596339072.94, 1596339172.6000001, 1596339439.9, 1596339564.64, 1596339708.5200002, 1596339892.6600003];2020-08-02 03:44:52.660000+00:00;0.0;1;1;Client_2;H;eysgz;H_2;'2''a0''55''7d''l';L1;Analyst_4;['2', 'a0', '2f', '55', '1', 'l'];Distance LESS 3;15.01;16.511;---;--;Closed;False;True;False;False;False;False;False;True;---;---;---;---
51;Haiti;2020-08-03 06:24:34+00:00;1596435874;2020-08-03 06:24:34+00:00;1596435874.0;[1596435874, 1596436059.4, 1596436406.2, 1596436518.4, 1596436694.8000002, 1596437359.6000001, 1596437468.8000002];2020-08-03 06:51:08.800000+00:00;0.0;1;1;Client_2;H;eysgz;H_2;'2''a0''55''7d''l';L1;Analyst_9;['2', '2f', 'a0', '55', '7d', 'l'];Distance LESS 3;26.58;26.58;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
52;Spain;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748219.0, 1596748542.4, 1596748834.0, 1596748960.0, 1596749155.6, 1596749263.6];2020-08-06 21:27:43.600000+00:00;0.0;3;3;Client_1;C;PdVGqb;C_1;'a''cd''0''e8''be''6';L1;Analyst_2;['a', 'cd', '0', 'e8', 'be', '6'];Distance LESS 3;19.26;19.26;---;--;Closed;False;False;False;False;True;False;True;True;---;---;---;---
53;Guinea-Bissau;2020-08-10 00:38:50+00:00;1597019930;2020-08-10 00:38:50+00:00;1597019930.0;[1597019930, 1597020159.8, 1597020227.0, 1597020753.2, 1597020911.6000001, 1597021063.4, 1597021224.8000002];2020-08-10 01:00:24.800000+00:00;0.0;1;1;Client_2;J;eKHQMb;J_2;'2''41''a9''8e''db''6';L1;Analyst_1;['2', '41', 'a9', '8e', 'db', '6'];Distance LESS 3;21.58;21.58;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
54;Yemen;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108833.6, 1597108891.8, 1597109400.0, 1597109577.0, 1597109681.4, 1597109834.4];2020-08-11 01:37:14.400000+00:00;0.0;1;1;Client_2;J;eKHQMb;J_3;'2''41''a9''8e''db''6';L1;Analyst_1;['2', '41', 'a9', '8e', 'db', '6'];Distance LESS 3;19.19;19.19;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
