id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Singapore;2020-04-23 18:19:56+00:00;1587665996;2020-04-23 18:19:56+00:00;1587665996.0;[1587665996, 1587666117.2, 1587666443.6000001, 1587666716.6000001, 1587666798.8000002];2020-04-23 18:33:18.800000+00:00;0.0;1;1;Client_2;A;WELP;A_1;'p''1''6a''J';L1;Analyst_6;['p', '1', '6a', 'J'];Distance LESS 3;13.38;13.38;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
11;Swaziland;2020-04-25 21:39:47+00:00;1587850787;2020-04-25 21:39:47+00:00;1587850787.0;[1587850787, 1587850930.4, 1587851037.2, 1587851394.8, 1587851498.0, 1587851725.4, 1587851893.4, 1587851972.6000001];2020-04-25 21:59:32.600000+00:00;0.0;4;4;Client_2;D;SVRMaZP;D_4;'d''8f''a''9b''44''3b''J';L1;Analyst_4;['d', '8f', 'a', '9b', '44', '3b', 'J'];Distance LESS 3;19.76;19.76;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
12;Iceland;2020-04-27 06:26:23+00:00;1587968783;2020-04-27 06:26:23+00:00;1587968783.0;[1587968783, 1587968978.6, 1587969131.6, 1587969253.3999999, 1587969500.6];2020-04-27 06:38:20.600000+00:00;0.0;2;2;Client_2;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_7;['d', '66', 'a2', 'o'];Distance LESS 3;11.96;11.96;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
13;Belize;2020-04-28 08:52:22+00:00;1588063942;2020-04-28 08:52:22+00:00;1588063942.0;[1588063942, 1588064030.8, 1588064765.2, 1588064959.6000001, 1588065107.2, 1588065364.0];2020-04-28 09:16:04+00:00;0.0;1;1;Client_2;H;SgN8z;H_3;'d''20''9f''df''o';L1;Analyst_3;['d', '20', '9f', 'df', 'o'];Distance LESS 3;23.7;23.7;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
14;Slovenia;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140885.0, 1588141223.4, 1588141710.6000001, 1588141761.0000002, 1588141853.4000003];2020-04-29 06:30:53.400000+00:00;0.0;2;2;Client_1;B;WrNEP;B_4;'p''28''e0''ff''J';L1;Analyst_5;['p', '28', 'e0', 'ff', 'J'];Distance LESS 3;19.89;19.89;---;--;Closed;False;False;True;False;False;True;True;False;---;---;---;---
15;Canada;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465422.2, 1588465773.8, 1588465997.6, 1588466289.8, 1588466547.8];2020-05-03 00:42:27.800000+00:00;0.0;1;1;Client_1;H;SgN8z;H_2;'d''af''c9''df''o';L1;Analyst_7;['d', 'af', 'c9', 'df', 'o'];Distance LESS 3;20.93;20.93;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
16;Cape Verde;2020-05-04 03:27:57+00:00;1588562877;2020-05-04 03:27:57+00:00;1588562877.0;[1588562877, 1588563047.4, 1588563114.6000001, 1588563223.8000002, 1588563310.8000002];2020-05-04 03:35:10.800000+00:00;0.0;2;2;Client_2;K;WilP;K_2;'p''6''fa''J';L1;Analyst_8;['p', '6', 'fa', 'J'];Distance LESS 3;7.23;7.23;---;--;Closed;False;False;True;False;True;True;False;False;197.255.133.182;8537;205.248.248.91;59136
17;Tanzania;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711736.4, 1588712076.3000002, 1588712238.66, 1588712814.18, 1588712869.6200001];2020-05-05 21:07:49.620000+00:00;0.0;1;1;Client_2;A;WELP;A_1;'p''1''6a''J';L1;Analyst_4;['p', '1', 'a4', '6a', 'J'];Distance LESS 3;20.57;22.627;---;--;Closed;False;True;False;False;False;False;False;True;---;---;---;---
18;Sao Tome and Principe;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970857.0, 1588970982.4, 1588971332.2, 1588971482.2, 1588971616.6000001, 1588971984.4, 1588972049.8000002];2020-05-08 21:07:29.800000+00:00;0.0;2;2;Client_1;E;Siw3l8P;E_6;'d''32''6f''5d''84''74''J';L1;Analyst_9;['d', '32', '6f', '5d', '84', '74', 'J'];Distance LESS 3;22.18;22.18;---;--;Closed;False;False;True;False;False;False;False;True;197.159.181.100;814;151.80.212.209;59057
19;Mauritania;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324232.2, 1589324517.8, 1589324565.8];2020-05-12 23:02:45.800000+00:00;0.0;1;1;Client_1;J;SKP;J_3;'d''9f''J';L1;Analyst_9;['d', '9f', 'J'];Distance LESS 3;7.63;7.63;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
20;Colombia;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587294.8, 1589587431.0, 1589587606.8, 1589587711.2, 1589587837.2, 1589588597.4, 1589588672.4];2020-05-16 00:24:32.400000+00:00;8.666666666666666;2;2;Client_1;E;Siw3l8P;E_6;'d''32''6f''5d''84''74''J';L1;Analyst_8;['d', '32', '6f', '5d', '84', '74', 'J'];Distance LESS 3;24.54;24.54;---;--;Closed;False;False;True;False;False;False;False;True;200.41.50.44;785;41.79.34.42;64396
21;Gabon;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005786.2, 1590006226.0, 1590006385.6, 1590006845.1999998, 1590006903.3999999];2020-05-20 20:35:03.400000+00:00;0.0;1;1;Client_1;A;WELP;A_1;'p''1''6a''J';L1;Analyst_4;['p', '1', 'a4', '6a', 'J'];Distance LESS 3;22.74;22.74;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
22;Liechtenstein;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037278.0, 1590037453.8, 1590037597.2, 1590037933.2, 1590038448.0, 1590039109.2, 1590039178.2];2020-05-21 05:32:58.200000+00:00;0.0;2;2;Client_1;E;Siw3l8P;E_1;'d''32''6e''6c''a7''e9''J';L1;Analyst_5;['d', '32', '6e', '6c', 'a7', 'e9', 'J'];Distance LESS 3;33.32;33.32;---;--;Closed;False;False;True;False;False;False;False;True;193.202.253.62;14248;195.93.155.160;50630
23;Tajikistan;2020-05-22 06:31:26+00:00;1590129086;2020-05-22 06:31:26+00:00;1590129086.0;[1590129086, 1590129178.4, 1590129308.0, 1590129597.2];2020-05-22 06:39:57.200000+00:00;0.0;4;4;Client_1;I;SZz;I_2;'d''18''o';L1;Analyst_7;['d', '18', 'o'];Distance LESS 3;8.52;8.52;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
24;Federated States of Micronesia;2020-05-26 11:19:59+00:00;1590491999;2020-05-26 11:19:59+00:00;1590491999.0;[1590491999, 1590492169.4, 1590492352.4, 1590492620.6000001, 1590492843.8000002, 1590492921.8000002];2020-05-26 11:35:21.800000+00:00;0.0;2;2;Client_2;B;WrNEP;B_3;'p''fc''47''b6''J';L1;Analyst_1;['p', 'fc', '47', 'b6', 'J'];Distance LESS 3;15.38;15.38;---;--;Closed;False;False;True;False;False;True;True;False;---;---;---;---
25;Republic of the Congo;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590915043.2, 1590915161.4, 1590915246.6000001, 1590915334.8000002, 1590915460.2000003];2020-05-31 08:57:40.200000+00:00;0.0;2;2;Client_1;F;W0ZOz;F_4;'p''83''49''aa''o';L1;Analyst_3;['p', '83', '49', 'aa', 'o'];Distance LESS 3;9.07;9.07;---;--;Closed;False;False;False;False;False;False;False;True;197.149.138.239;48103;69.57.236.250;65430
26;Tuvalu;2020-06-01 14:36:59+00:00;1591022219;2020-06-01 14:36:59+00:00;1591022219.0;[1591022219, 1591022315.0, 1591022527.4, 1591022747.0, 1591022919.2, 1591023099.2];2020-06-01 14:51:39.200000+00:00;0.0;2;2;Client_1;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_2;['d', 'f8', '66', 'a2', 'o'];Distance LESS 3;14.67;14.67;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
27;Kazakhstan;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125163.6, 1591125463.6, 1591125892.6, 1591125943.0];2020-06-02 19:25:43+00:00;0.0;1;1;Client_1;A;WELP;A_1;'p''1''6a''J';L1;Analyst_9;['p', '1', '6a', 'J'];Distance LESS 3;16.15;16.15;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
28;Argentina;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256400.12, 1591256580.3, 1591256808.6599998];2020-06-04 07:46:48.660000+00:00;0.0;4;4;Client_1;I;SZz;I_5;'d''93''o';L1;Analyst_8;['d', '93', 'o'];Distance LESS 3;8.51;9.361;---;--;Closed;False;True;True;True;True;True;False;True;---;---;---;---
29;Barbados;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591531084.2, 1591531369.8, 1591531461.6, 1591531611.0];2020-06-07 12:06:51+00:00;0.0;2;2;Client_1;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_3;['d', '66', 'a2', 'o'];Distance LESS 3;11.8;11.8;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
30;Costa Rica;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540672.0, 1591540912.0, 1591541152.6];2020-06-07 14:45:52.600000+00:00;0.0;4;4;Client_1;I;SZz;I_6;'d''18''o';L1;Analyst_3;['d', '18', 'o'];Distance LESS 3;9.91;9.91;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
31;Singapore;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548178.4, 1591548327.2, 1591548384.2, 1591548476.0, 1591548642.8, 1591548891.2, 1591548944.6000001];2020-06-07 16:55:44.600000+00:00;0.0;4;4;Client_1;D;SVRMaZP;D_3;'d''8f''3''9b''30''f7''J';L1;Analyst_9;['d', '8f', '3', '9b', '30', 'f7', 'J'];Distance LESS 3;15.21;15.21;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
32;Kazakhstan;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677902.4, 1591678124.4, 1591678268.4, 1591678425.6000001];2020-06-09 04:53:45.600000+00:00;0.0;2;2;Client_1;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_7;['d', '66', 'a2', 'o'];Distance LESS 3;12.11;12.11;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
33;Colombia;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792670.2, 1591792927.0, 1591792990.6, 1591793164.0];2020-06-10 12:46:04+00:00;0.0;1;1;Client_1;G;SBiz;G_2;'d''16''70''o';L1;Analyst_1;['d', '16', '70', 'o'];Distance LESS 3;11.1;11.1;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
34;Albania;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109876.8, 1592110227.2, 1592110410.8, 1592110668.8];2020-06-14 04:57:48.800000+00:00;0.0;2;2;Client_2;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_7;['d', '66', 'a2', 'o'];Distance LESS 3;14.98;14.98;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
35;Uganda;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159295.2, 1592159460.8, 1592159547.2, 1592159775.8, 1592160334.3999999, 1592161006.3999999, 1592161072.3999999];2020-06-14 18:57:52.400000+00:00;0.0;4;4;Client_2;D;SVRMaZP;D_2;'d''8f''3''7d''2f''88''J';L1;Analyst_9;['d', '8f', '3', '7d', '2f', '88', 'J'];Distance LESS 3;32.29;32.29;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
36;Lesotho;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337850.2, 1592337981.0];2020-06-16 20:06:21+00:00;0.0;1;1;Client_2;J;SKP;J_2;'d''e2''J';L1;Analyst_6;['d', 'T'];Last step removed due to ESCALATION Status;4.85;4.85;---;--;Transfer;True;False;False;False;False;False;False;False;---;---;---;---
37;Italy;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423643.4, 1592423848.0, 1592424070.6, 1592424118.0];2020-06-17 20:01:58+00:00;0.0;1;1;Client_2;A;WELP;A_1;'p''1''6a''J';L1;Analyst_9;['p', '1', '6a', 'J'];Distance LESS 3;10.15;10.15;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
38;Dominica;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117476.0, 1593117757.4, 1593118297.4, 1593118344.2];2020-06-25 20:52:24.200000+00:00;0.0;1;1;Client_1;A;WELP;A_1;'p''1''6a''J';L1;Analyst_6;['p', '1', '6a', 'J'];Distance LESS 3;18.12;18.12;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
39;Guyana;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269591.2, 1593269720.2, 1593269823.4, 1593270088.0, 1593270191.2, 1593270697.0, 1593270904.0, 1593270992.8];2020-06-27 15:16:32.800000+00:00;0.0;3;3;Client_1;C;WRljHeMP;C_1;'p''f8''97''a5''f8''22''b4''J';L1;Analyst_1;['p', 'f8', '97', 'a5', 'f8', '22', 'b4', 'J'];Distance LESS 3;26.48;26.48;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
40;Italy;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877519.4, 1593877646.6000001, 1593877704.2, 1593877860.2, 1593877987.4, 1593878246.0, 1593878333.6];2020-07-04 15:58:53.600000+00:00;0.0;4;4;Client_2;D;SVRMaZP;D_3;'d''8f''3''9b''30''f7''J';L1;Analyst_1;['d', '8f', '3', '9b', '30', 'f7', 'J'];Distance LESS 3;15.51;15.51;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
41;East Timor;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009805.6, 1594010394.1999998, 1594010655.7999997, 1594010782.3999996, 1594010991.7999997];2020-07-06 04:49:51.800000+00:00;0.0;1;1;Client_1;H;SgN8z;H_1;'d''20''9f''df''o';L1;Analyst_7;['d', '20', '9f', 'df', 'o'];Distance LESS 3;21.03;21.03;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
42;Ghana;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292910.6, 1594293131.3999999, 1594293289.8];2020-07-09 11:14:49.800000+00:00;0.0;4;4;Client_1;I;SZz;I_6;'d''18''o';L1;Analyst_2;['d', '18', 'o'];Distance LESS 3;7.88;7.88;---;--;Closed;False;False;True;True;True;True;False;True;---;---;---;---
43;Sri Lanka;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449208.0, 1594449359.8, 1594449461.2, 1594449694.0];2020-07-11 06:41:34+00:00;0.0;2;2;Client_1;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_5;['d', '66', 'a2', 'o'];Distance LESS 3;11.0;11.0;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
44;Hong Kong;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594613950.8, 1594614332.3999999, 1594614451.1999998, 1594614697.1999998];2020-07-13 04:31:37.200000+00:00;0.0;2;2;Client_2;L;SRgz;L_1;'d''66''a2''o';L1;Analyst_7;['d', '66', 'a2', 'o'];Distance LESS 3;14.12;14.12;---;--;Closed;False;False;True;True;True;True;False;False;---;---;---;---
45;Monaco;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072891.4, 1595073242.4, 1595073406.2, 1595073805.8, 1595073955.2];2020-07-18 12:05:55.200000+00:00;0.0;2;2;Client_1;F;W0ZOz;F_2;'p''b9''23''c0''o';L1;Analyst_3;['p', 'b9', '23', 'c0', 'o'];Distance LESS 3;20.37;20.37;---;--;Closed;False;False;False;False;False;False;False;True;213.215.38.54;11318;208.210.122.169;55287
46;Spain;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279650.6, 1595279915.8, 1595280490.6, 1595280535.6];2020-07-20 21:28:55.600000+00:00;0.0;1;1;Client_1;A;WELP;A_1;'p''1''6a''J';L1;Analyst_9;['p', '1', '6a', 'J'];Distance LESS 3;18.26;18.26;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
47;France;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332416.8, 1595332548.2, 1595332616.0, 1595332747.4];2020-07-21 11:59:07.400000+00:00;0.0;1;1;Client_2;G;SBiz;G_2;'d''16''70''o';L1;Analyst_2;['d', '16', '70', 'o'];Distance LESS 3;8.44;8.44;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
48;North Korea;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474729.2, 1595474806.0, 1595474980.6, 1595475243.3999999, 1595475978.3999999, 1595476502.1999998, 1595476559.7999997];2020-07-23 03:55:59.800000+00:00;0.0;2;2;Client_1;E;Siw3l8P;E_1;'d''32''6e''6c''a7''e9''J';L1;Analyst_5;['d', '32', '6e', '6c', 'a7', 'e9', 'J'];Distance LESS 3;32.33;32.33;---;--;Closed;False;False;True;False;False;False;False;True;31.220.29.141;12862;103.245.166.75;64365
49;Bulgaria;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848854.2, 1595849306.6000001, 1595849629.4, 1595849675.6000001, 1595849721.2];2020-07-27 11:35:21.200000+00:00;0.0;2;2;Client_2;B;WrNEP;B_5;'p''ee''e0''ff''J';L1;Analyst_1;['p', 'ee', 'e0', 'ff', 'J'];Distance LESS 3;17.62;17.62;---;--;Closed;False;False;True;False;False;True;True;False;---;---;---;---
50;Gambia;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159487.4, 1596159632.0, 1596160508.0, 1596160727.0, 1596161011.4, 1596161207.0, 1596161273.6];2020-07-31 02:07:53.600000+00:00;0.0;2;2;Client_1;E;Siw3l8P;E_5;'d''32''98''c1''71''f1''J';L1;Analyst_8;['d', '32', '98', 'c1', '71', 'f1', 'J'];Distance LESS 3;33.06;33.06;---;--;Closed;False;False;True;False;False;False;False;True;196.46.238.59;1964;161.0.154.192;65074
51;Uganda;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596339008.2, 1596339248.2, 1596339488.8, 1596339787.0, 1596339938.2];2020-08-02 03:45:38.200000+00:00;0.0;1;1;Client_1;H;SgN8z;H_2;'d''af''c9''df''o';L1;Analyst_7;['d', 'af', 'c9', 'df', 'o'];Distance LESS 3;17.27;17.27;---;--;Closed;False;False;True;True;True;True;True;True;---;---;---;---
52;Saudi Arabia;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748265.8, 1596748591.6, 1596748800.3999999, 1596749054.1999998, 1596749130.9999998];2020-08-06 21:25:31+00:00;0.0;1;1;Client_2;A;WELP;A_1;'p''1''6a''J';L1;Analyst_4;['p', '6a', '1', '6a', 'J'];Distance LESS 3;17.05;17.05;---;--;Closed;False;False;False;False;False;False;False;True;---;---;---;---
53;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108787.28, 1597108943.7, 1597108985.28];2020-08-11 01:23:05.280000+00:00;0.0;1;1;Client_1;J;SKP;J_3;'d''9f''J';L1;Analyst_5;['d', '9f', 'J'];Distance LESS 3;4.58;5.038;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
54;Guinea-Bissau;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593706.2, 1597593829.2, 1597594162.8, 1597594339.8, 1597594802.3999999, 1597594957.1999998, 1597595012.9999998];2020-08-16 16:23:33+00:00;4.916666666666667;4;4;Client_2;D;SVRMaZP;D_5;'d''78''cb''58''2f''3b''J';L1;Analyst_4;['d', '78', 'cb', '58', '2f', '3b', 'J'];Distance LESS 3;23.55;23.55;---;--;Closed;False;False;True;True;False;True;True;True;---;---;---;---
55;Guinea;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604789.0, 1597604927.0, 1597604998.4];2020-08-16 19:09:58.400000+00:00;0.0;1;1;Client_1;J;SKP;J_2;'d''e2''J';L1;Analyst_9;['d', 'e2', 'J'];Distance LESS 3;6.69;6.69;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
56;Tajikistan;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597741032.42, 1597741800.66, 1597742088.42, 1597742343.8400002, 1597742525.3400002];2020-08-18 09:22:05.340000+00:00;0.0;1;1;Client_1;H;SgN8z;H_3;'d''20''9f''df''o';L1;Analyst_1;['d', '20', '9f', 'df', 'o'];Distance LESS 3;24.99;27.489;---;--;Closed;False;True;True;True;True;True;True;True;---;---;---;---
