id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
12;Uruguay;2025-05-06 03:21:36+00:00;1746501696;2025-05-06 03:21:36+00:00;1746501696;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
13;New Zealand;2025-05-08 00:06:38+00:00;1746662798;2025-05-08 00:06:38+00:00;1746662798;---;2;2;Client_2;E;E_4;---;---;---;---;---;---;False;---;True;False;False;True;False;False;202.14.96.145;957;46.36.203.60;62030
14;United Arab Emirates;2025-05-09 02:50:07+00:00;1746759007;2025-05-09 02:50:07+00:00;1746759007;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;True;False;False;True;False;False;91.229.64.45;643;154.73.66.71;55205
15;Algeria;2025-05-11 00:02:43+00:00;1746921763;2025-05-11 00:02:43+00:00;1746921763;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
16;Nepal;2025-05-15 06:00:36+00:00;1747288836;2025-05-15 06:00:36+00:00;1747288836;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;False;False;True;False;False;103.250.135.76;939;209.59.92.226;54164
17;Haiti;2025-05-15 16:47:13+00:00;1747327633;2025-05-15 16:47:13+00:00;1747327633;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
18;Turkey;2025-05-22 22:55:09+00:00;1747954509;2025-05-22 22:55:09+00:00;1747954509;---;2;2;Client_2;E;E_4;---;---;---;---;---;---;False;---;True;False;False;True;False;False;77.72.190.88;9326;81.89.145.50;54869
19;Cameroon;2025-05-24 18:42:01+00:00;1748112121;2025-05-24 18:42:01+00:00;1748112121;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
20;Zimbabwe;2025-05-26 05:15:42+00:00;1748236542;2025-05-26 05:15:42+00:00;1748236542;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
21;Kuwait;2025-05-27 14:06:32+00:00;1748354792;2025-05-27 14:06:32+00:00;1748354792;---;2;2;Client_1;B;B_1;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
22;Spain;2025-05-29 02:51:48+00:00;1748487108;2025-05-29 02:51:48+00:00;1748487108;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;False;True;False;False;True;46.105.156.39;172;196.46.152.108;58259
23;Bhutan;2025-05-29 03:50:00+00:00;1748490600;2025-05-29 03:50:00+00:00;1748490600;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;True;False;False;True;False;False;119.2.127.129;9894;185.78.147.235;52811
24;Republic of Ireland;2025-05-30 05:49:21+00:00;1748584161;2025-05-30 05:49:21+00:00;1748584161;---;4;4;Client_1;I;I_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
25;Namibia;2025-06-02 18:56:59+00:00;1748890619;2025-06-02 18:56:59+00:00;1748890619;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
26;Guinea-Bissau;2025-06-03 11:06:00+00:00;1748948760;2025-06-03 11:06:00+00:00;1748948760;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
27;Gambia;2025-06-05 21:47:25+00:00;1749160045;2025-06-05 21:47:25+00:00;1749160045;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
28;India;2025-06-07 00:06:54+00:00;1749254814;2025-06-07 00:06:54+00:00;1749254814;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;True;False;False;True;False;False;202.129.202.222;1015;23.249.133.101;62631
29;Trinidad and Tobago;2025-06-11 11:46:47+00:00;1749642407;2025-06-11 11:46:47+00:00;1749642407;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
30;Cape Verde;2025-06-12 10:15:09+00:00;1749723309;2025-06-12 10:15:09+00:00;1749723309;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
31;Gabon;2025-06-13 06:33:24+00:00;1749796404;2025-06-13 06:33:24+00:00;1749796404;---;4;4;Client_2;I;I_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
32;Uzbekistan;2025-06-18 11:50:55+00:00;1750247455;2025-06-18 11:50:55+00:00;1750247455;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
33;Papua New Guinea;2025-06-22 11:57:29+00:00;1750593449;2025-06-22 11:57:29+00:00;1750593449;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;False;103.243.64.12;597;41.74.132.210;54837
34;Mozambique;2025-06-27 00:03:52+00:00;1750982632;2025-06-27 00:03:52+00:00;1750982632;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
35;Belarus;2025-06-27 00:35:23+00:00;1750984523;2025-06-27 00:35:23+00:00;1750984523;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;False;False;True;False;False;217.21.47.10;13672;203.160.128.184;59914
36;Solomon Islands;2025-06-28 17:06:38+00:00;1751130398;2025-06-28 17:06:38+00:00;1751130398;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
37;Switzerland;2025-06-28 22:07:58+00:00;1751148478;2025-06-28 22:07:58+00:00;1751148478;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;True;False;False;True;False;False;193.200.220.181;40068;193.26.30.171;61799
38;Madagascar;2025-07-01 08:33:35+00:00;1751358815;2025-07-01 08:33:35+00:00;1751358815;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;197.159.150.28;37398;203.22.25.138;50330
39;Guinea;2025-07-06 00:12:34+00:00;1751760754;2025-07-06 00:12:34+00:00;1751760754;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
40;Equatorial Guinea;2025-07-08 03:40:28+00:00;1751946028;2025-07-08 03:40:28+00:00;1751946028;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
41;Grenada;2025-07-13 18:17:43+00:00;1752430663;2025-07-13 18:17:43+00:00;1752430663;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
42;Azerbaijan;2025-07-16 08:01:06+00:00;1752652866;2025-07-16 08:01:06+00:00;1752652866;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
43;Andorra;2025-07-19 18:42:50+00:00;1752950570;2025-07-19 18:42:50+00:00;1752950570;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
44;Finland;2025-07-20 16:08:04+00:00;1753027684;2025-07-20 16:08:04+00:00;1753027684;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
45;Federated States of Micronesia;2025-07-21 08:47:50+00:00;1753087670;2025-07-21 08:47:50+00:00;1753087670;---;2;2;Client_2;B;B_1;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
46;Belize;2025-07-22 13:53:18+00:00;1753192398;2025-07-22 13:53:18+00:00;1753192398;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
47;Togo;2025-07-27 17:16:57+00:00;1753636617;2025-07-27 17:16:57+00:00;1753636617;---;4;4;Client_2;D;D_2;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
48;Trinidad and Tobago;2025-07-27 22:20:49+00:00;1753654849;2025-07-27 22:20:49+00:00;1753654849;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;True;False;False;True;False;False;131.221.29.50;3420;206.49.137.155;52092
49;Cuba;2025-08-01 18:48:56+00:00;1754074136;2025-08-01 18:48:56+00:00;1754074136;---;3;3;Client_1;C;C_4;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
50;Canada;2025-08-04 16:33:20+00:00;1754325200;2025-08-04 16:33:20+00:00;1754325200;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
51;Costa Rica;2025-08-06 08:45:59+00:00;1754469959;2025-08-06 08:45:59+00:00;1754469959;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;False;True;False;False;True;179.48.65.129;152;206.61.235.233;60291
52;Cameroon;2025-08-07 11:18:03+00:00;1754565483;2025-08-07 11:18:03+00:00;1754565483;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
53;Guatemala;2025-08-09 12:07:04+00:00;1754741224;2025-08-09 12:07:04+00:00;1754741224;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;200.30.180.91;36413;185.54.160.202;63995
54;Iceland;2025-08-14 11:18:56+00:00;1755170336;2025-08-14 11:18:56+00:00;1755170336;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
55;Antigua and Barbuda;2025-08-15 19:47:38+00:00;1755287258;2025-08-15 19:47:38+00:00;1755287258;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
56;Jordan;2025-08-16 07:28:29+00:00;1755329309;2025-08-16 07:28:29+00:00;1755329309;---;4;4;Client_1;I;I_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
57;Cambodia;2025-08-16 23:51:21+00:00;1755388281;2025-08-16 23:51:21+00:00;1755388281;---;3;3;Client_2;C;C_6;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
58;Sri Lanka;2025-08-19 12:05:10+00:00;1755605110;2025-08-19 12:05:10+00:00;1755605110;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
59;Guatemala;2025-08-20 07:58:28+00:00;1755676708;2025-08-20 07:58:28+00:00;1755676708;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
60;Burundi;2025-08-20 12:31:48+00:00;1755693108;2025-08-20 12:31:48+00:00;1755693108;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
61;Vatican;2025-08-21 00:02:00+00:00;1755734520;2025-08-21 00:02:00+00:00;1755734520;---;3;3;Client_1;C;C_7;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
62;Armenia;2025-08-26 19:42:06+00:00;1756237326;2025-08-26 19:42:06+00:00;1756237326;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
63;Sierra Leone;2025-09-04 07:53:08+00:00;1756972388;2025-09-04 07:53:08+00:00;1756972388;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
64;Tunisia;2025-09-05 12:56:15+00:00;1757076975;2025-09-05 12:56:15+00:00;1757076975;---;4;4;Client_2;I;I_7;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
65;Djibouti;2025-09-06 14:26:23+00:00;1757168783;2025-09-06 14:26:23+00:00;1757168783;---;4;4;Client_2;D;D_1;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
66;Cape Verde;2025-09-08 06:33:52+00:00;1757313232;2025-09-08 06:33:52+00:00;1757313232;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
67;Japan;2025-09-08 11:53:48+00:00;1757332428;2025-09-08 11:53:48+00:00;1757332428;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
68;El Salvador;2025-09-08 13:40:48+00:00;1757338848;2025-09-08 13:40:48+00:00;1757338848;---;2;2;Client_2;B;B_3;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
69;Pakistan;2025-09-15 11:25:07+00:00;1757935507;2025-09-15 11:25:07+00:00;1757935507;---;2;2;Client_2;B;B_5;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
70;Jamaica;2025-09-15 12:45:06+00:00;1757940306;2025-09-15 12:45:06+00:00;1757940306;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;True;True;False;True;False;True;---;---;---;---
71;Zimbabwe;2025-09-16 02:42:58+00:00;1757990578;2025-09-16 02:42:58+00:00;1757990578;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
72;Ghana;2025-09-21 01:48:24+00:00;1758419304;2025-09-21 01:48:24+00:00;1758419304;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;False;False;True;False;False;80.78.17.100;228;37.189.187.208;51025
73;Brazil;2025-09-22 01:57:33+00:00;1758506253;2025-09-22 01:57:33+00:00;1758506253;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
74;Palau;2025-09-23 07:52:33+00:00;1758613953;2025-09-23 07:52:33+00:00;1758613953;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;False;True;False;False;True;104.143.28.88;42524;196.197.178.38;63981
75;Panama;2025-09-25 21:11:17+00:00;1758834677;2025-09-25 21:11:17+00:00;1758834677;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
76;Samoa;2025-09-28 22:59:44+00:00;1759100384;2025-09-28 22:59:44+00:00;1759100384;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
77;Austria;2025-09-30 02:19:24+00:00;1759198764;2025-09-30 02:19:24+00:00;1759198764;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
78;Bolivia;2025-10-01 16:53:03+00:00;1759337583;2025-10-01 16:53:03+00:00;1759337583;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
79;Israel;2025-10-12 22:02:32+00:00;1760306552;2025-10-12 22:02:32+00:00;1760306552;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
80;Argentina;2025-10-16 05:56:53+00:00;1760594213;2025-10-16 05:56:53+00:00;1760594213;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;False;190.11.194.28;783;77.242.213.14;58793
81;Burkina Faso;2025-10-17 05:44:58+00:00;1760679898;2025-10-17 05:44:58+00:00;1760679898;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;True;False;False;True;False;False;192.136.55.22;155;57.82.166.45;58705
82;Ethiopia;2025-10-17 12:59:45+00:00;1760705985;2025-10-17 12:59:45+00:00;1760705985;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
83;Mauritania;2025-10-18 22:31:26+00:00;1760826686;2025-10-18 22:31:26+00:00;1760826686;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;True;False;False;True;False;False;104.167.245.251;7175;37.18.11.1;60558
84;Uzbekistan;2025-10-19 07:04:00+00:00;1760857440;2025-10-19 07:04:00+00:00;1760857440;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;195.34.29.19;720;131.161.106.188;61302
85;Madagascar;2025-10-20 15:44:08+00:00;1760975048;2025-10-20 15:44:08+00:00;1760975048;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
86;Niger;2025-10-26 08:27:32+00:00;1761467252;2025-10-26 08:27:32+00:00;1761467252;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
87;Somalia;2025-11-02 05:25:52+00:00;1762061152;2025-11-02 05:25:52+00:00;1762061152;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
88;Portugal;2025-11-02 12:17:51+00:00;1762085871;2025-11-02 12:17:51+00:00;1762085871;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
89;Botswana;2025-11-06 11:31:45+00:00;1762428705;2025-11-06 11:31:45+00:00;1762428705;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;False;False;False;True;True;---;---;---;---
90;Ghana;2025-11-07 17:19:28+00:00;1762535968;2025-11-07 17:19:28+00:00;1762535968;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
91;Malawi;2025-11-09 07:41:41+00:00;1762674101;2025-11-09 07:41:41+00:00;1762674101;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;True;True;True;True;True;False;154.66.126.205;43997;213.150.169.237;61126
92;Luxembourg;2025-11-14 05:43:56+00:00;1763099036;2025-11-14 05:43:56+00:00;1763099036;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;213.169.102.181;190;87.243.25.238;61837
93;Venezuela;2025-11-14 11:59:10+00:00;1763121550;2025-11-14 11:59:10+00:00;1763121550;---;2;2;Client_2;F;F_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;64.116.139.145;19152;200.10.152.187;60556
94;Lesotho;2025-11-16 03:43:02+00:00;1763264582;2025-11-16 03:43:02+00:00;1763264582;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
95;Iceland;2025-11-16 23:05:25+00:00;1763334325;2025-11-16 23:05:25+00:00;1763334325;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;True;False;True;False;True;---;---;---;---
96;Democratic Republic of the Congo;2025-11-20 18:57:47+00:00;1763665067;2025-11-20 18:57:47+00:00;1763665067;---;3;3;Client_1;C;C_1;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
97;Sweden;2025-11-21 11:37:15+00:00;1763725035;2025-11-21 11:37:15+00:00;1763725035;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;True;True;True;True;True;False;192.165.236.33;674;194.68.225.116;58788
98;Pakistan;2025-11-23 17:56:39+00:00;1763920599;2025-11-23 17:56:39+00:00;1763920599;---;3;3;Client_1;C;C_4;---;---;---;---;---;---;False;---;True;False;True;True;True;True;---;---;---;---
99;Venezuela;2025-11-25 18:19:27+00:00;1764094767;2025-11-25 18:19:27+00:00;1764094767;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;False;True;True;True;True;---;---;---;---
