id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
10;Colombia;2020-04-27 06:26:23+00:00;1587968783;2020-04-27 06:26:23+00:00;1587968783.0;[1587968783, 1587968855.6, 1587969015.1999998, 1587969065.6];2020-04-27 06:31:05.600000+00:00;0.0;2;2;Client_2;K;4HI;K_2;'K''3e''v';L1;Analyst_6;['K', '3e', 'v'];Distance LESS 3;4.71;4.71;---;--;Closed;False;False;True;True;True;True;False;True;200.14.206.103;12955;185.24.129.113;60229
11;Haiti;2020-04-28 08:52:22+00:00;1588063942;2020-04-28 08:52:22+00:00;1588063942.0;[1588063942, 1588064017.6, 1588064356.6, 1588064398.6];2020-04-28 08:59:58.600000+00:00;0.0;2;2;Client_2;K;4HI;K_2;'K''3e''v';L1;Analyst_3;['K', '3e', 'v'];Distance LESS 3;7.61;7.61;---;--;Closed;False;False;True;True;True;True;False;True;192.255.95.33;11306;206.49.89.10;51077
12;Sierra Leone;2020-04-29 06:11:00+00:00;1588140660;2020-04-29 06:11:00+00:00;1588140660.0;[1588140660, 1588140733.8, 1588140856.8, 1588140973.2];2020-04-29 06:16:13.200000+00:00;0.0;2;2;Client_2;L;4V1;L_1;'K''47''L';L1;Analyst_1;['K', '47', 'L'];Distance LESS 3;5.22;5.22;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
13;Equatorial Guinea;2020-05-03 00:21:32+00:00;1588465292;2020-05-03 00:21:32+00:00;1588465292.0;[1588465292, 1588465458.2, 1588465745.0, 1588466115.2, 1588466276.6000001];2020-05-03 00:37:56.600000+00:00;0.0;1;1;Client_2;H;fYD1;H_3;'p''8c''74''L';L1;Analyst_6;['p', '8c', '74', 'L'];Distance LESS 3;16.41;16.41;---;--;Closed;False;False;False;False;True;False;False;True;---;---;---;---
14;North Korea;2020-05-04 04:50:57+00:00;1588567857;2020-05-04 04:50:57+00:00;1588567857.0;[1588567857, 1588567951.8, 1588568137.8, 1588568476.8, 1588568664.6];2020-05-04 05:04:24.600000+00:00;0.0;2;2;Client_2;L;4V1;L_1;'K''47''L';L1;Analyst_9;['K', '47', '5e', 'L'];Distance LESS 3;13.46;13.46;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
15;Ethiopia;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711605.6, 1588711752.6, 1588711845.0, 1588711905.6];2020-05-05 20:51:45.600000+00:00;0.0;1;1;Client_2;J;fnaI;J_1;'p''b8''6d''v';L1;Analyst_5;['p', 'b8', '6d', 'v'];Distance LESS 3;6.56;6.56;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
16;Tajikistan;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970778.4, 1588970973.4, 1588971046.0, 1588971176.2, 1588971359.8];2020-05-08 20:55:59.800000+00:00;0.0;2;2;Client_1;E;4AC1;E_1;'K''6f''53''L';L1;Analyst_7;['K', '6f', '53', '5d', 'L'];Distance LESS 3;10.68;10.68;---;--;Closed;False;False;True;True;False;True;True;True;217.8.34.147;7295;193.108.170.243;50924
17;Turkmenistan;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324172.2, 1589324351.6000001, 1589324595.2, 1589324807.0];2020-05-12 23:06:47+00:00;0.0;1;1;Client_1;A;4rU1;A_1;'K''65''84''L';L1;Analyst_7;['K', '65', '84', 'L'];Distance LESS 3;11.65;11.65;---;--;Closed;False;False;True;False;True;False;False;False;---;---;---;---
18;Slovakia;2020-05-15 23:51:20+00:00;1589586680;2020-05-15 23:51:20+00:00;1589586680.0;[1589586680, 1589586746.6, 1589586997.3999999, 1589587049.6];2020-05-15 23:57:29.600000+00:00;0.0;2;2;Client_2;K;4HI;K_1;'K''38''v';L1;Analyst_4;['K', '38', 'v'];Distance LESS 3;6.16;6.16;---;--;Closed;False;False;True;True;True;True;False;True;158.193.19.79;963;213.149.116.95;58549
19;Solomon Islands;2020-05-20 15:28:39+00:00;1589988519;2020-05-20 15:28:39+00:00;1589988519.0;[1589988519, 1589988650.4, 1589988843.6000001, 1589989056.0000002, 1589989207.2000003];2020-05-20 15:40:07.200000+00:00;0.0;1;1;Client_2;G;fbQ1;G_1;'p''85''ae''L';L1;Analyst_3;['p', '85', 'ae', 'L'];Distance LESS 3;11.47;11.47;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
20;Zimbabwe;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037239.6, 1590037293.6, 1590037529.3999999, 1590038017.8, 1590038148.0];2020-05-21 05:15:48+00:00;0.0;2;2;Client_1;F;4xYE1;F_4;'K''4a''34''45''L';L1;Analyst_6;['K', '4a', '34', '45', 'L'];Distance LESS 3;16.15;16.15;---;--;Closed;False;False;True;True;True;True;False;True;45.42.144.118;360;203.195.35.220;65193
21;Sweden;2020-05-24 17:17:50+00:00;1590340670;2020-05-24 17:17:50+00:00;1590340670.0;[1590340670, 1590340826.0, 1590340967.0, 1590341258.6];2020-05-24 17:27:38.600000+00:00;0.0;4;4;Client_2;D;fz1;D_3;'p''6f''L';L1;Analyst_4;['p', '6f', 'L'];Distance LESS 3;9.81;9.81;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
22;Latvia;2020-05-28 13:51:10+00:00;1590673870;2020-05-28 13:51:10+00:00;1590673870.0;[1590673870, 1590674046.88, 1590674095.72, 1590674299.0];2020-05-28 13:58:19+00:00;0.0;2;2;Client_1;B;fQ1;B_2;'p''eb''L';L1;Analyst_2;['p', 'eb', 'L'];Distance LESS 3;6.5;7.15;---;--;Closed;False;True;True;True;False;True;True;False;---;---;---;---
23;Hong Kong;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590914975.4, 1590915213.6000001, 1590915535.8000002, 1590915796.2000003, 1590916044.0000002];2020-05-31 09:07:24+00:00;0.0;2;2;Client_2;F;4xYE1;F_3;'K''a''ed''8f''L';L1;Analyst_3;['K', 'a', 'ed', '8f', 'L'];Distance LESS 3;18.8;18.8;---;--;Closed;False;False;True;True;True;True;False;True;116.197.185.132;26443;77.73.191.253;65121
24;India;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125027.4, 1591125158.2, 1591125355.0, 1591125620.2];2020-06-02 19:20:20.200000+00:00;0.0;1;1;Client_2;A;4rU1;A_1;'K''65''84''L';L1;Analyst_7;['K', '65', '84', 'L'];Distance LESS 3;10.77;10.77;---;--;Closed;False;False;True;False;True;False;False;False;---;---;---;---
25;Bangladesh;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256329.8, 1591256448.0, 1591256766.6, 1591257021.6];2020-06-04 07:50:21.600000+00:00;0.0;2;2;Client_2;E;4AC1;E_5;'K''6f''c1''L';L1;Analyst_1;['K', '6f', 'c1', 'L'];Distance LESS 3;12.91;12.91;---;--;Closed;False;False;True;True;False;True;True;True;123.49.41.192;6465;72.51.81.153;61089
26;Vanuatu;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591530967.8, 1591531217.3999999, 1591531473.6];2020-06-07 12:04:33.600000+00:00;0.0;2;2;Client_2;L;4V1;L_1;'K''47''L';L1;Analyst_3;['K', '47', 'L'];Distance LESS 3;9.51;9.51;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
27;Grenada;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540697.8, 1591540947.3999999, 1591541268.3999999, 1591541387.8];2020-06-07 14:49:47.800000+00:00;0.0;4;4;Client_2;D;fz1;D_4;'p''72''L';L1;Analyst_2;['p', '72', '7b', 'L'];Distance LESS 3;13.83;13.83;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
28;San Marino;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548120.2, 1591548378.8, 1591548581.6];2020-06-07 16:49:41.600000+00:00;0.0;4;4;Client_2;D;fz1;D_2;'p''7b''L';L1;Analyst_5;['p', '7b', 'L'];Distance LESS 3;9.16;9.16;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
29;Republic of Ireland;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677874.2, 1591677966.0, 1591678114.8, 1591678159.2];2020-06-09 04:49:19.200000+00:00;0.0;1;1;Client_2;J;fnaI;J_3;'p''f8''aa''v';L1;Analyst_9;['p', 'f8', 'aa', 'v'];Distance LESS 3;7.67;7.67;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
30;Morocco;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792585.0, 1591792964.2, 1591793257.6000001, 1591793507.8000002];2020-06-10 12:51:47.800000+00:00;0.0;1;1;Client_1;G;fbQ1;G_2;'p''64''4a''L';L1;Analyst_8;['p', '64', '4a', 'L'];Distance LESS 3;16.83;16.83;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
31;Mauritania;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109863.72, 1592110025.42, 1592110392.38, 1592110539.5600002];2020-06-14 04:55:39.560000+00:00;0.0;2;2;Client_1;L;4V1;L_1;'K''47''L';L1;Analyst_9;['K', '47', '5e', 'L'];Distance LESS 3;11.66;12.826;---;--;Closed;False;True;False;True;True;False;True;False;---;---;---;---
32;Barbados;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159241.2, 1592159319.8, 1592159499.8, 1592159670.8];2020-06-14 18:34:30.800000+00:00;0.0;4;4;Client_1;D;fz1;D_3;'p''6f''L';L1;Analyst_5;['p', '6f', '6f', 'L'];Distance LESS 3;8.93;8.93;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
33;Burundi;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337761.4, 1592337898.2, 1592337970.8];2020-06-16 20:06:10.800000+00:00;0.0;3;3;Client_1;C;49I;C_6;'K''ba''v';L1;Analyst_4;['K', 'ba', 'v'];Distance LESS 3;4.68;4.68;---;--;Closed;False;False;False;False;False;False;True;False;---;---;---;---
34;Japan;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423554.6, 1592423815.0, 1592423951.8, 1592424178.0];2020-06-17 20:02:58+00:00;0.0;1;1;Client_2;A;4rU1;A_1;'K''65''84''L';L1;Analyst_7;['K', '65', '84', 'L'];Distance LESS 3;11.15;11.15;---;--;Closed;False;False;True;False;True;False;False;False;---;---;---;---
35;Paraguay;2020-06-24 13:21:14+00:00;1593004874;2020-06-24 13:21:14+00:00;1593004874.0;[1593004874, 1593005071.4, 1593005292.8000002, 1593005415.2000003, 1593005583.8000002];2020-06-24 13:33:03.800000+00:00;0.0;1;1;Client_2;G;fbQ1;G_2;'p''64''4a''L';L1;Analyst_8;['p', '64', '4a', 'L'];Distance LESS 3;11.83;11.83;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
36;Sao Tome and Principe;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117300.2, 1593117413.6000001, 1593117711.2, 1593117953.6000001];2020-06-25 20:45:53.600000+00:00;0.0;2;2;Client_2;E;4AC1;E_3;'K''5d''c1''L';L1;Analyst_7;['K', '5d', 'c1', 'L'];Distance LESS 3;11.61;11.61;---;--;Closed;False;False;True;True;False;True;True;True;154.72.13.187;22071;41.79.49.242;63377
37;Trinidad and Tobago;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269510.2, 1593269677.0, 1593269882.2, 1593270015.4];2020-06-27 15:00:15.400000+00:00;0.0;4;4;Client_1;D;fz1;D_5;'p''72''L';L1;Analyst_3;['p', '72', '72', 'L'];Distance LESS 3;10.19;10.19;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
38;Djibouti;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877505.0, 1593877633.4, 1593877771.4];2020-07-04 15:49:31.400000+00:00;0.0;4;4;Client_2;D;fz1;D_1;'p''72''L';L1;Analyst_8;['p', '72', 'L'];Distance LESS 3;6.14;6.14;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
39;Sri Lanka;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009810.4, 1594009994.0, 1594010630.6, 1594010904.1999998];2020-07-06 04:48:24.200000+00:00;0.0;1;1;Client_2;H;fYD1;H_1;'p''c6''e2''L';L1;Analyst_9;['p', 'c6', 'e2', 'L'];Distance LESS 3;19.57;19.57;---;--;Closed;False;False;False;False;True;False;False;True;---;---;---;---
40;Honduras;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292950.2, 1594293265.2, 1594293426.6000001, 1594293636.6000001];2020-07-09 11:20:36.600000+00:00;0.0;1;1;Client_1;G;fbQ1;G_2;'p''64''4a''L';L1;Analyst_3;['p', '64', '4a', 'L'];Distance LESS 3;13.66;13.66;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
41;Rwanda;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449112.0, 1594449305.2, 1594449542.8, 1594450023.3999999, 1594450249.6];2020-07-11 06:50:49.600000+00:00;0.0;2;2;Client_1;F;4xYE1;F_2;'K''a''7f''8f''L';L1;Analyst_6;['K', 'a', '7f', '8f', 'L'];Distance LESS 3;20.26;20.26;---;--;Closed;False;False;True;True;True;True;False;True;197.234.245.152;27721;196.43.249.104;61894
42;Luxembourg;2020-07-11 11:04:58+00:00;1594465498;2020-07-11 11:04:58+00:00;1594465498.0;[1594465498, 1594465571.2, 1594465661.2, 1594465810.0, 1594466396.2, 1594466597.8];2020-07-11 11:23:17.800000+00:00;0.0;2;2;Client_1;F;4xYE1;F_4;'K''4a''34''45''L';L1;Analyst_2;['K', '4a', '34', '45', 'L'];Distance LESS 3;18.33;18.33;---;--;Closed;False;False;True;True;True;True;False;True;92.250.170.196;33421;201.234.197.205;61073
43;Montenegro;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594613965.8, 1594614241.8, 1594614506.3999999, 1594614778.8];2020-07-13 04:32:58.800000+00:00;0.0;1;1;Client_1;H;fYD1;H_2;'p''c6''74''L';L1;Analyst_9;['p', 'c6', '74', 'L'];Distance LESS 3;15.48;15.48;---;--;Closed;False;False;False;False;True;False;False;True;---;---;---;---
44;Tajikistan;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072808.24, 1595073022.74, 1595073346.8, 1595073942.12, 1595074167.1799998];2020-07-18 12:09:27.180000+00:00;0.0;2;2;Client_1;F;4xYE1;F_3;'K''a''ed''8f''L';L1;Analyst_8;['K', 'a', 'ed', '8f', 'L'];Distance LESS 3;21.73;23.903;---;--;Closed;False;True;True;True;True;True;False;True;217.8.47.240;13058;45.59.187.52;57106
45;Benin;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279581.0, 1595280104.2, 1595280322.6000001];2020-07-20 21:25:22.600000+00:00;0.0;2;2;Client_2;B;fQ1;B_1;'p''e''L';L1;Analyst_4;['p', 'e', 'L'];Distance LESS 3;14.71;14.71;---;--;Closed;False;False;True;True;False;True;True;False;---;---;---;---
46;Ghana;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332368.2, 1595332693.4, 1595332913.6000001];2020-07-21 12:01:53.600000+00:00;0.0;2;2;Client_1;B;fQ1;B_1;'p''e''L';L1;Analyst_2;['p', 'e', 'L'];Distance LESS 3;11.21;11.21;---;--;Closed;False;False;True;True;False;True;True;False;---;---;---;---
47;Ivory Coast;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474697.4, 1595474901.4, 1595475165.4, 1595475524.2, 1595475736.6000001];2020-07-23 03:42:16.600000+00:00;0.0;2;2;Client_2;F;4xYE1;F_1;'K''a''ed''6b''L';L1;Analyst_9;['K', 'a', 'ed', '6b', 'L'];Distance LESS 3;18.61;18.61;---;--;Closed;False;False;True;True;True;True;False;True;197.242.230.250;256;213.130.205.156;60820
48;Malta;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848736.6, 1595848877.6, 1595849073.1999998];2020-07-27 11:24:33.200000+00:00;0.0;2;2;Client_2;L;4V1;L_1;'K''47''L';L1;Analyst_3;['K', '47', 'L'];Distance LESS 3;6.82;6.82;---;--;Closed;False;False;False;True;True;False;True;False;---;---;---;---
49;North Korea;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159376.4, 1596159493.4, 1596159657.2, 1596159849.2];2020-07-31 01:44:09.200000+00:00;0.0;2;2;Client_1;E;4AC1;E_4;'K''5d''c1''L';L1;Analyst_1;['K', '5d', 'c1', 'L'];Distance LESS 3;9.32;9.32;---;--;Closed;False;False;True;True;False;True;True;True;31.220.29.149;23653;78.110.74.213;56288
50;El Salvador;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596338948.86, 1596339322.4199998, 1596339425.3799999];2020-08-02 03:37:05.380000+00:00;0.0;2;2;Client_1;K;4HI;K_2;'K''3e''v';L1;Analyst_9;['K', '3e', 'v'];Distance LESS 3;7.93;8.723;---;--;Closed;False;True;True;True;True;True;False;True;190.53.44.2;142;2.16.37.100;64996
51;Estonia;2020-08-03 06:24:34+00:00;1596435874;2020-08-03 06:24:34+00:00;1596435874.0;[1596435874, 1596435919.0, 1596436087.6, 1596436256.8, 1596436324.0];2020-08-03 06:32:04+00:00;0.0;2;2;Client_1;K;4HI;K_2;'K''3e''v';L1;Analyst_9;['K', 'b5', '3e', 'v'];Distance LESS 3;7.5;7.5;---;--;Closed;False;False;True;True;True;True;False;True;185.14.218.233;22994;197.157.244.47;63387
52;Norway;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748238.2, 1596748397.8, 1596748546.0];2020-08-06 21:15:46+00:00;0.0;4;4;Client_1;D;fz1;D_1;'p''72''L';L1;Analyst_5;['p', '72', 'L'];Distance LESS 3;7.3;7.3;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
53;Jordan;2020-08-10 00:38:50+00:00;1597019930;2020-08-10 00:38:50+00:00;1597019930.0;[1597019930, 1597020053.6, 1597020221.6, 1597020352.3999999, 1597020552.1999998, 1597020627.1999998];2020-08-10 00:50:27.200000+00:00;0.0;1;1;Client_1;J;fnaI;J_2;'p''b0''e9''v';L1;Analyst_1;['p', 'b0', 'e9', 'ed', 'v'];Distance LESS 3;11.62;11.62;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
54;Lesotho;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108812.6, 1597108918.8, 1597109156.3999999, 1597109374.8, 1597109466.0];2020-08-11 01:31:06+00:00;0.0;1;1;Client_1;J;fnaI;J_2;'p''b0''e9''v';L1;Analyst_1;['p', 'b0', 'e9', 'ed', 'v'];Distance LESS 3;13.05;13.05;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
55;Azerbaijan;2020-08-14 12:13:17+00:00;1597407197;2020-08-14 12:13:17+00:00;1597407197.0;[1597407197, 1597407351.8, 1597407647.6, 1597408010.6, 1597408103.0, 1597408181.0, 1597408263.8];2020-08-14 12:31:03.800000+00:00;0.0;4;4;Client_2;I;fx70I;I_1;'p''69''a7''74''v';L1;Analyst_3;['p', '69', 'a7', '5f', '74', 'v'];Distance LESS 3;17.78;17.78;---;--;Closed;False;False;True;True;False;False;True;True;---;---;---;---
56;Republic of Ireland;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593772.8, 1597593874.8, 1597593993.6];2020-08-16 16:06:33.600000+00:00;4.916666666666667;4;4;Client_1;D;fz1;D_3;'p''6f''L';L1;Analyst_7;['p', '6f', 'L'];Distance LESS 3;6.56;6.56;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
57;Suriname;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604681.0, 1597604789.0, 1597604894.0, 1597605117.2];2020-08-16 19:11:57.200000+00:00;0.0;4;4;Client_1;D;fz1;D_3;'p''6f''L';L1;Analyst_5;['p', '6f', '6f', 'L'];Distance LESS 3;8.67;8.67;---;--;Closed;False;False;False;True;True;True;False;False;---;---;---;---
58;Singapore;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597741042.2, 1597741296.0, 1597741566.6, 1597741785.6];2020-08-18 09:09:45.600000+00:00;0.0;1;1;Client_2;G;fbQ1;G_1;'p''85''ae''L';L1;Analyst_8;['p', '85', 'ae', 'L'];Distance LESS 3;15.16;15.16;---;--;Closed;False;False;True;False;False;True;False;False;---;---;---;---
59;Czech Republic;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958517.06, 1597958611.44, 1597958706.48, 1597959015.3600001, 1597959293.88];2020-08-20 21:34:53.880000+00:00;0.0;2;2;Client_1;E;4AC1;E_4;'K''5d''c1''L';L1;Analyst_5;['K', '5d', '6f', 'c1', 'L'];Distance LESS 3;12.68;13.948;---;--;Closed;False;True;True;True;False;True;True;True;185.24.236.164;349;202.61.118.101;59117
60;Guyana;2020-08-21 22:02:33+00:00;1598047353;2020-08-21 22:02:33+00:00;1598047353.0;[1598047353, 1598047402.8, 1598047584.0, 1598047877.4, 1598048158.8000002];2020-08-21 22:15:58.800000+00:00;0.0;2;2;Client_2;E;4AC1;E_3;'K''5d''c1''L';L1;Analyst_4;['K', '5d', 'c1', 'L'];Distance LESS 3;13.43;13.43;---;--;Closed;False;False;True;True;False;True;True;True;190.105.159.246;25225;192.210.6.119;50590
