id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
12;Bolivia;2025-04-21 05:29:55+00:00;1745213395;2025-04-21 05:29:55+00:00;1745213395;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
13;Cape Verde;2025-04-24 22:02:33+00:00;1745532153;2025-04-24 22:02:33+00:00;1745532153;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
14;Trinidad and Tobago;2025-04-25 19:17:00+00:00;1745608620;2025-04-25 19:17:00+00:00;1745608620;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
15;Andorra;2025-04-25 19:54:16+00:00;1745610856;2025-04-25 19:54:16+00:00;1745610856;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
16;Portugal;2025-04-27 16:02:04+00:00;1745769724;2025-04-27 16:02:04+00:00;1745769724;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
17;Spain;2025-04-28 01:08:25+00:00;1745802505;2025-04-28 01:08:25+00:00;1745802505;---;1;1;Client_1;J;J_3;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
18;India;2025-05-04 21:54:41+00:00;1746395681;2025-05-04 21:54:41+00:00;1746395681;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;171.78.41.40;15193;185.40.191.17;56445
19;Israel;2025-05-06 20:33:02+00:00;1746563582;2025-05-06 20:33:02+00:00;1746563582;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
20;Guinea;2025-05-09 14:05:54+00:00;1746799554;2025-05-09 14:05:54+00:00;1746799554;---;3;3;Client_2;C;C_1;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
21;Haiti;2025-05-11 19:40:32+00:00;1746992432;2025-05-11 19:40:32+00:00;1746992432;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
22;Botswana;2025-05-11 23:33:40+00:00;1747006420;2025-05-11 23:33:40+00:00;1747006420;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
23;Zimbabwe;2025-05-14 10:14:28+00:00;1747217668;2025-05-14 10:14:28+00:00;1747217668;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
24;El Salvador;2025-05-15 04:29:16+00:00;1747283356;2025-05-15 04:29:16+00:00;1747283356;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;True;True;True;False;True;201.247.23.77;37612;104.143.24.6;65105
25;Malawi;2025-05-15 22:17:34+00:00;1747347454;2025-05-15 22:17:34+00:00;1747347454;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;41.190.92.24;308;41.78.136.141;59861
26;Kyrgyzstan;2025-05-19 18:01:53+00:00;1747677713;2025-05-19 18:01:53+00:00;1747677713;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
27;Brazil;2025-05-22 12:37:04+00:00;1747917424;2025-05-22 12:37:04+00:00;1747917424;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
28;Papua New Guinea;2025-05-23 16:30:27+00:00;1748017827;2025-05-23 16:30:27+00:00;1748017827;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
29;Grenada;2025-05-24 00:24:56+00:00;1748046296;2025-05-24 00:24:56+00:00;1748046296;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;69.73.245.182;3064;109.71.229.133;50124
30;France;2025-05-26 16:01:26+00:00;1748275286;2025-05-26 16:01:26+00:00;1748275286;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
31;Vatican;2025-05-29 05:14:27+00:00;1748495667;2025-05-29 05:14:27+00:00;1748495667;---;2;2;Client_1;E;E_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;57.79.222.28;802;89.34.68.43;52287
32;Burkina Faso;2025-06-01 08:27:12+00:00;1748766432;2025-06-01 08:27:12+00:00;1748766432;---;2;2;Client_2;F;F_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;217.113.74.145;10529;196.12.11.22;51439
33;Pakistan;2025-06-01 18:18:22+00:00;1748801902;2025-06-01 18:18:22+00:00;1748801902;---;4;4;Client_1;D;D_4;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
34;Republic of Ireland;2025-06-02 00:46:48+00:00;1748825208;2025-06-02 00:46:48+00:00;1748825208;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
35;Lesotho;2025-06-04 15:37:51+00:00;1749051471;2025-06-04 15:37:51+00:00;1749051471;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
36;Japan;2025-06-05 22:11:54+00:00;1749161514;2025-06-05 22:11:54+00:00;1749161514;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;125.252.129.157;407;154.73.61.66;60045
37;Ethiopia;2025-06-07 03:28:39+00:00;1749266919;2025-06-07 03:28:39+00:00;1749266919;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
38;Grenada;2025-06-07 17:07:36+00:00;1749316056;2025-06-07 17:07:36+00:00;1749316056;---;4;4;Client_1;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
39;Madagascar;2025-06-11 06:29:27+00:00;1749623367;2025-06-11 06:29:27+00:00;1749623367;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
40;Hungary;2025-06-12 17:23:24+00:00;1749749004;2025-06-12 17:23:24+00:00;1749749004;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
41;Luxembourg;2025-06-14 09:03:09+00:00;1749891789;2025-06-14 09:03:09+00:00;1749891789;---;4;4;Client_1;I;I_7;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
42;Cambodia;2025-06-20 02:57:39+00:00;1750388259;2025-06-20 02:57:39+00:00;1750388259;---;2;2;Client_2;F;F_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;124.108.5.118;78;88.85.106.62;51728
43;Uruguay;2025-06-23 07:46:07+00:00;1750664767;2025-06-23 07:46:07+00:00;1750664767;---;2;2;Client_2;K;K_2;---;---;---;---;---;---;False;---;False;True;True;True;False;True;200.0.204.189;21125;193.221.218.106;60011
44;Bhutan;2025-06-29 23:40:49+00:00;1751240449;2025-06-29 23:40:49+00:00;1751240449;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;True;True;True;False;True;202.89.26.129;846;185.56.163.3;53567
45;Panama;2025-06-30 11:59:20+00:00;1751284760;2025-06-30 11:59:20+00:00;1751284760;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
46;Namibia;2025-07-05 08:05:49+00:00;1751702749;2025-07-05 08:05:49+00:00;1751702749;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;104.143.24.0;26963;91.205.138.90;54179
47;Gabon;2025-07-06 05:45:40+00:00;1751780740;2025-07-06 05:45:40+00:00;1751780740;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
48;Gambia;2025-07-08 11:20:19+00:00;1751973619;2025-07-08 11:20:19+00:00;1751973619;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
49;Burundi;2025-07-09 09:00:46+00:00;1752051646;2025-07-09 09:00:46+00:00;1752051646;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
50;Trinidad and Tobago;2025-07-11 10:41:53+00:00;1752230513;2025-07-11 10:41:53+00:00;1752230513;---;4;4;Client_2;I;I_3;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
51;Sierra Leone;2025-07-13 10:59:15+00:00;1752404355;2025-07-13 10:59:15+00:00;1752404355;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
52;Chad;2025-07-14 18:02:45+00:00;1752516165;2025-07-14 18:02:45+00:00;1752516165;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
53;Haiti;2025-07-15 12:39:11+00:00;1752583151;2025-07-15 12:39:11+00:00;1752583151;---;2;2;Client_1;B;B_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
54;Tunisia;2025-07-19 02:17:57+00:00;1752891477;2025-07-19 02:17:57+00:00;1752891477;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
55;Cape Verde;2025-07-19 02:51:33+00:00;1752893493;2025-07-19 02:51:33+00:00;1752893493;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;41.79.124.190;112;92.53.34.37;50051
56;Finland;2025-07-23 07:31:02+00:00;1753255862;2025-07-23 07:31:02+00:00;1753255862;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;True;True;True;False;True;137.33.142.44;43129;103.230.67.58;55887
57;Ghana;2025-07-27 21:01:33+00:00;1753650093;2025-07-27 21:01:33+00:00;1753650093;---;4;4;Client_2;D;D_6;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
58;Nepal;2025-07-29 23:37:23+00:00;1753832243;2025-07-29 23:37:23+00:00;1753832243;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
59;Palau;2025-07-30 21:03:12+00:00;1753909392;2025-07-30 21:03:12+00:00;1753909392;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
60;Jamaica;2025-07-31 18:43:16+00:00;1753987396;2025-07-31 18:43:16+00:00;1753987396;---;3;3;Client_2;C;C_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
61;Federated States of Micronesia;2025-07-31 21:33:37+00:00;1753997617;2025-07-31 21:33:37+00:00;1753997617;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
62;Equatorial Guinea;2025-08-02 12:41:51+00:00;1754138511;2025-08-02 12:41:51+00:00;1754138511;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;154.73.58.164;513;103.224.215.24;55844
63;Cuba;2025-08-03 06:04:42+00:00;1754201082;2025-08-03 06:04:42+00:00;1754201082;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
64;Iceland;2025-08-07 13:06:35+00:00;1754571995;2025-08-07 13:06:35+00:00;1754571995;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
65;Niger;2025-08-09 02:13:45+00:00;1754705625;2025-08-09 02:13:45+00:00;1754705625;---;2;2;Client_1;E;E_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;217.113.81.99;20939;66.178.123.217;61716
66;Jordan;2025-08-11 04:16:44+00:00;1754885804;2025-08-11 04:16:44+00:00;1754885804;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
67;Costa Rica;2025-08-12 19:22:04+00:00;1755026524;2025-08-12 19:22:04+00:00;1755026524;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
68;Austria;2025-08-15 03:50:25+00:00;1755229825;2025-08-15 03:50:25+00:00;1755229825;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;62.46.255.153;5542;202.128.63.156;58240
69;Venezuela;2025-08-18 00:54:42+00:00;1755478482;2025-08-18 00:54:42+00:00;1755478482;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
70;Canada;2025-08-18 17:27:04+00:00;1755538024;2025-08-18 17:27:04+00:00;1755538024;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
71;Saint Vincent and the Grenadines;2025-08-19 19:40:38+00:00;1755632438;2025-08-19 19:40:38+00:00;1755632438;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
72;Solomon Islands;2025-08-23 02:38:23+00:00;1755916703;2025-08-23 02:38:23+00:00;1755916703;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;46.36.197.176;945;212.77.23.68;58391
73;Switzerland;2025-08-25 22:43:00+00:00;1756161780;2025-08-25 22:43:00+00:00;1756161780;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;True;True;True;False;True;194.150.245.99;803;200.0.203.55;61844
74;Grenada;2025-09-01 00:03:06+00:00;1756684986;2025-09-01 00:03:06+00:00;1756684986;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
75;Djibouti;2025-09-01 10:17:14+00:00;1756721834;2025-09-01 10:17:14+00:00;1756721834;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;False;False;True;False;True;---;---;---;---
76;Iceland;2025-09-04 15:23:12+00:00;1756999392;2025-09-04 15:23:12+00:00;1756999392;---;4;4;Client_2;I;I_7;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
77;Pakistan;2025-09-08 00:16:01+00:00;1757290561;2025-09-08 00:16:01+00:00;1757290561;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
78;New Zealand;2025-09-11 14:36:07+00:00;1757601367;2025-09-11 14:36:07+00:00;1757601367;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
79;Sweden;2025-09-18 11:37:57+00:00;1758195477;2025-09-18 11:37:57+00:00;1758195477;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
80;Cameroon;2025-10-01 15:54:16+00:00;1759334056;2025-10-01 15:54:16+00:00;1759334056;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
81;Somalia;2025-10-02 08:22:37+00:00;1759393357;2025-10-02 08:22:37+00:00;1759393357;---;4;4;Client_2;I;I_4;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
82;Canada;2025-10-06 14:35:12+00:00;1759761312;2025-10-06 14:35:12+00:00;1759761312;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
83;Belize;2025-10-10 07:30:59+00:00;1760081459;2025-10-10 07:30:59+00:00;1760081459;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
84;Ghana;2025-10-11 22:44:06+00:00;1760222646;2025-10-11 22:44:06+00:00;1760222646;---;4;4;Client_1;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
85;Kuwait;2025-10-12 00:56:37+00:00;1760230597;2025-10-12 00:56:37+00:00;1760230597;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
86;Burundi;2025-10-13 19:02:46+00:00;1760382166;2025-10-13 19:02:46+00:00;1760382166;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
87;Antigua and Barbuda;2025-10-17 07:40:10+00:00;1760686810;2025-10-17 07:40:10+00:00;1760686810;---;4;4;Client_2;I;I_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
88;Sri Lanka;2025-10-21 10:11:29+00:00;1761041489;2025-10-21 10:11:29+00:00;1761041489;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
89;Mozambique;2025-10-22 01:59:27+00:00;1761098367;2025-10-22 01:59:27+00:00;1761098367;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;True;True;True;False;True;True;---;---;---;---
90;Guinea-Bissau;2025-10-24 17:33:04+00:00;1761327184;2025-10-24 17:33:04+00:00;1761327184;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
91;Belarus;2025-10-31 14:41:03+00:00;1761921663;2025-10-31 14:41:03+00:00;1761921663;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
92;United Arab Emirates;2025-11-01 15:20:30+00:00;1762010430;2025-11-01 15:20:30+00:00;1762010430;---;3;3;Client_2;C;C_3;---;---;---;---;---;---;False;---;False;True;False;False;False;False;---;---;---;---
93;Mauritania;2025-11-02 02:24:08+00:00;1762050248;2025-11-02 02:24:08+00:00;1762050248;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
94;Samoa;2025-11-11 16:54:05+00:00;1762880045;2025-11-11 16:54:05+00:00;1762880045;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
95;Uzbekistan;2025-11-14 00:04:54+00:00;1763078694;2025-11-14 00:04:54+00:00;1763078694;---;2;2;Client_2;E;E_5;---;---;---;---;---;---;False;---;True;True;True;True;True;True;195.34.28.158;20871;185.12.183.151;50267
96;Guatemala;2025-11-18 19:04:28+00:00;1763492668;2025-11-18 19:04:28+00:00;1763492668;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
97;Guatemala;2025-11-20 17:52:25+00:00;1763661145;2025-11-20 17:52:25+00:00;1763661145;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;---;---;---;---
98;Turkey;2025-11-23 19:38:46+00:00;1763926726;2025-11-23 19:38:46+00:00;1763926726;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;False;False;True;False;False;False;---;---;---;---
99;Azerbaijan;2025-11-24 20:26:34+00:00;1764015994;2025-11-24 20:26:34+00:00;1764015994;---;1;1;Client_1;H;H_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;---;---;---;---
