id;country;raised;raised_tsp;allocated;allocated_tsp;stages;fixed;wait time;init_priority;priority;client;family;family action;subfamily;subfamily action;team;analyst;action;action status;duration;duration_outlier;similar;inheritance elapsed time;status;escalate;outlier;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
16;Moldova;2020-05-04 03:27:57+00:00;1588562877;2020-05-04 03:27:57+00:00;1588562877.0;[1588562877, 1588562963.4, 1588563385.2, 1588563837.6000001, 1588564084.8000002, 1588564195.2000003];2020-05-04 03:49:55.200000+00:00;0.0;1;1;Client_2;H;vR3tA;H_2;'D''52''89''7''4';L1;Analyst_4;['D', '52', '89', '7', '4'];Distance LESS 3;21.97;21.97;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
17;Burkina Faso;2020-05-05 20:45:12+00:00;1588711512;2020-05-05 20:45:12+00:00;1588711512.0;[1588711512, 1588711672.8, 1588712076.6, 1588712392.8];2020-05-05 20:59:52.800000+00:00;0.0;1;1;Client_1;A;v1Q;A_1;'D''34''i';L1;Analyst_3;['D', '34', 'i'];Distance LESS 3;14.68;14.68;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
18;Bolivia;2020-05-08 20:45:19+00:00;1588970719;2020-05-08 20:45:19+00:00;1588970719.0;[1588970719, 1588970785.0, 1588970834.2, 1588970982.4, 1588971208.6000001];2020-05-08 20:53:28.600000+00:00;0.0;4;4;Client_1;D;euNQ;D_6;'K''85''83''i';L1;Analyst_5;['K', '85', '83', 'i'];Distance LESS 3;8.16;8.16;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
19;Kenya;2020-05-12 22:55:08+00:00;1589324108;2020-05-12 22:55:08+00:00;1589324108.0;[1589324108, 1589324298.8, 1589324843.0, 1589325096.8];2020-05-12 23:11:36.800000+00:00;0.0;1;1;Client_2;A;v1Q;A_1;'D''34''i';L1;Analyst_9;['D', '34', 'i'];Distance LESS 3;16.48;16.48;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
20;Guinea;2020-05-15 23:51:20+00:00;1589586680;2020-05-16 00:00:00+00:00;1589587200.0;[1589587200.0, 1589587278.0, 1589587700.4, 1589587818.0, 1589588059.2, 1589588347.8];2020-05-16 00:19:07.800000+00:00;8.666666666666666;2;2;Client_1;E;e0tCQ;E_1;'K''32''f9''38''i';L1;Analyst_4;['K', '32', 'f9', '38', 'i'];Distance LESS 3;19.13;19.13;---;--;Closed;False;False;True;True;True;True;True;True;80.78.18.122;28402;91.237.31.126;55688
21;Cameroon;2020-05-20 20:12:19+00:00;1590005539;2020-05-20 20:12:19+00:00;1590005539.0;[1590005539, 1590005647.0, 1590005988.4, 1590006295.0];2020-05-20 20:24:55+00:00;0.0;1;1;Client_2;A;v1Q;A_1;'D''34''i';L1;Analyst_9;['D', '34', 'i'];Distance LESS 3;12.6;12.6;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
22;Liechtenstein;2020-05-21 04:59:39+00:00;1590037179;2020-05-21 04:59:39+00:00;1590037179.0;[1590037179, 1590037260.6, 1590037419.6, 1590037614.6];2020-05-21 05:06:54.600000+00:00;0.0;4;4;Client_1;I;vZA;I_5;'D''ca''4';L1;Analyst_7;['D', 'ca', '4'];Distance LESS 3;7.26;7.26;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
23;Vietnam;2020-05-22 06:31:26+00:00;1590129086;2020-05-22 06:31:26+00:00;1590129086.0;[1590129086, 1590129184.4, 1590129666.2, 1590129795.2];2020-05-22 06:43:15.200000+00:00;0.0;4;4;Client_1;I;vZA;I_1;'D''2d''4';L1;Analyst_4;['D', '2d', '4'];Distance LESS 3;11.82;11.82;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
24;Antigua and Barbuda;2020-05-26 11:19:59+00:00;1590491999;2020-05-26 11:19:59+00:00;1590491999.0;[1590491999, 1590492060.8, 1590492225.8, 1590492389.6, 1590492500.6, 1590492651.1999998];2020-05-26 11:30:51.200000+00:00;0.0;2;2;Client_1;B;eJV3A;B_6;'K''cb''a4''f0''4';L1;Analyst_1;['K', 'cb', 'a4', 'f0', '4'];Distance LESS 3;10.87;10.87;---;--;Closed;False;False;True;True;False;False;False;False;---;---;---;---
25;Italy;2020-05-31 08:48:36+00:00;1590914916;2020-05-31 08:48:36+00:00;1590914916.0;[1590914916, 1590915071.4, 1590915232.8000002, 1590915349.2000003, 1590915468.6000004, 1590915595.2000003];2020-05-31 08:59:55.200000+00:00;0.0;2;2;Client_2;F;vCgyA;F_1;'D''2c''14''f4''4';L1;Analyst_6;['D', '2c', '14', 'f4', '4'];Distance LESS 3;11.32;11.32;---;--;Closed;False;False;True;True;True;True;True;True;185.44.212.29;41886;197.156.80.219;62498
26;Palau;2020-06-01 14:36:59+00:00;1591022219;2020-06-01 14:36:59+00:00;1591022219.0;[1591022219, 1591022402.0, 1591022556.2, 1591023122.0, 1591023215.6, 1591023331.3999999];2020-06-01 14:55:31.400000+00:00;0.0;2;2;Client_2;F;vCgyA;F_3;'D''2c''2''f4''4';L1;Analyst_8;['D', '2c', '2', 'f4', '4'];Distance LESS 3;18.54;18.54;---;--;Closed;False;False;True;True;True;True;True;True;103.30.248.22;31838;181.191.254.35;51128
27;South Korea;2020-06-02 19:09:34+00:00;1591124974;2020-06-02 19:09:34+00:00;1591124974.0;[1591124974, 1591125069.4, 1591125443.8000002, 1591125665.8000002];2020-06-02 19:21:05.800000+00:00;0.0;1;1;Client_1;A;v1Q;A_1;'D''34''i';L1;Analyst_9;['D', '34', 'i'];Distance LESS 3;11.53;11.53;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
28;Iraq;2020-06-04 07:37:27+00:00;1591256247;2020-06-04 07:37:27+00:00;1591256247.0;[1591256247, 1591256413.2, 1591256589.0, 1591256671.8];2020-06-04 07:44:31.800000+00:00;0.0;4;4;Client_2;I;vZA;I_8;'D''46''4';L1;Analyst_7;['D', '46', '4'];Distance LESS 3;7.08;7.08;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
29;Portugal;2020-06-07 11:55:03+00:00;1591530903;2020-06-07 11:55:03+00:00;1591530903.0;[1591530903, 1591530949.86, 1591531205.9399998, 1591531578.84, 1591532099.58, 1591532214.4199998];2020-06-07 12:16:54.420000+00:00;0.0;2;2;Client_2;B;eJV3A;B_3;'K''cb''a4''89''4';L1;Analyst_8;['K', 'cb', 'a4', '89', '4'];Distance LESS 3;19.87;21.857;---;--;Closed;False;True;True;True;False;False;False;False;---;---;---;---
30;Honduras;2020-06-07 14:35:58+00:00;1591540558;2020-06-07 14:35:58+00:00;1591540558.0;[1591540558, 1591540667.8, 1591540762.6, 1591540956.3999999, 1591541120.8, 1591541322.3999999];2020-06-07 14:48:42.400000+00:00;0.0;1;1;Client_2;G;vFCTQ;G_2;'D''71''4d''57''i';L1;Analyst_1;['D', '71', '4d', '57', 'i'];Distance LESS 3;12.74;12.74;---;--;Closed;False;False;False;False;True;True;False;True;---;---;---;---
31;Samoa;2020-06-07 16:40:32+00:00;1591548032;2020-06-07 16:40:32+00:00;1591548032.0;[1591548032, 1591548083.48, 1591548151.46, 1591548368.6000001, 1591548585.7400002];2020-06-07 16:49:45.740000+00:00;0.0;4;4;Client_2;D;euNQ;D_1;'K''85''83''i';L1;Analyst_5;['K', '85', '83', 'i'];Distance LESS 3;8.39;9.229;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
32;Latvia;2020-06-09 04:41:39+00:00;1591677699;2020-06-09 04:41:39+00:00;1591677699.0;[1591677699, 1591677817.8, 1591678254.72, 1591678673.16, 1591678945.0800002, 1591679079.0600002];2020-06-09 05:04:39.060000+00:00;0.0;1;1;Client_2;H;vR3tA;H_2;'D''52''89''7''4';L1;Analyst_2;['D', '52', '89', '7', '4'];Distance LESS 3;20.91;23.001;---;--;Closed;False;True;False;False;False;True;True;False;---;---;---;---
33;Tonga;2020-06-10 12:34:58+00:00;1591792498;2020-06-10 12:34:58+00:00;1591792498.0;[1591792498, 1591792637.8, 1591792720.0, 1591792975.6, 1591793149.0, 1591793326.0];2020-06-10 12:48:46+00:00;0.0;1;1;Client_1;G;vFCTQ;G_2;'D''71''4d''57''i';L1;Analyst_1;['D', '71', '4d', '57', 'i'];Distance LESS 3;13.8;13.8;---;--;Closed;False;False;False;False;True;True;False;True;---;---;---;---
34;Norway;2020-06-14 04:42:50+00:00;1592109770;2020-06-14 04:42:50+00:00;1592109770.0;[1592109770, 1592109880.4, 1592110122.8000002, 1592110335.2000003, 1592110511.6000004, 1592110599.8000004];2020-06-14 04:56:39.800000+00:00;0.0;2;2;Client_2;F;vCgyA;F_4;'D''2c''58''6''4';L1;Analyst_4;['D', '2c', '58', '6', '4'];Distance LESS 3;13.83;13.83;---;--;Closed;False;False;True;True;True;True;True;True;80.203.121.97;837;46.36.194.154;57647
35;El Salvador;2020-06-14 18:25:35+00:00;1592159135;2020-06-14 18:25:35+00:00;1592159135.0;[1592159135, 1592159195.72, 1592159233.34, 1592159298.02, 1592159532.98, 1592159825.3600001];2020-06-14 18:37:05.360000+00:00;0.0;4;4;Client_1;D;euNQ;D_4;'K''85''83''i';L1;Analyst_9;['K', '85', '85', '83', 'i'];Distance LESS 3;10.46;11.506;---;--;Closed;False;True;False;False;False;False;False;False;---;---;---;---
36;Afghanistan;2020-06-16 20:01:30+00:00;1592337690;2020-06-16 20:01:30+00:00;1592337690.0;[1592337690, 1592337781.2, 1592337964.8, 1592338215.0, 1592338480.2, 1592338596.0];2020-06-16 20:16:36+00:00;0.0;1;1;Client_2;G;vFCTQ;G_1;'D''71''4d''57''i';L1;Analyst_3;['D', '71', '4d', '57', 'i'];Distance LESS 3;15.1;15.1;---;--;Closed;False;False;False;False;True;True;False;True;---;---;---;---
37;El Salvador;2020-06-17 19:51:49+00:00;1592423509;2020-06-17 19:51:49+00:00;1592423509.0;[1592423509, 1592423575.0, 1592424001.0, 1592424227.8, 1592424446.8, 1592424730.6];2020-06-17 20:12:10.600000+00:00;0.0;3;3;Client_2;C;e1mdQ;C_5;'K''ec''99''d9''i';L1;Analyst_9;['K', 'ec', '99', 'd9', 'i'];Distance LESS 3;20.36;20.36;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
38;China;2020-06-25 20:34:17+00:00;1593117257;2020-06-25 20:34:17+00:00;1593117257.0;[1593117257, 1593117302.6, 1593117917.6, 1593118277.6, 1593118322.0, 1593118463.6];2020-06-25 20:54:23.600000+00:00;0.0;3;3;Client_1;C;e1mdQ;C_4;'K''ec''96''4b''i';L1;Analyst_3;['K', 'ec', '96', '4b', 'i'];Distance LESS 3;20.11;20.11;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
39;Belgium;2020-06-27 14:50:04+00:00;1593269404;2020-06-27 14:50:04+00:00;1593269404.0;[1593269404, 1593269501.8, 1593269707.6, 1593269869.6, 1593270019.6, 1593270112.0, 1593270239.2];2020-06-27 15:03:59.200000+00:00;0.0;2;2;Client_1;F;vCgyA;F_4;'D''2c''58''6''4';L1;Analyst_8;['D', '2c', '58', '6', '14', '4'];Distance LESS 3;13.92;13.92;---;--;Closed;False;False;True;True;True;True;True;True;193.53.100.19;442;217.76.132.22;61366
40;Iran;2020-07-04 15:43:23+00:00;1593877403;2020-07-04 15:43:23+00:00;1593877403.0;[1593877403, 1593877485.2, 1593877565.6000001, 1593877785.2, 1593878054.6000001];2020-07-04 15:54:14.600000+00:00;0.0;4;4;Client_1;D;euNQ;D_2;'K''85''83''i';L1;Analyst_1;['K', '85', '83', 'i'];Distance LESS 3;10.86;10.86;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
41;Haiti;2020-07-06 04:28:50+00:00;1594009730;2020-07-06 04:28:50+00:00;1594009730.0;[1594009730, 1594009887.8, 1594009980.8, 1594010232.2, 1594010472.8, 1594010646.8, 1594010732.0];2020-07-06 04:45:32+00:00;0.0;1;1;Client_2;H;vR3tA;H_2;'D''52''89''7''4';L1;Analyst_7;['D', '90', '52', '89', '7', '4'];Distance LESS 3;16.7;16.7;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
42;Turkey;2020-07-09 11:06:57+00:00;1594292817;2020-07-09 11:06:57+00:00;1594292817.0;[1594292817, 1594292964.6, 1594293120.0, 1594293242.4, 1594293393.0, 1594293562.2];2020-07-09 11:19:22.200000+00:00;0.0;1;1;Client_2;G;vFCTQ;G_1;'D''71''4d''57''i';L1;Analyst_6;['D', '71', '4d', '57', 'i'];Distance LESS 3;12.42;12.42;---;--;Closed;False;False;False;False;True;True;False;True;---;---;---;---
43;Bhutan;2020-07-11 06:30:34+00:00;1594449034;2020-07-11 06:30:34+00:00;1594449034.0;[1594449034, 1594449187.12, 1594449449.8, 1594449956.02, 1594450086.04, 1594450218.04];2020-07-11 06:50:18.040000+00:00;0.0;2;2;Client_1;F;vCgyA;F_2;'D''2c''2''6''4';L1;Analyst_7;['D', '2c', '2', '6', '4'];Distance LESS 3;17.94;19.734;---;--;Closed;False;True;True;True;True;True;True;True;45.64.248.138;4316;80.78.20.81;55008
44;Japan;2020-07-13 04:17:30+00:00;1594613850;2020-07-13 04:17:30+00:00;1594613850.0;[1594613850, 1594614057.0, 1594614298.8, 1594614488.3999999];2020-07-13 04:28:08.400000+00:00;0.0;1;1;Client_1;J;vtQ;J_2;'D''67''i';L1;Analyst_4;['D', '67', 'i'];Distance LESS 3;10.64;10.64;---;--;Closed;False;False;False;True;False;False;False;False;---;---;---;---
45;Brunei;2020-07-18 11:45:33+00:00;1595072733;2020-07-18 11:45:33+00:00;1595072733.0;[1595072733, 1595072845.8, 1595072988.6, 1595073196.8, 1595073345.0, 1595073456.0];2020-07-18 11:57:36+00:00;0.0;2;2;Client_1;F;vCgyA;F_1;'D''2c''14''f4''4';L1;Analyst_1;['D', '2c', '14', 'f4', '4'];Distance LESS 3;12.05;12.05;---;--;Closed;False;False;True;True;True;True;True;True;103.20.25.1;17444;200.9.40.185;52757
46;Myanmar;2020-07-20 21:10:40+00:00;1595279440;2020-07-20 21:10:40+00:00;1595279440.0;[1595279440, 1595279618.2, 1595279742.4, 1595279987.2];2020-07-20 21:19:47.200000+00:00;0.0;1;1;Client_2;J;vtQ;J_1;'D''99''i';L1;Analyst_3;['D', '99', 'i'];Distance LESS 3;9.12;9.12;---;--;Closed;False;False;False;True;False;False;False;False;---;---;---;---
47;Trinidad and Tobago;2020-07-21 11:50:41+00:00;1595332241;2020-07-21 11:50:41+00:00;1595332241.0;[1595332241, 1595332307.6, 1595332498.3999999, 1595332764.1999998, 1595333327.6, 1595333512.3999999];2020-07-21 12:11:52.400000+00:00;0.0;2;2;Client_1;B;eJV3A;B_3;'K''cb''a4''89''4';L1;Analyst_8;['K', 'cb', 'a4', '89', '4'];Distance LESS 3;21.19;21.19;---;--;Closed;False;False;True;True;False;False;False;False;---;---;---;---
48;Tonga;2020-07-23 03:23:40+00:00;1595474620;2020-07-23 03:23:40+00:00;1595474620.0;[1595474620, 1595474675.8, 1595475187.6, 1595475370.6, 1595475644.8, 1595475875.2];2020-07-23 03:44:35.200000+00:00;0.0;2;2;Client_1;E;e0tCQ;E_1;'K''32''f9''38''i';L1;Analyst_4;['K', '32', 'f9', '38', 'i'];Distance LESS 3;20.92;20.92;---;--;Closed;False;False;True;True;True;True;True;True;104.167.249.10;48197;89.146.116.115;59515
49;East Timor;2020-07-27 11:17:44+00:00;1595848664;2020-07-27 11:17:44+00:00;1595848664.0;[1595848664, 1595848739.0, 1595849108.6, 1595849452.3999999, 1595849603.6, 1595849742.8];2020-07-27 11:35:42.800000+00:00;0.0;2;2;Client_2;B;eJV3A;B_5;'K''b2''a4''f0''4';L1;Analyst_1;['K', 'a4', 'b2', 'f0', '4'];Distance LESS 3;17.98;17.98;---;--;Closed;False;False;True;True;False;False;False;False;---;---;---;---
50;Madagascar;2020-07-31 01:34:50+00:00;1596159290;2020-07-31 01:34:50+00:00;1596159290.0;[1596159290, 1596159375.8, 1596159610.3999999, 1596159776.6, 1596159998.0, 1596160158.2];2020-07-31 01:49:18.200000+00:00;0.0;2;2;Client_2;E;e0tCQ;E_2;'K''e4''fb''38''i';L1;Analyst_7;['K', 'e4', 'fb', '38', 'i'];Distance LESS 3;14.47;14.47;---;--;Closed;False;False;True;True;True;True;True;True;41.63.151.55;40930;41.138.161.141;55626
51;Grenada;2020-08-02 03:28:22+00:00;1596338902;2020-08-02 03:28:22+00:00;1596338902.0;[1596338902, 1596339064.0, 1596339181.0, 1596339418.0, 1596339624.4, 1596339838.6000001, 1596339966.4];2020-08-02 03:46:06.400000+00:00;0.0;1;1;Client_2;H;vR3tA;H_2;'D''52''89''7''4';L1;Analyst_7;['D', '90', '52', '89', '7', '4'];Distance LESS 3;17.74;17.74;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
52;Nauru;2020-08-06 21:08:28+00:00;1596748108;2020-08-06 21:08:28+00:00;1596748108.0;[1596748108, 1596748258.6, 1596748364.8, 1596748502.2, 1596748742.8, 1596748932.3999999];2020-08-06 21:22:12.400000+00:00;0.0;1;1;Client_1;G;vFCTQ;G_2;'D''71''4d''57''i';L1;Analyst_9;['D', '71', '4d', '57', 'i'];Distance LESS 3;13.74;13.74;---;--;Closed;False;False;False;False;True;True;False;True;---;---;---;---
53;Colombia;2020-08-11 01:18:03+00:00;1597108683;2020-08-11 01:18:03+00:00;1597108683.0;[1597108683, 1597108770.0, 1597109332.8, 1597109688.0, 1597109959.2, 1597110198.6000001, 1597110370.2];2020-08-11 01:46:10.200000+00:00;0.0;1;1;Client_2;H;vR3tA;H_1;'D''4a''8f''7''4';L1;Analyst_7;['D', '4a', '89', '7', '7', '4'];Distance LESS 3;28.12;28.12;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
54;Egypt;2020-08-16 15:55:05+00:00;1597593305;2020-08-16 16:00:00+00:00;1597593600.0;[1597593600.0, 1597593730.2, 1597593931.2, 1597594062.6000001, 1597594477.2, 1597594695.6000001];2020-08-16 16:18:15.600000+00:00;4.916666666666667;1;1;Client_2;J;vtQ;J_3;'D''67''i';L1;Analyst_3;['D', '67', '67', '1f', 'i'];Distance LESS 3;18.26;18.26;---;--;Closed;False;False;False;True;False;False;False;False;---;---;---;---
55;Djibouti;2020-08-16 19:03:17+00:00;1597604597;2020-08-16 19:03:17+00:00;1597604597.0;[1597604597, 1597604659.4, 1597604722.4, 1597604919.2, 1597605138.8];2020-08-16 19:12:18.800000+00:00;0.0;4;4;Client_1;D;euNQ;D_1;'K''85''83''i';L1;Analyst_5;['K', '85', '83', 'i'];Distance LESS 3;9.03;9.03;---;--;Closed;False;False;False;False;False;False;False;False;---;---;---;---
56;Iran;2020-08-18 08:54:36+00:00;1597740876;2020-08-18 08:54:36+00:00;1597740876.0;[1597740876, 1597741041.0, 1597741281.0, 1597741546.2, 1597741795.2, 1597741953.6000001, 1597742054.4];2020-08-18 09:14:14.400000+00:00;0.0;1;1;Client_1;H;vR3tA;H_2;'D''52''89''7''4';L1;Analyst_6;['D', '52', '89', '89', '7', '4'];Distance LESS 3;19.64;19.64;---;--;Closed;False;False;False;False;False;True;True;False;---;---;---;---
57;Belarus;2020-08-20 21:20:57+00:00;1597958457;2020-08-20 21:20:57+00:00;1597958457.0;[1597958457, 1597958538.0, 1597958982.6, 1597959132.0, 1597959377.4, 1597959585.6000001];2020-08-20 21:39:45.600000+00:00;0.0;3;3;Client_1;C;e1mdQ;C_5;'K''ec''99''d9''i';L1;Analyst_9;['K', 'ec', '99', 'd9', 'i'];Distance LESS 3;18.81;18.81;---;--;Closed;False;False;True;False;False;False;False;False;---;---;---;---
