id;country;raised;raised_tsp;allocated;allocated_tsp;fixed;init_priority;priority;client;family;subfamily;team;analyst;action;duration;duration_outlier;status;escalate;replicated;_feature_0;_feature_1;_feature_2;_feature_3;_feature_4;_feature_5;destination_ip;destination_port;source_ip;source_port
20;Nauru;2025-05-15 04:56:42+00:00;1747285002;2025-05-15 04:56:42+00:00;1747285002;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;True;False;False;True;46.36.201.245;486;192.207.36.128;50606
21;Andorra;2025-05-20 01:23:06+00:00;1747704186;2025-05-20 01:23:06+00:00;1747704186;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
22;Algeria;2025-05-20 03:22:03+00:00;1747711323;2025-05-20 03:22:03+00:00;1747711323;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;True;True;False;True;False;---;---;---;---
23;Bosnia and Herzegovina;2025-05-20 16:42:06+00:00;1747759326;2025-05-20 16:42:06+00:00;1747759326;---;2;2;Client_2;B;B_1;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
24;Vatican;2025-05-21 08:53:29+00:00;1747817609;2025-05-21 08:53:29+00:00;1747817609;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
25;Vatican;2025-05-25 05:57:58+00:00;1748152678;2025-05-25 05:57:58+00:00;1748152678;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
26;Afghanistan;2025-05-26 13:11:48+00:00;1748265108;2025-05-26 13:11:48+00:00;1748265108;---;2;2;Client_2;L;L_1;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
27;Canada;2025-05-30 07:14:58+00:00;1748589298;2025-05-30 07:14:58+00:00;1748589298;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;True;False;False;True;198.161.238.152;7518;199.127.198.200;56358
28;Thailand;2025-06-01 14:31:22+00:00;1748788282;2025-06-01 14:31:22+00:00;1748788282;---;4;4;Client_2;D;D_4;---;---;---;---;---;---;False;---;True;True;True;True;True;False;119.31.163.181;397;202.45.172.17;62847
29;Zambia;2025-06-04 09:44:46+00:00;1749030286;2025-06-04 09:44:46+00:00;1749030286;---;2;2;Client_1;K;K_1;---;---;---;---;---;---;False;---;False;True;True;False;True;False;---;---;---;---
30;Malaysia;2025-06-11 21:48:21+00:00;1749678501;2025-06-11 21:48:21+00:00;1749678501;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
31;Belize;2025-06-12 21:51:57+00:00;1749765117;2025-06-12 21:51:57+00:00;1749765117;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
32;Turkey;2025-06-17 20:47:11+00:00;1750193231;2025-06-17 20:47:11+00:00;1750193231;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
33;Latvia;2025-06-18 23:05:06+00:00;1750287906;2025-06-18 23:05:06+00:00;1750287906;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;83.183.155.54;368;82.114.180.123;58861
34;Federated States of Micronesia;2025-06-19 07:36:56+00:00;1750318616;2025-06-19 07:36:56+00:00;1750318616;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
35;Uganda;2025-06-24 01:51:43+00:00;1750729903;2025-06-24 01:51:43+00:00;1750729903;---;2;2;Client_2;K;K_1;---;---;---;---;---;---;False;---;False;True;True;False;True;False;---;---;---;---
36;Kosovo;2025-06-25 13:12:17+00:00;1750857137;2025-06-25 13:12:17+00:00;1750857137;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
37;Macedonia;2025-06-26 12:39:15+00:00;1750941555;2025-06-26 12:39:15+00:00;1750941555;---;2;2;Client_2;B;B_6;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
38;Cyprus;2025-06-29 20:51:59+00:00;1751230319;2025-06-29 20:51:59+00:00;1751230319;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;185.81.34.163;26004;196.49.2.15;52157
39;Andorra;2025-07-04 07:37:10+00:00;1751614630;2025-07-04 07:37:10+00:00;1751614630;---;4;4;Client_1;I;I_6;---;---;---;---;---;---;False;---;True;True;True;True;True;True;91.187.86.196;902;91.199.128.79;65457
40;Tanzania;2025-07-12 20:22:24+00:00;1752351744;2025-07-12 20:22:24+00:00;1752351744;---;3;3;Client_2;C;C_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
41;Honduras;2025-07-13 01:42:09+00:00;1752370929;2025-07-13 01:42:09+00:00;1752370929;---;2;2;Client_2;E;E_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;179.60.183.211;32265;201.150.105.113;49503
42;Bahrain;2025-07-14 05:55:43+00:00;1752472543;2025-07-14 05:55:43+00:00;1752472543;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
43;Moldova;2025-07-15 17:48:17+00:00;1752601697;2025-07-15 17:48:17+00:00;1752601697;---;2;2;Client_1;B;B_2;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
44;Bhutan;2025-07-15 21:39:13+00:00;1752615553;2025-07-15 21:39:13+00:00;1752615553;---;2;2;Client_1;E;E_4;---;---;---;---;---;---;False;---;False;False;False;False;False;False;103.7.252.36;17993;196.245.125.5;57338
45;Equatorial Guinea;2025-07-16 14:07:19+00:00;1752674839;2025-07-16 14:07:19+00:00;1752674839;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
46;Uganda;2025-07-20 06:04:18+00:00;1752991458;2025-07-20 06:04:18+00:00;1752991458;---;1;1;Client_1;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
47;Vietnam;2025-07-23 16:09:33+00:00;1753286973;2025-07-23 16:09:33+00:00;1753286973;---;1;1;Client_1;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
48;Benin;2025-07-29 01:25:02+00:00;1753752302;2025-07-29 01:25:02+00:00;1753752302;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
49;Swaziland;2025-07-29 21:09:25+00:00;1753823365;2025-07-29 21:09:25+00:00;1753823365;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
50;Lesotho;2025-07-30 06:53:34+00:00;1753858414;2025-07-30 06:53:34+00:00;1753858414;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
51;Israel;2025-07-31 08:18:42+00:00;1753949922;2025-07-31 08:18:42+00:00;1753949922;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
52;Vatican;2025-08-05 05:12:02+00:00;1754370722;2025-08-05 05:12:02+00:00;1754370722;---;1;1;Client_2;H;H_3;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
53;Uzbekistan;2025-08-09 03:10:39+00:00;1754709039;2025-08-09 03:10:39+00:00;1754709039;---;1;1;Client_2;H;H_1;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
54;Finland;2025-08-14 15:55:19+00:00;1755186919;2025-08-14 15:55:19+00:00;1755186919;---;3;3;Client_1;C;C_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
55;Barbados;2025-08-18 19:37:28+00:00;1755545848;2025-08-18 19:37:28+00:00;1755545848;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
56;Dominica;2025-08-21 09:56:51+00:00;1755770211;2025-08-21 09:56:51+00:00;1755770211;---;2;2;Client_1;B;B_4;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
57;Greece;2025-08-24 14:07:29+00:00;1756044449;2025-08-24 14:07:29+00:00;1756044449;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
58;Paraguay;2025-08-24 23:16:30+00:00;1756077390;2025-08-24 23:16:30+00:00;1756077390;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
59;South Korea;2025-08-27 21:19:28+00:00;1756329568;2025-08-27 21:19:28+00:00;1756329568;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;49.236.94.205;17119;41.76.126.139;63834
60;Togo;2025-08-30 23:39:05+00:00;1756597145;2025-08-30 23:39:05+00:00;1756597145;---;2;2;Client_1;E;E_6;---;---;---;---;---;---;False;---;False;False;False;False;False;False;41.78.136.91;11337;46.36.196.226;54179
61;Trinidad and Tobago;2025-09-02 12:26:09+00:00;1756815969;2025-09-02 12:26:09+00:00;1756815969;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
62;Poland;2025-09-03 23:39:03+00:00;1756942743;2025-09-03 23:39:03+00:00;1756942743;---;1;1;Client_2;J;J_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
63;Central African Republic;2025-09-06 06:14:40+00:00;1757139280;2025-09-06 06:14:40+00:00;1757139280;---;2;2;Client_1;E;E_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;41.223.186.65;1009;103.9.228.82;59615
64;Sao Tome and Principe;2025-09-10 16:32:28+00:00;1757521948;2025-09-10 16:32:28+00:00;1757521948;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
65;Lithuania;2025-09-11 12:40:39+00:00;1757594439;2025-09-11 12:40:39+00:00;1757594439;---;4;4;Client_1;I;I_2;---;---;---;---;---;---;False;---;True;True;True;True;True;True;213.103.168.164;37113;79.106.122.19;49984
66;Nigeria;2025-09-11 13:52:12+00:00;1757598732;2025-09-11 13:52:12+00:00;1757598732;---;4;4;Client_1;I;I_1;---;---;---;---;---;---;False;---;True;True;True;True;True;True;41.75.81.219;17131;193.202.252.217;63992
67;Nicaragua;2025-09-11 15:53:04+00:00;1757605984;2025-09-11 15:53:04+00:00;1757605984;---;1;1;Client_1;G;G_1;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
68;Turkey;2025-09-12 04:51:03+00:00;1757652663;2025-09-12 04:51:03+00:00;1757652663;---;2;2;Client_1;E;E_5;---;---;---;---;---;---;False;---;False;False;False;False;False;False;212.101.111.124;220;193.251.223.101;55090
69;Eritrea;2025-09-16 00:11:41+00:00;1757981501;2025-09-16 00:11:41+00:00;1757981501;---;1;1;Client_1;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
70;San Marino;2025-09-17 17:39:13+00:00;1758130753;2025-09-17 17:39:13+00:00;1758130753;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
71;Mongolia;2025-09-20 06:20:21+00:00;1758349221;2025-09-20 06:20:21+00:00;1758349221;---;1;1;Client_1;H;H_1;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
72;Samoa;2025-09-20 14:10:58+00:00;1758377458;2025-09-20 14:10:58+00:00;1758377458;---;2;2;Client_1;F;F_2;---;---;---;---;---;---;False;---;False;False;True;False;False;True;123.176.78.90;900;134.159.140.202;51379
73;Tunisia;2025-09-22 05:43:26+00:00;1758519806;2025-09-22 05:43:26+00:00;1758519806;---;2;2;Client_2;F;F_1;---;---;---;---;---;---;False;---;False;False;True;False;False;True;41.226.162.115;865;200.30.40.119;49338
74;Kiribati;2025-09-23 17:59:39+00:00;1758650379;2025-09-23 17:59:39+00:00;1758650379;---;4;4;Client_2;D;D_5;---;---;---;---;---;---;False;---;True;True;True;True;True;False;202.6.122.35;44305;41.76.244.157;53871
75;Republic of the Congo;2025-09-24 05:27:08+00:00;1758691628;2025-09-24 05:27:08+00:00;1758691628;---;2;2;Client_1;K;K_2;---;---;---;---;---;---;False;---;False;True;True;False;True;False;---;---;---;---
76;Sierra Leone;2025-10-01 16:50:12+00:00;1759337412;2025-10-01 16:50:12+00:00;1759337412;---;1;1;Client_2;G;G_1;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
77;Equatorial Guinea;2025-10-03 21:58:41+00:00;1759528721;2025-10-03 21:58:41+00:00;1759528721;---;2;2;Client_1;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;197.149.168.141;1252;154.16.123.143;64212
78;Central African Republic;2025-10-04 13:16:37+00:00;1759583797;2025-10-04 13:16:37+00:00;1759583797;---;2;2;Client_1;F;F_4;---;---;---;---;---;---;False;---;False;False;True;False;False;True;41.223.184.155;958;46.99.20.236;55154
79;North Korea;2025-10-05 22:55:26+00:00;1759704926;2025-10-05 22:55:26+00:00;1759704926;---;3;3;Client_1;C;C_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
80;New Zealand;2025-10-07 06:40:18+00:00;1759819218;2025-10-07 06:40:18+00:00;1759819218;---;1;1;Client_1;H;H_3;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
81;Chad;2025-10-08 01:11:57+00:00;1759885917;2025-10-08 01:11:57+00:00;1759885917;---;1;1;Client_1;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
82;Italy;2025-10-08 20:20:41+00:00;1759954841;2025-10-08 20:20:41+00:00;1759954841;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
83;Mauritania;2025-10-11 22:21:58+00:00;1760221318;2025-10-11 22:21:58+00:00;1760221318;---;2;2;Client_2;E;E_3;---;---;---;---;---;---;False;---;False;False;False;False;False;False;82.151.79.253;38543;41.202.235.170;52212
84;Mexico;2025-10-13 19:56:21+00:00;1760385381;2025-10-13 19:56:21+00:00;1760385381;---;1;1;Client_2;A;A_1;---;---;---;---;---;---;False;---;True;True;False;True;True;True;---;---;---;---
85;Latvia;2025-10-20 06:20:20+00:00;1760941220;2025-10-20 06:20:20+00:00;1760941220;---;1;1;Client_2;H;H_2;---;---;---;---;---;---;False;---;True;False;True;True;False;True;---;---;---;---
86;Central African Republic;2025-10-24 06:54:05+00:00;1761288845;2025-10-24 06:54:05+00:00;1761288845;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;False;False;True;False;False;True;197.242.182.25;8475;80.78.18.232;60747
87;Estonia;2025-10-27 11:56:55+00:00;1761566215;2025-10-27 11:56:55+00:00;1761566215;---;2;2;Client_1;L;L_1;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
88;Sri Lanka;2025-10-31 23:04:58+00:00;1761951898;2025-10-31 23:04:58+00:00;1761951898;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;203.143.40.61;723;148.101.81.242;54627
89;Czech Republic;2025-11-02 20:10:08+00:00;1762114208;2025-11-02 20:10:08+00:00;1762114208;---;4;4;Client_2;D;D_3;---;---;---;---;---;---;False;---;True;True;True;True;True;False;185.63.98.128;916;83.146.194.26;58131
90;Qatar;2025-11-03 09:55:12+00:00;1762163712;2025-11-03 09:55:12+00:00;1762163712;---;4;4;Client_1;D;D_2;---;---;---;---;---;---;False;---;True;True;True;True;True;False;195.219.45.153;26564;80.78.18.235;56039
91;South Africa;2025-11-05 00:49:53+00:00;1762303793;2025-11-05 00:49:53+00:00;1762303793;---;2;2;Client_2;E;E_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;192.42.99.128;894;185.27.88.71;54049
92;Sweden;2025-11-05 17:11:23+00:00;1762362683;2025-11-05 17:11:23+00:00;1762362683;---;1;1;Client_2;G;G_2;---;---;---;---;---;---;False;---;False;True;True;True;True;False;---;---;---;---
93;Central African Republic;2025-11-07 08:45:22+00:00;1762505122;2025-11-07 08:45:22+00:00;1762505122;---;2;2;Client_1;F;F_3;---;---;---;---;---;---;False;---;False;False;True;False;False;True;41.223.187.0;46237;104.250.179.99;63343
94;Tanzania;2025-11-07 21:50:33+00:00;1762552233;2025-11-07 21:50:33+00:00;1762552233;---;3;3;Client_1;C;C_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
95;Sudan;2025-11-12 01:58:23+00:00;1762912703;2025-11-12 01:58:23+00:00;1762912703;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
96;Kenya;2025-11-15 00:33:25+00:00;1763166805;2025-11-15 00:33:25+00:00;1763166805;---;2;2;Client_2;E;E_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;41.77.217.84;27620;95.215.117.150;56930
97;Togo;2025-11-17 14:19:39+00:00;1763389179;2025-11-17 14:19:39+00:00;1763389179;---;2;2;Client_2;B;B_1;---;---;---;---;---;---;False;---;True;True;True;False;False;True;---;---;---;---
98;Ivory Coast;2025-11-24 21:44:24+00:00;1764020664;2025-11-24 21:44:24+00:00;1764020664;---;1;1;Client_2;J;J_1;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
99;Slovenia;2025-11-25 23:10:02+00:00;1764112202;2025-11-25 23:10:02+00:00;1764112202;---;1;1;Client_2;J;J_2;---;---;---;---;---;---;False;---;False;False;False;False;False;False;---;---;---;---
